participant_id,rule,n_trials,learning_slope,learning_r,learning_p,trials_to_criterion,first_half_accuracy,second_half_accuracy,accuracy_improvement,overall_accuracy,pe_rate
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,shape,22,0.045454545454545456,0.5000000000000001,0.017806558607844625,1.0,0.9090909090909091,0.9090909090909091,0.0,0.9090909090909091,9.090909090909092
4ySuGdFDDmaAr6JUXbD4UIY6BQ13,number,37,0.020121415753503118,0.36407392968489505,0.02674557551070747,4.0,0.7777777777777778,0.9473684210526315,0.16959064327485374,0.8648648648648649,10.81081081081081
5OOi73igsahMZ5IVKQwwyhnj4Cn2,colour,28,0.0365107802557608,0.43316701399118607,0.02130323449771109,1.0,0.7857142857142857,0.8571428571428571,0.0714285714285714,0.8214285714285714,7.142857142857142
5OOi73igsahMZ5IVKQwwyhnj4Cn2,shape,22,0.045454545454545456,0.5000000000000001,0.017806558607844625,1.0,0.9090909090909091,0.9090909090909091,0.0,0.9090909090909091,4.545454545454546
5OOi73igsahMZ5IVKQwwyhnj4Cn2,number,20,0.0,,,0.0,1.0,1.0,0.0,1.0,0.0
5rXSa3anB5ejmFrnwUsTB82byup1,colour,24,0.030485246818626768,0.3886393457383382,0.060538911972222,3.0,0.9166666666666666,0.9166666666666666,0.0,0.9166666666666666,4.166666666666666
5rXSa3anB5ejmFrnwUsTB82byup1,shape,24,0.04572787022794012,0.4871852026276128,0.015753649046880733,1.0,0.9166666666666666,0.8333333333333334,-0.08333333333333326,0.875,8.333333333333332
5rXSa3anB5ejmFrnwUsTB82byup1,number,37,0.023649483517026643,0.34882718805724916,0.03434664329784983,1.0,0.8888888888888888,0.7894736842105263,-0.09941520467836251,0.8378378378378378,10.81081081081081
5zxa5CMLGQSSonWOXqXf0QNS3PH3,colour,26,0.05346393225181105,0.56422815843606,0.002678650130426206,4.0,0.8461538461538461,0.8461538461538461,0.0,0.8461538461538461,3.8461538461538463
5zxa5CMLGQSSonWOXqXf0QNS3PH3,shape,30,0.022911051212938013,0.3461826421547074,0.060934986402988105,1.0,0.8,0.9333333333333333,0.1333333333333333,0.8666666666666667,6.666666666666667
5zxa5CMLGQSSonWOXqXf0QNS3PH3,number,31,0.02642994858611825,0.36575429089092265,0.043024754277423465,2.0,0.8,0.875,0.07499999999999996,0.8387096774193549,12.903225806451612
62fAfeQc27bZelkPX7G54T3gvci2,colour,24,0.04908404418962382,0.5229419147470707,0.008742110788167785,3.0,0.8333333333333334,0.9166666666666666,0.08333333333333326,0.875,4.166666666666666
62fAfeQc27bZelkPX7G54T3gvci2,shape,24,0.0490840441896238,0.5229419147470706,0.008742110788167792,1.0,0.8333333333333334,0.9166666666666666,0.08333333333333326,0.875,12.5
62fAfeQc27bZelkPX7G54T3gvci2,number,22,0.045454545454545456,0.5000000000000001,0.017806558607844625,1.0,0.9090909090909091,0.9090909090909091,0.0,0.9090909090909091,9.090909090909092
6ABZuv4jbjgE0B8TeyUk6nwVb122,colour,21,0.024570024570024565,0.3504998186163907,0.1192966560991557,0.0,1.0,0.9090909090909091,-0.09090909090909094,0.9523809523809523,4.761904761904762
6ABZuv4jbjgE0B8TeyUk6nwVb122,shape,43,0.003846626856697778,0.09876833665588178,0.5286120842011295,1.0,0.7619047619047619,0.9545454545454546,0.19264069264069272,0.8604651162790697,9.30232558139535
6ABZuv4jbjgE0B8TeyUk6nwVb122,number,24,0.04908404418962382,0.5229419147470707,0.008742110788167785,3.0,0.8333333333333334,0.9166666666666666,0.08333333333333326,0.875,8.333333333333332
6WFCyGwk71XLPBmbe4Vav3eotVm1,colour,21,0.024570024570024565,0.3504998186163907,0.1192966560991557,0.0,1.0,0.9090909090909091,-0.09090909090909094,0.9523809523809523,4.761904761904762
6WFCyGwk71XLPBmbe4Vav3eotVm1,shape,23,0.03742310321257689,0.4417405940884078,0.034831224327026324,2.0,0.9090909090909091,0.9166666666666666,0.007575757575757569,0.9130434782608695,4.3478260869565215
6WFCyGwk71XLPBmbe4Vav3eotVm1,number,25,0.035,0.38188130791298686,0.059597158450854386,5.0,0.6666666666666666,1.0,0.33333333333333337,0.84,8.0
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,colour,27,0.04867924528301887,0.499190719728515,0.008030381520091657,6.0,0.6153846153846154,0.9285714285714286,0.3131868131868132,0.7777777777777778,3.7037037037037033
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,shape,23,0.037423103212576886,0.44174059408840777,0.034831224327026324,1.0,0.9090909090909091,0.9166666666666666,0.007575757575757569,0.9130434782608695,8.695652173913043
7cvQFrzIDEVAkFCcGAHZPUvJ2MF3,number,26,0.0521978021978022,0.5413127381832803,0.004293040374491312,3.0,0.8461538461538461,0.8461538461538461,0.0,0.8461538461538461,11.538461538461538
80UJMJbCOMgs6YVpsMgXfYTzw6o2,colour,25,0.07594316511513963,0.686183374699406,0.00015249993149608635,3.0,0.75,0.8461538461538461,0.09615384615384615,0.8,4.0
80UJMJbCOMgs6YVpsMgXfYTzw6o2,shape,23,0.0580997949419002,0.5737875663844892,0.004199758289159177,2.0,0.8181818181818182,0.9166666666666666,0.0984848484848484,0.8695652173913043,8.695652173913043
80UJMJbCOMgs6YVpsMgXfYTzw6o2,number,23,0.03742310321257689,0.4417405940884078,0.034831224327026324,2.0,0.9090909090909091,0.9166666666666666,0.007575757575757569,0.9130434782608695,8.695652173913043
87w5Le0CgZhSfYAaOH3Xd2fc98l1,colour,62,0.007037114942445363,0.18886739523835136,0.1415222719775464,36.0,0.22580645161290322,0.8387096774193549,0.6129032258064516,0.532258064516129,3.225806451612903
87w5Le0CgZhSfYAaOH3Xd2fc98l1,shape,33,0.052158273381294966,0.6068630529965338,0.00018090503835400975,10.0,0.5,0.8823529411764706,0.38235294117647056,0.696969696969697,24.242424242424242
87w5Le0CgZhSfYAaOH3Xd2fc98l1,number,33,0.01522820490444192,0.27554215419398254,0.12064903625722921,13.0,0.75,0.9411764705882353,0.19117647058823528,0.8484848484848485,12.121212121212121
8bwaafIhKVMNBoHaXFcY8HirS9u2,colour,23,0.037423103212576886,0.44174059408840777,0.034831224327026324,1.0,0.9090909090909091,0.9166666666666666,0.007575757575757569,0.9130434782608695,4.3478260869565215
8bwaafIhKVMNBoHaXFcY8HirS9u2,shape,36,0.01644528779253637,0.2924303276358134,0.08350177833996122,2.0,0.7777777777777778,0.8888888888888888,0.11111111111111105,0.8333333333333334,13.88888888888889
8bwaafIhKVMNBoHaXFcY8HirS9u2,number,23,0.012076537013801753,0.2055915356922704,0.3466513675512638,3.0,0.9090909090909091,1.0,0.09090909090909094,0.9565217391304348,4.3478260869565215
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,colour,49,0.005506160876795558,0.12486600626197288,0.392633847932478,28.0,0.2916666666666667,0.8,0.5083333333333333,0.5510204081632653,2.0408163265306123
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,shape,25,0.0583047525722685,0.574798745570588,0.0026516736458873703,2.0,0.8333333333333334,0.8461538461538461,0.012820512820512775,0.84,12.0
8cOQBMgQEYSlJ4CK60pFMmBVEBV2,number,24,0.03146853146853147,0.39304183206703214,0.057434225985494025,2.0,0.9166666666666666,0.9166666666666666,0.0,0.9166666666666666,8.333333333333332
8mscvscxtXf7EbbLqCyy4a4pl2q2,colour,27,0.05908845253107549,0.5936177593244016,0.001098221739689036,4.0,0.7692307692307693,0.8571428571428571,0.08791208791208782,0.8148148148148148,3.7037037037037033
8mscvscxtXf7EbbLqCyy4a4pl2q2,shape,24,0.0490840441896238,0.5229419147470706,0.008742110788167792,1.0,0.8333333333333334,0.9166666666666666,0.08333333333333326,0.875,12.5
8mscvscxtXf7EbbLqCyy4a4pl2q2,number,23,0.0580997949419002,0.5737875663844891,0.004199758289159186,1.0,0.9090909090909091,0.8333333333333334,-0.07575757575757569,0.8695652173913043,8.695652173913043
9Xz1RIwnPXgyRqmucudW9VeuDnq1,colour,24,0.030485246818626768,0.3886393457383382,0.060538911972222,3.0,0.9166666666666666,0.9166666666666666,0.0,0.9166666666666666,4.166666666666666
9Xz1RIwnPXgyRqmucudW9VeuDnq1,shape,23,0.0580997949419002,0.5737875663844892,0.004199758289159177,2.0,0.8181818181818182,0.9166666666666666,0.0984848484848484,0.8695652173913043,13.043478260869565
9Xz1RIwnPXgyRqmucudW9VeuDnq1,number,24,0.06993006993006995,0.6477502756312961,0.0006211447474559034,2.0,0.8333333333333334,0.8333333333333334,0.0,0.8333333333333334,16.666666666666664
9l7DjYLs0XdgwykPZR5E01KTZfu2,colour,21,0.024570024570024565,0.3504998186163907,0.1192966560991557,0.0,1.0,0.9090909090909091,-0.09090909090909094,0.9523809523809523,4.761904761904762
9l7DjYLs0XdgwykPZR5E01KTZfu2,shape,22,0.045454545454545456,0.5000000000000001,0.017806558607844625,1.0,0.9090909090909091,0.9090909090909091,0.0,0.9090909090909091,9.090909090909092
9l7DjYLs0XdgwykPZR5E01KTZfu2,number,32,0.026786503609842346,0.4246910143146487,0.015402506942284427,1.0,0.75,0.9375,0.1875,0.84375,12.5
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,colour,33,0.015060240963855418,0.21344139456924138,0.23300497551094582,12.0,0.5625,0.9411764705882353,0.3786764705882353,0.7575757575757576,3.0303030303030303
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,shape,23,0.0580997949419002,0.5737875663844891,0.004199758289159186,1.0,0.9090909090909091,0.8333333333333334,-0.07575757575757569,0.8695652173913043,13.043478260869565
A9AEg0g6c2P1Bk72HLmnK3oWJ9B2,number,26,0.06868131868131869,0.6520506636966266,0.00030700568147590284,3.0,0.8461538461538461,0.7692307692307693,-0.07692307692307687,0.8076923076923077,19.230769230769234
ASGvwW80q7VY7xFaLGZhVuErUQu2,colour,23,0.031367628607277286,0.38648371250888913,0.06850367430460563,0.0,0.9090909090909091,0.9166666666666666,0.007575757575757569,0.9130434782608695,8.695652173913043
ASGvwW80q7VY7xFaLGZhVuErUQu2,shape,32,0.018977456902902607,0.33033373607866634,0.06481615147059047,3.0,0.8125,0.9375,0.125,0.875,9.375
ASGvwW80q7VY7xFaLGZhVuErUQu2,number,25,0.04372856442920138,0.48634533031744953,0.013696004780849133,2.0,0.8333333333333334,0.9230769230769231,0.08974358974358976,0.88,8.0
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,colour,32,0.03125,0.4070801956792859,0.020758858396567166,10.0,0.6875,0.875,0.1875,0.78125,6.25
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,shape,35,0.05468125653162844,0.6447617839097296,2.9055782551064665e-05,6.0,0.5882352941176471,0.8888888888888888,0.30065359477124176,0.7428571428571429,11.428571428571429
AUKCfn4HzgVB7m6LNnh2gQb7G5s2,number,27,0.04414003044140032,0.5004464951031115,0.007848454346285528,5.0,0.7692307692307693,0.9285714285714286,0.15934065934065933,0.8518518518518519,14.814814814814813
AsXBOflrszVNKoFqbN61bMJqS0k2,colour,25,0.02,0.29488391230979427,0.15243489415153413,0.0,0.9166666666666666,0.9230769230769231,0.0064102564102564985,0.92,8.0
AsXBOflrszVNKoFqbN61bMJqS0k2,shape,28,0.031630320627664174,0.4107250215747057,0.029923722964605794,7.0,0.7857142857142857,0.9285714285714286,0.1428571428571429,0.8571428571428571,14.285714285714285
AsXBOflrszVNKoFqbN61bMJqS0k2,number,52,0.023109852813262152,0.4852241599800523,0.00026649129870306754,11.0,0.6538461538461539,0.8076923076923077,0.15384615384615385,0.7307692307692307,25.0
