participant_id,start,duration,recovery_trial,trials_from_end
ssPK6ISW0HerTGke9hznqJ2LpKu1,8,3,11.0,70
ssPK6ISW0HerTGke9hznqJ2LpKu1,17,28,45.0,36
ssPK6ISW0HerTGke9hznqJ2LpKu1,48,1,49.0,32
ssPK6ISW0HerTGke9hznqJ2LpKu1,51,2,53.0,28
ssPK6ISW0HerTGke9hznqJ2LpKu1,57,5,62.0,19
ssPK6ISW0HerTGke9hznqJ2LpKu1,64,10,74.0,7
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,0,3,3.0,94
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,13,3,16.0,81
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,17,2,19.0,78
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,21,1,22.0,75
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,27,4,31.0,66
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,35,1,36.0,61
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,39,1,40.0,57
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,41,5,46.0,51
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,48,2,50.0,47
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,51,2,53.0,44
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,54,2,56.0,41
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,60,1,61.0,36
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,63,1,64.0,33
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,66,1,67.0,30
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,68,1,69.0,28
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,72,1,73.0,24
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,75,1,76.0,21
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,79,1,80.0,17
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,82,1,83.0,14
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,87,1,88.0,9
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,90,4,94.0,3
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,95,2,,0
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,0,2,2.0,62
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,9,15,24.0,40
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,31,3,34.0,30
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,43,1,44.0,20
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,46,3,49.0,15
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,53,2,55.0,9
tv88wS5Nf6SjruozSmXJxQSmx6J3,0,1,1.0,71
tv88wS5Nf6SjruozSmXJxQSmx6J3,2,4,6.0,66
tv88wS5Nf6SjruozSmXJxQSmx6J3,7,1,8.0,64
tv88wS5Nf6SjruozSmXJxQSmx6J3,9,1,10.0,62
tv88wS5Nf6SjruozSmXJxQSmx6J3,11,2,13.0,59
tv88wS5Nf6SjruozSmXJxQSmx6J3,14,2,16.0,56
tv88wS5Nf6SjruozSmXJxQSmx6J3,17,2,19.0,53
tv88wS5Nf6SjruozSmXJxQSmx6J3,20,8,28.0,44
tv88wS5Nf6SjruozSmXJxQSmx6J3,29,1,30.0,42
tv88wS5Nf6SjruozSmXJxQSmx6J3,31,3,34.0,38
tv88wS5Nf6SjruozSmXJxQSmx6J3,35,2,37.0,35
tv88wS5Nf6SjruozSmXJxQSmx6J3,38,1,39.0,33
tv88wS5Nf6SjruozSmXJxQSmx6J3,40,2,42.0,30
tv88wS5Nf6SjruozSmXJxQSmx6J3,43,3,46.0,26
tv88wS5Nf6SjruozSmXJxQSmx6J3,47,8,55.0,17
tv88wS5Nf6SjruozSmXJxQSmx6J3,56,3,59.0,13
tv88wS5Nf6SjruozSmXJxQSmx6J3,60,4,64.0,8
tv88wS5Nf6SjruozSmXJxQSmx6J3,65,7,,0
u64Uf920g5VD9Byq26LT2rs5o4t1,5,1,6.0,96
u64Uf920g5VD9Byq26LT2rs5o4t1,12,2,14.0,88
u64Uf920g5VD9Byq26LT2rs5o4t1,25,1,26.0,76
u64Uf920g5VD9Byq26LT2rs5o4t1,34,1,35.0,67
u64Uf920g5VD9Byq26LT2rs5o4t1,45,1,46.0,56
u64Uf920g5VD9Byq26LT2rs5o4t1,48,1,49.0,53
u64Uf920g5VD9Byq26LT2rs5o4t1,61,1,62.0,40
u64Uf920g5VD9Byq26LT2rs5o4t1,70,1,71.0,31
u64Uf920g5VD9Byq26LT2rs5o4t1,73,1,74.0,28
u64Uf920g5VD9Byq26LT2rs5o4t1,78,1,79.0,23
u64Uf920g5VD9Byq26LT2rs5o4t1,80,1,81.0,21
u64Uf920g5VD9Byq26LT2rs5o4t1,91,2,93.0,9
u64Uf920g5VD9Byq26LT2rs5o4t1,95,1,96.0,6
u64Uf920g5VD9Byq26LT2rs5o4t1,99,1,100.0,2
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,0,1,1.0,75
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,3,1,4.0,72
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,13,3,16.0,60
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,17,1,18.0,58
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,21,1,22.0,54
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,24,1,25.0,51
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,26,1,27.0,49
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,31,1,32.0,44
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,37,1,38.0,38
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,39,1,40.0,36
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,51,1,52.0,24
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,57,1,58.0,18
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,64,1,65.0,11
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,66,1,67.0,9
v8nNKiWvPdcjiHXZci39OuFTY6M2,0,1,1.0,59
v8nNKiWvPdcjiHXZci39OuFTY6M2,6,1,7.0,53
v8nNKiWvPdcjiHXZci39OuFTY6M2,14,1,15.0,45
v8nNKiWvPdcjiHXZci39OuFTY6M2,23,1,24.0,36
v8nNKiWvPdcjiHXZci39OuFTY6M2,25,1,26.0,34
v8nNKiWvPdcjiHXZci39OuFTY6M2,33,1,34.0,26
v8nNKiWvPdcjiHXZci39OuFTY6M2,42,1,43.0,17
v8nNKiWvPdcjiHXZci39OuFTY6M2,54,1,55.0,5
wdppvL4tIkVlGjou6aYzzjlaZXB2,6,2,8.0,110
wdppvL4tIkVlGjou6aYzzjlaZXB2,12,3,15.0,103
wdppvL4tIkVlGjou6aYzzjlaZXB2,20,6,26.0,92
wdppvL4tIkVlGjou6aYzzjlaZXB2,37,2,39.0,79
wdppvL4tIkVlGjou6aYzzjlaZXB2,45,4,49.0,69
wdppvL4tIkVlGjou6aYzzjlaZXB2,52,13,65.0,53
wdppvL4tIkVlGjou6aYzzjlaZXB2,69,18,87.0,31
wkhxvE50megJGMA1EiROSZIJWNq1,0,1,1.0,75
wkhxvE50megJGMA1EiROSZIJWNq1,19,1,20.0,56
wkhxvE50megJGMA1EiROSZIJWNq1,22,8,30.0,46
wkhxvE50megJGMA1EiROSZIJWNq1,32,4,36.0,40
wkhxvE50megJGMA1EiROSZIJWNq1,40,1,41.0,35
wkhxvE50megJGMA1EiROSZIJWNq1,52,5,57.0,19
wkhxvE50megJGMA1EiROSZIJWNq1,64,5,69.0,7
xBGZhFOeypWnqzSQClkrwV9z2vF3,0,3,3.0,72
xBGZhFOeypWnqzSQClkrwV9z2vF3,14,6,20.0,55
xBGZhFOeypWnqzSQClkrwV9z2vF3,22,2,24.0,51
xBGZhFOeypWnqzSQClkrwV9z2vF3,28,7,35.0,40
xBGZhFOeypWnqzSQClkrwV9z2vF3,38,8,46.0,29
xBGZhFOeypWnqzSQClkrwV9z2vF3,53,6,59.0,16
xBGZhFOeypWnqzSQClkrwV9z2vF3,62,1,63.0,12
xBGZhFOeypWnqzSQClkrwV9z2vF3,65,4,69.0,6
xHctBv4C2EU8rHYRouw0btT3GT02,0,1,1.0,84
xHctBv4C2EU8rHYRouw0btT3GT02,2,1,3.0,82
xHctBv4C2EU8rHYRouw0btT3GT02,11,1,12.0,73
xHctBv4C2EU8rHYRouw0btT3GT02,17,3,20.0,65
xHctBv4C2EU8rHYRouw0btT3GT02,22,3,25.0,60
xHctBv4C2EU8rHYRouw0btT3GT02,26,3,29.0,56
xHctBv4C2EU8rHYRouw0btT3GT02,31,1,32.0,53
xHctBv4C2EU8rHYRouw0btT3GT02,33,1,34.0,51
xHctBv4C2EU8rHYRouw0btT3GT02,36,1,37.0,48
xHctBv4C2EU8rHYRouw0btT3GT02,41,1,42.0,43
xHctBv4C2EU8rHYRouw0btT3GT02,44,2,46.0,39
xHctBv4C2EU8rHYRouw0btT3GT02,51,2,53.0,32
xHctBv4C2EU8rHYRouw0btT3GT02,54,3,57.0,28
xHctBv4C2EU8rHYRouw0btT3GT02,58,1,59.0,26
xHctBv4C2EU8rHYRouw0btT3GT02,61,1,62.0,23
xHctBv4C2EU8rHYRouw0btT3GT02,63,1,64.0,21
xHctBv4C2EU8rHYRouw0btT3GT02,69,2,71.0,14
xHctBv4C2EU8rHYRouw0btT3GT02,72,1,73.0,12
xHctBv4C2EU8rHYRouw0btT3GT02,74,1,75.0,10
xHctBv4C2EU8rHYRouw0btT3GT02,77,1,78.0,7
xHctBv4C2EU8rHYRouw0btT3GT02,81,1,82.0,3
xHctBv4C2EU8rHYRouw0btT3GT02,83,2,,0
xyAILKfYP2M8GqAai11x6NT7IcP2,0,1,1.0,72
xyAILKfYP2M8GqAai11x6NT7IcP2,2,1,3.0,70
xyAILKfYP2M8GqAai11x6NT7IcP2,8,1,9.0,64
xyAILKfYP2M8GqAai11x6NT7IcP2,11,1,12.0,61
xyAILKfYP2M8GqAai11x6NT7IcP2,14,1,15.0,58
xyAILKfYP2M8GqAai11x6NT7IcP2,16,1,17.0,56
xyAILKfYP2M8GqAai11x6NT7IcP2,20,1,21.0,52
xyAILKfYP2M8GqAai11x6NT7IcP2,22,1,23.0,50
xyAILKfYP2M8GqAai11x6NT7IcP2,25,1,26.0,47
xyAILKfYP2M8GqAai11x6NT7IcP2,35,1,36.0,37
xyAILKfYP2M8GqAai11x6NT7IcP2,39,1,40.0,33
xyAILKfYP2M8GqAai11x6NT7IcP2,47,3,50.0,23
xyAILKfYP2M8GqAai11x6NT7IcP2,56,1,57.0,16
xyAILKfYP2M8GqAai11x6NT7IcP2,62,1,63.0,10
xyAILKfYP2M8GqAai11x6NT7IcP2,66,1,67.0,6
y1EHXv8tUTa4BRS4fRio7bULYfA2,0,10,10.0,83
y1EHXv8tUTa4BRS4fRio7bULYfA2,13,2,15.0,78
y1EHXv8tUTa4BRS4fRio7bULYfA2,17,6,23.0,70
y1EHXv8tUTa4BRS4fRio7bULYfA2,27,1,28.0,65
y1EHXv8tUTa4BRS4fRio7bULYfA2,30,9,39.0,54
y1EHXv8tUTa4BRS4fRio7bULYfA2,46,5,51.0,42
y1EHXv8tUTa4BRS4fRio7bULYfA2,60,1,61.0,32
y1EHXv8tUTa4BRS4fRio7bULYfA2,72,3,75.0,18
y1EHXv8tUTa4BRS4fRio7bULYfA2,84,2,86.0,7
yatBVTBMCSMp0wJluOCLzTFKMyP2,0,2,2.0,79
yatBVTBMCSMp0wJluOCLzTFKMyP2,4,3,7.0,74
yatBVTBMCSMp0wJluOCLzTFKMyP2,13,2,15.0,66
yatBVTBMCSMp0wJluOCLzTFKMyP2,17,2,19.0,62
yatBVTBMCSMp0wJluOCLzTFKMyP2,20,3,23.0,58
yatBVTBMCSMp0wJluOCLzTFKMyP2,24,4,28.0,53
yatBVTBMCSMp0wJluOCLzTFKMyP2,29,1,30.0,51
yatBVTBMCSMp0wJluOCLzTFKMyP2,31,3,34.0,47
yatBVTBMCSMp0wJluOCLzTFKMyP2,39,1,40.0,41
yatBVTBMCSMp0wJluOCLzTFKMyP2,41,8,49.0,32
yatBVTBMCSMp0wJluOCLzTFKMyP2,51,1,52.0,29
yatBVTBMCSMp0wJluOCLzTFKMyP2,55,1,56.0,25
yatBVTBMCSMp0wJluOCLzTFKMyP2,63,1,64.0,17
yatBVTBMCSMp0wJluOCLzTFKMyP2,68,4,72.0,9
yatBVTBMCSMp0wJluOCLzTFKMyP2,73,1,74.0,7
yfjd8LbAMrYeG54927d3GiKAyXI2,3,5,8.0,66
yfjd8LbAMrYeG54927d3GiKAyXI2,17,5,22.0,52
yfjd8LbAMrYeG54927d3GiKAyXI2,31,4,35.0,39
yfjd8LbAMrYeG54927d3GiKAyXI2,62,3,65.0,9
zw1w9FipI9RjJsuhHse6UZavBxs2,0,5,5.0,103
zw1w9FipI9RjJsuhHse6UZavBxs2,15,1,16.0,92
zw1w9FipI9RjJsuhHse6UZavBxs2,22,1,23.0,85
zw1w9FipI9RjJsuhHse6UZavBxs2,26,3,29.0,79
zw1w9FipI9RjJsuhHse6UZavBxs2,38,1,39.0,69
zw1w9FipI9RjJsuhHse6UZavBxs2,40,3,43.0,65
zw1w9FipI9RjJsuhHse6UZavBxs2,46,3,49.0,59
zw1w9FipI9RjJsuhHse6UZavBxs2,60,1,61.0,47
zw1w9FipI9RjJsuhHse6UZavBxs2,73,1,74.0,34
zw1w9FipI9RjJsuhHse6UZavBxs2,77,1,78.0,30
zw1w9FipI9RjJsuhHse6UZavBxs2,87,1,88.0,20
zw1w9FipI9RjJsuhHse6UZavBxs2,92,1,93.0,15
zw1w9FipI9RjJsuhHse6UZavBxs2,98,1,99.0,9
zw1w9FipI9RjJsuhHse6UZavBxs2,105,1,106.0,2
zxG9mUnF7uRkaOKSoCPsiRZzr372,0,3,3.0,85
zxG9mUnF7uRkaOKSoCPsiRZzr372,12,3,15.0,73
zxG9mUnF7uRkaOKSoCPsiRZzr372,26,2,28.0,60
zxG9mUnF7uRkaOKSoCPsiRZzr372,29,1,30.0,58
zxG9mUnF7uRkaOKSoCPsiRZzr372,39,1,40.0,48
zxG9mUnF7uRkaOKSoCPsiRZzr372,43,3,46.0,42
zxG9mUnF7uRkaOKSoCPsiRZzr372,48,5,53.0,35
zxG9mUnF7uRkaOKSoCPsiRZzr372,60,1,61.0,27
zxG9mUnF7uRkaOKSoCPsiRZzr372,79,2,81.0,7
zxG9mUnF7uRkaOKSoCPsiRZzr372,85,1,86.0,2
