outcome,outcome_column,n,model0_r2,model1_r2,model2_r2,model3_r2,delta_r2_dass,p_dass,delta_r2_ucla,p_ucla_ols,p_ucla_wald,ucla_beta,ucla_se,ucla_t,ucla_p,delta_r2_interaction,p_interaction_ols,p_interaction_wald,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p
Stroop Vincentile Interference p30 (correct),stroop_vincentile_interference_p30_correct,197,0.0035262233605799,0.0061329148051059,0.0061712224125985,0.0244891747245581,0.0026066914445259,0.9185395177721573,3.830760749268247e-05,0.9318917800828288,0.9318917800826332,-0.6909608843818058,8.074022058801317,-0.0855782755298029,0.9318917800826496,0.0183179523119595,0.0611166519095208,0.0611166519095208,z_ucla_score:C(gender_male)[T.1],22.59657355179237,11.994696733905712,1.883880355884119,0.061116651909521,119,-8.137228910743717,10.100245824851385,0.4221387315036019,78,7.665307555084754,13.533709538848452,0.5728925000647713
Stroop Vincentile Interference p50 (correct),stroop_vincentile_interference_p50_correct,197,0.0038786561393472,0.0072245312544555,0.0074137958948626,0.0126112886889729,0.0033458751151083,0.8862181668551499,0.0001892646404071,0.8492468287536508,0.8492468287536074,2.0808675493679263,10.932437732199544,0.1903388430230068,0.8492468287536189,0.0051974927941103,0.3198296272751242,0.3198296272751036,z_ucla_score:C(gender_male)[T.1],16.30796696536869,16.3499358059914,0.9974330883545528,0.319829627275112,119,-0.0978418715335722,14.823882913421288,0.9947454099430496,78,0.0344253003519834,15.949135167199058,0.9982837822059772
Stroop Vincentile Interference p70 (correct),stroop_vincentile_interference_p70_correct,197,0.0084253745333183,0.0130429255703926,0.0168492317698187,0.0270086967019713,0.0046175510370742,0.8269113383599811,0.0038063061994261,0.392157041661778,0.3921570416617711,12.232027940182256,14.26198135136017,0.8576668023069378,0.3921570416617642,0.0101594649321525,0.1617247038877563,0.1617247038877564,z_ucla_score:C(gender_male)[T.1],29.88650981935267,21.27469584929185,1.404791402474855,0.1617247038877566,119,1.3876084315201125,18.355389908167023,0.939873571029763,78,23.553409904140462,23.043676742814004,0.3101460426289107
Stroop Vincentile Interference p90 (correct),stroop_vincentile_interference_p90_correct,197,0.005628451158963,0.0097576960389496,0.0106750124324649,0.0215028202965078,0.0041292448799865,0.8502139247613995,0.0009173163935153,0.6751591278316846,0.6751591278317213,8.496129328363068,20.24203753456249,0.419726982219861,0.6751591278317022,0.0108278078640429,0.1497839068116405,0.1497839068116405,z_ucla_score:C(gender_male)[T.1],43.65409478521008,30.1858634931278,1.4461767772569598,0.1497839068116402,119,-8.297489952201522,24.63968683242745,0.7369276718358264,78,33.03845606916447,35.42680930142067,0.3541519126841838
Stroop RT Fatigue Slope (Q4-Q1),stroop_rt_fatigue_slope,197,0.0375648737838639,0.0473939472618758,0.0474373584321593,0.0706188888491964,0.0098290734780118,0.5795407145768482,4.341117028350272e-05,0.9259594350421856,0.9259594350420958,1.217659103326932,13.085639302277778,0.0930530847747712,0.9259594350420932,0.023181530417037,0.0311602566580985,0.0311602566580985,z_ucla_score:C(gender_male)[T.1],42.08130550873162,19.38135655684596,2.171226012240485,0.0311602566580981,119,-20.148488427759727,15.75905562822386,0.203680925849016,78,34.62703980807968,23.108524568263643,0.1383873574589893
Stroop CV Fatigue Slope (Q4-Q1),stroop_cv_fatigue_slope,197,0.0103205366193731,0.0137797864794337,0.0439231361847807,0.0441629471246877,0.0034592498600606,0.8801144240153309,0.0301433497053469,0.0152929789168178,0.0152929789168178,0.0200760010441573,0.0082025910064873,2.4475194518755568,0.015292978916818,0.0002398109399069,0.8278528430380064,0.8278528430378939,z_ucla_score:C(gender_male)[T.1],-0.0026779910963449,0.0122980332238838,-0.2177576729215605,0.8278528430378729,119,0.0150662503555865,0.0098756349217549,0.1299040434254786,78,0.0323977048497791,0.0146199885977308,0.0298537727131431
Stroop Accuracy Fatigue Slope (Q4-Q1),stroop_acc_fatigue_slope,197,0.0238763586454886,0.0284543500899063,0.029079827965311,0.0594183218119288,0.0045779914444177,0.8253708333891031,0.0006254778754046,0.7268332470857466,0.7268332470857013,0.0010636431983242,0.0030402195872424,0.3498573599050382,0.7268332470857075,0.0303384938466177,0.0144350853773146,0.0144350853773146,z_ucla_score:C(gender_male)[T.1],-0.0110784800221978,0.0044869427256523,-2.469048681825385,0.0144350853773146,119,0.0053546719040898,0.0031765750346947,0.0946179943340587,78,-0.0057941803790117,0.0060714538260131,0.343108947022528
Stroop Tau Q1,stroop_tau_q1,197,0.0171069040522856,0.0200485962318035,0.0204657332862902,0.0204677719505894,0.0029416921795178,0.9023590790841844,0.0004171370544866,0.776375105944741,0.7763751059447694,2.6060738204576843,9.161790246406976,0.2844502821356035,0.7763751059447674,2.038664299264248e-06,0.9841972971204936,0.9841972971204936,z_ucla_score:C(gender_male)[T.1],-0.2724666592400752,13.737856342887625,-0.0198332732880218,0.984197297120876,119,-0.4531376414677903,11.581906786013862,0.9688600756476736,78,9.679385862127203,15.70658730697306,0.5396646318402325
Stroop Tau Q2,stroop_tau_q2,197,0.020687324322909,0.0490565561704297,0.0496003898124484,0.0500625771679935,0.0283692318475206,0.1311041204572801,0.0005438336420187,0.7419682205839458,0.7419682205839458,-3.42731633261282,10.394353435073445,-0.3297286698995726,0.7419682205839415,0.0004621873555451,0.7620373363275929,0.7620373363275665,z_ucla_score:C(gender_male)[T.1],-4.725234488329651,15.582277402703545,-0.3032441514299968,0.7620373363275541,119,-2.1758659959889157,12.757167116114823,0.8648745465547465,78,-7.563554517990196,18.44556750120195,0.6829888259568425
Stroop Tau Q3,stroop_tau_q3,197,0.0058568191826738,0.0340297330387774,0.0383298427394698,0.0477149549032082,0.0281729138561035,0.1383272061949136,0.0043001097006923,0.3578385826544594,0.3578385826544594,9.61331563067301,10.429649246078162,0.9217295235779752,0.3578385826544483,0.0093851121637383,0.1739403383851627,0.1739403383851655,z_ucla_score:C(gender_male)[T.1],-21.239600671818696,15.562493876961684,-1.3647941544421267,0.1739403383851648,119,16.5477939902687,12.998173661249368,0.2056003779573659,78,-3.233023963603543,17.75852641501394,0.85605136184791
Stroop Tau Q4,stroop_tau_q4,197,0.005950464080929,0.0100876655059991,0.0226986670223974,0.0230442616232625,0.0041372014250701,0.8497840192877928,0.0126110015163982,0.1190585339011716,0.1190585339011718,17.889876223220245,11.425362599831464,1.565803804203478,0.1190585339011717,0.0003455946008651,0.7962489567882353,0.796248956788204,z_ucla_score:C(gender_male)[T.1],4.429035903417487,17.12901021474365,0.2585692837993191,0.7962489567882272,119,5.063812663775945,13.8020273538282,0.7143879206345984,78,45.1742529765686,19.63370492282717,0.0242984774379686
Stroop Tau Slope (Q4-Q1),stroop_tau_slope,197,0.0007902965064389,0.0060627644936314,0.0134204929483171,0.0137317849215476,0.0052724679871924,0.7980713825157717,0.0073577284546857,0.2353854473940551,0.2353854473940551,15.28380240276256,12.83951979070183,1.1903718092191298,0.2353854473940559,0.0003112919732305,0.8073096460576077,0.8073096460575412,z_ucla_score:C(gender_male)[T.1],4.701502562657574,19.249494642604034,0.2442403112366364,0.8073096460575537,119,5.516950305243727,16.937151235842443,0.7452305113413766,78,35.49486711444139,19.71033967802885,0.0759182522172897
Stroop Error Cascade Count,stroop_error_cascade_count,197,0.0032458862790404,0.0223160846532237,0.0223182923146644,0.0237644749242428,0.0190701983741833,0.2958183641625596,2.2076614406563166e-06,0.983496285619561,0.9834962856199668,0.0005376678541488,0.0259579134521509,0.0207130613614199,0.9834962856201062,0.0014461826095784,0.5973338239303961,0.5973338239303824,z_ucla_score:C(gender_male)[T.1],-0.0205803417715752,0.0388944305096048,-0.5291333875294297,0.5973338239303869,119,0.0240351897789437,0.0302077670929779,0.4278964220443753,78,-0.0430136632097647,0.0483814703660989,0.3769356676814995
Stroop Error Cascade Rate,stroop_error_cascade_rate,197,0.0032458862790414,0.0223160846532245,0.0223182923146649,0.0237644749242436,0.0190701983741831,0.2958183641625652,2.207661440434272e-06,0.9834962856199668,0.9834962856199668,0.0004978406056933,0.0240351050482879,0.0207130613614199,0.983496285620106,0.0014461826095786,0.5973338239303824,0.5973338239303824,z_ucla_score:C(gender_male)[T.1],-0.0190558720107177,0.0360133615829674,-0.5291333875294298,0.5973338239303867,119,0.0222548053508738,0.0279701547157203,0.4278964220443753,78,-0.0398274659349673,0.0447976577463879,0.3769356676814995
Stroop Error Cascade Mean Length,stroop_error_cascade_mean_len,197,0.0039124925704481,0.0165182584105563,0.0165552387031507,0.0187281797452729,0.0126057658401081,0.4864287780859995,3.6980292594468445e-05,0.9327277420662196,0.9327277420662196,-0.0033194139148511,0.0392712227621025,-0.0845253516795105,0.9327277420662092,0.0021729410421221,0.5184593460542803,0.5184593460542697,z_ucla_score:C(gender_male)[T.1],-0.0380533932898754,0.0588211051216165,-0.6469343479895103,0.518459346054277,119,0.0384328660873487,0.0455762184095602,0.4008612876998839,78,-0.0835224795714898,0.0733820664478644,0.2588158035660213
Stroop Error Cascade Max Length,stroop_error_cascade_max_len,197,0.0039124925704481,0.0165182584105563,0.0165552387031507,0.0187281797452729,0.0126057658401081,0.4864287780859995,3.6980292594468445e-05,0.9327277420662196,0.9327277420662196,-0.0033194139148511,0.0392712227621025,-0.0845253516795105,0.9327277420662092,0.0021729410421221,0.5184593460542803,0.5184593460542697,z_ucla_score:C(gender_male)[T.1],-0.0380533932898754,0.0588211051216165,-0.6469343479895103,0.518459346054277,119,0.0384328660873487,0.0455762184095602,0.4008612876998839,78,-0.0835224795714898,0.0733820664478644,0.2588158035660213
Stroop Error Cascade Trials,stroop_error_cascade_trials,197,0.0032458862790404,0.0223160846532237,0.0223182923146644,0.0237644749242428,0.0190701983741833,0.2958183641625596,2.2076614406563166e-06,0.983496285619561,0.9834962856199668,0.0010753357082976,0.0519158269043019,0.0207130613614199,0.9834962856201062,0.0014461826095784,0.5973338239303961,0.5973338239303824,z_ucla_score:C(gender_male)[T.1],-0.0411606835431504,0.0777888610192096,-0.5291333875294297,0.5973338239303869,119,0.0480703795578875,0.0604155341859559,0.4278964220443753,78,-0.0860273264195295,0.0967629407321979,0.3769356676814995
Stroop Error Cascade Proportion,stroop_error_cascade_prop,197,0.0032458862790414,0.0223160846532245,0.0223182923146649,0.0237644749242436,0.0190701983741831,0.2958183641625652,2.207661440434272e-06,0.9834962856199668,0.9834962856199668,0.0009956812113867,0.0480702100965758,0.0207130613614199,0.983496285620106,0.0014461826095786,0.5973338239303824,0.5973338239303824,z_ucla_score:C(gender_male)[T.1],-0.0381117440214355,0.0720267231659348,-0.5291333875294298,0.5973338239303867,119,0.0445096107017477,0.0559403094314406,0.4278964220443753,78,-0.0796549318699347,0.0895953154927759,0.3769356676814995
Stroop Recovery RT Slope,stroop_recovery_rt_slope,37,0.0504461163322772,0.1005126119302977,0.1894704499676071,0.1949389678761122,0.0500664955980204,0.6356477915321803,0.0889578380373093,0.0796053443498209,0.0796053443498214,25.480202496486477,14.042180925275275,1.8145473720982537,0.0796053443498215,0.0054685179085051,0.6604575437200484,0.660457543720051,z_ucla_score:C(gender_male)[T.1],11.640279499098012,26.22672080446518,0.4438328217196035,0.660457543720052,19,23.76574916196464,19.92350260082168,0.25424546333797,18,51.090174437749326,25.085435957932567,0.0643702006612228
Stroop Recovery Accuracy Slope,stroop_recovery_acc_slope,37,0.0529843947814162,0.0913318961814428,0.0920211811221241,0.1253539154893396,0.0383475014000266,0.7287225530206098,0.0006892849406812,0.8810557572595874,0.8810557572595961,0.0012411125564132,0.0082241118025094,0.1509114401915768,0.8810557572595958,0.0333327343672155,0.3018118761920059,0.3018118761920029,z_ucla_score:C(gender_male)[T.1],-0.0159024877163982,0.0151267899830747,-1.051279731799768,0.3018118761920014,19,0.0031783036249298,0.0127651840216186,0.8072649533036904,18,-0.0089496368706787,0.0125236170423106,0.4885128386285619
Stroop Momentum Mean Streak,stroop_momentum_mean_streak,197,0.0149893776862355,0.0461478942481418,0.0526788517058683,0.0534530120206133,0.0311585165619062,0.1042870049685195,0.0065309574577265,0.2538551874431199,0.2538551874431181,-1.675744940830251,1.46416932989143,-1.1445021464522205,0.2538551874431254,0.0007741603147449,0.6946404621483755,0.6946404621483557,z_ucla_score:C(gender_male)[T.1],0.8628357308503183,2.194587270996765,0.3931653765851038,0.6946404621483642,119,-1.2271254192995813,1.838249881063323,0.5057813184305747,78,-2.800096808277666,2.434967084095585,0.2539686909083162
Stroop Momentum Max Streak,stroop_momentum_max_streak,197,0.0124322338075567,0.0417465539286078,0.0488989548977258,0.0525328342563293,0.029314320121051,0.1233329745741135,0.007152400969118,0.2334462367834778,0.2334462367834682,-2.9615058575029702,2.4775543950233967,-1.1953343440013569,0.2334462367834753,0.0036338793586034,0.3956241769837424,0.3956241769837493,z_ucla_score:C(gender_male)[T.1],3.156931084160611,3.707925767449284,0.8514008322049805,0.3956241769837565,119,-3.003729714825212,3.1055990627916867,0.3355104895387579,78,-3.5443925143906547,4.130450133833774,0.3936777497354478
Stroop Volatility RMSSD,stroop_volatility_rmssd,197,0.0034012022648585,0.0116619627879451,0.0166125262013446,0.0166169386970616,0.0082607605230866,0.6607651638494281,0.0049505634133995,0.3293146744895451,0.3293146744895503,10.58458771971888,10.822613972994832,0.978006583818855,0.3293146744895436,4.41249571692115e-06,0.9767985256076545,0.9767985256079412,z_ucla_score:C(gender_male)[T.1],0.4725872063842394,16.228197019508226,0.0291213623926387,0.976798525607998,119,7.681757570268079,13.01746629067014,0.556294075604698,78,14.065309228907752,19.5291002793465,0.4737193600754262
Stroop Volatility (Detrended SD),stroop_volatility_adj,197,0.0019951792407932,0.0139827924087871,0.019077385565873,0.0191176971290252,0.0119876131679939,0.5098204703128686,0.0050945931570858,0.3217895855396487,0.3217895855396541,8.091168171436024,8.145111745914273,0.9933771842350344,0.3217895855396424,4.031156315220663e-05,0.9298644871000058,0.929864487099628,z_ucla_score:C(gender_male)[T.1],-1.0763771580684205,12.213136215468612,-0.088132739951359,0.9298644870996928,119,5.31207802543827,9.612481211807836,0.5816131103080738,78,12.161055673361195,14.99733342059118,0.4201062532592986
Stroop IIV Intercept,stroop_intercept,197,0.0164378899217725,0.0331662669124365,0.0348692295253041,0.0348696905092527,0.0167283769906639,0.3497347630946824,0.0017029626128676,0.5632680294961103,0.5632680294960857,11.555405625205005,19.95716825496913,0.5790102822993352,0.5632680294960923,4.6098394856919366e-07,0.9924292333844708,0.9924292333871104,z_ucla_score:C(gender_male)[T.1],0.2843274037720811,29.925257286554903,0.0095012517703507,0.9924292333863672,119,12.759758165367456,23.70236118530326,0.5914061462758431,78,2.9557796007700894,36.74796826804217,0.936115383951884
Stroop IIV Slope,stroop_slope,197,0.0321992864633148,0.042133416836759,0.0421352615050055,0.0616583958439005,0.0099341303734442,0.5774401045412423,1.8446682464867688e-06,0.9847585655123732,0.9847585655110552,0.3119113843792516,16.305997926512827,0.01912862897352,0.9847585655108524,0.0195231343388949,0.0488145389592579,0.04881453895926,z_ucla_score:C(gender_male)[T.1],47.98881667692505,24.199971466438505,1.9830112917065983,0.0488145389592587,119,-22.04516662330183,19.347737308584183,0.2569382953922821,78,33.36464850640958,29.47880112399172,0.2614663360743181
Stroop IIV Residual SD,stroop_residual_sd,197,0.0019949871839699,0.0139824692823433,0.0190749940637261,0.0191153874957171,0.0119874820983734,0.5098254129430893,0.0050925247813827,0.3218881701422136,0.3218881701422136,8.128348035799846,8.184211001982302,0.9931743003486928,0.3218881701422051,4.039343199102596e-05,0.9297935718439256,0.9297935718438312,z_ucla_score:C(gender_male)[T.1],-1.0826405061663344,12.271762835809074,-0.088222085176482,0.9297935718438282,119,5.3366261935775166,9.65875095936707,0.5816853078259219,78,12.216555175126118,15.069149191026716,0.42020980462911
Stroop IIV Raw CV,stroop_raw_cv,197,0.0522509839844848,0.0594764022079135,0.0657733782979665,0.0728816979739962,0.0072254182234287,0.6902475222394109,0.006296976090053,0.2592028675124939,0.2592028675125097,0.0063692911169321,0.0056282631682174,1.1316619224380262,0.2592028675125058,0.0071083196760296,0.2301804833378669,0.2301804833378534,z_ucla_score:C(gender_male)[T.1],-0.0101204944746584,0.00840726877779,-1.2037791037910417,0.2301804833378586,119,0.0087757001916534,0.0067400856143553,0.1955586826610874,78,0.0043048987867308,0.0102515557874016,0.6757897113539777
Stroop IIV R-squared,stroop_iiv_r_squared,197,0.0308138882012024,0.0347809817434813,0.0348332022776314,0.0455461830365866,0.0039670935422788,0.8529426513668342,5.222053415010475e-05,0.9193475780752924,0.9193475780753748,-0.0005780168972538,0.0057009110621861,-0.1013902674412612,0.9193475780754488,0.0107129807589552,0.1469154575156154,0.1469154575156154,z_ucla_score:C(gender_male)[T.1],-0.0123813562989759,0.0085007964362837,-1.4564936817130385,0.1469154575156098,119,0.0081859883111176,0.006229365371312,0.1914750408418598,78,-0.0141422973509186,0.0110145291239294,0.2032698250515374
Stroop Post-Error CV Reduction,stroop_post_error_cv_reduction,37,0.0177647355214917,0.0555874104517967,0.0628944137876561,0.0891047033212421,0.037822674930305,0.7442379361887158,0.0073070033358594,0.6321421350577506,0.6321421350577481,0.0173273986100667,0.0358259198126271,0.4836553730006283,0.6321421350577467,0.0262102895335859,0.3685208851642574,0.3685208851642563,z_ucla_score:C(gender_male)[T.1],0.0604668641625453,0.0661937168898437,0.9134834392691868,0.3685208851642559,19,-0.0399340360981243,0.0525174376408909,0.4605875604451843,18,0.0206609440706293,0.0554071235193363,0.7157311033656424
