﻿participant_id,stroop_rt_interference,stroop_rt_facilitation,stroop_rt_incong_minus_neutral,stroop_rt_neutral_minus_cong,stroop_rt_interference_correct,stroop_rt_facilitation_correct,stroop_rt_incong_minus_neutral_correct,stroop_rt_neutral_minus_cong_correct,stroop_acc_interference,stroop_acc_facilitation,stroop_trials,stroop_ez_congruent_v,stroop_ez_congruent_a,stroop_ez_congruent_t0,stroop_ez_congruent_sv,stroop_ez_congruent_sz,stroop_ez_congruent_st0,stroop_ez_incongruent_v,stroop_ez_incongruent_a,stroop_ez_incongruent_t0,stroop_ez_incongruent_sv,stroop_ez_incongruent_sz,stroop_ez_incongruent_st0,stroop_ez_neutral_v,stroop_ez_neutral_a,stroop_ez_neutral_t0,stroop_ez_neutral_sv,stroop_ez_neutral_sz,stroop_ez_neutral_st0,stroop_ez_congruent_v_sd,stroop_ez_incongruent_v_sd,stroop_ez_neutral_v_sd,stroop_ez_v_sd_interference,stroop_ez_v_interference,stroop_ez_a_interference,stroop_ez_t0_interference,wcst_trials,wcst_total_errors,wcst_error_rate,wcst_perseverative_errors,wcst_perseverative_error_rate,wcst_nonperseverative_errors,wcst_perseverative_responses,wcst_perseverative_response_percent,wcst_error_pr_ratio,wcst_error_npe_ratio,wcst_trials_to_first_category,wcst_categories_completed,wcst_trials_per_category_mean,wcst_trials_per_category_sd,wcst_trials_per_category_1,wcst_trials_per_category_2,wcst_trials_per_category_3,wcst_trials_per_category_4,wcst_trials_per_category_5,wcst_trials_per_category_6,wcst_completed_categories,wcst_total_trials_summary,wcst_total_correct_summary,wcst_failure_to_maintain_set,wcst_clr_count,wcst_clr_percent,wcst_learning_to_learn,wcst_learning_to_learn_heaton_clr_delta,wcst_learning_efficiency_delta_trials,wcst_trials_to_first_conceptual_resp,wcst_trials_to_first_conceptual_resp0,wcst_has_first_clr,wcst_category_clr_percents
PkpTH7pWpEOG9A86xSloOSozwTk2,-8.293650806896267,54.11428571428564,-62.40793652118191,54.11428571428564,-8.293650806896267,54.11428571428564,-62.40793652118191,54.11428571428564,0.02777777777777779,0.0,106,0.00679510896910467,6.231109057777411,917.6718479367488,0.0,0.0,0.0,0.006133362222229415,6.949988803191667,803.9433973842971,0.0,0.0,0.0,0.0059217614157451495,7.150079524209397,830.722409690606,0.0,0.0,0.0,,,,,-0.0006617467468752547,0.7188797454142559,-113.7284505524517,128,67,0.5234375,41,32.03125,26,63,49.21875,0.6119402985074627,0.3880597014925373,20.0,3.0,42.666666666666664,25.315783394730033,20.0,78.0,30.0,,,,2.0,128.0,61.0,0.0,38.0,29.6875,,0.0,0.0,3.0,2.0,1.0,"[80.0, 28.205128205128204]"
QG6VXg7od2fHJ1SF9ZzYBqUa1FY2,166.37499999968952,107.22222222201526,59.15277777767426,107.22222222201526,164.8961904758736,105.74341269819934,59.15277777767426,105.74341269819934,0.02777777777777779,0.02777777777777779,108,0.007655271740989645,4.644313333062416,352.74855864527575,0.0,0.0,0.0,0.006995053033539399,6.093849262618762,380.6500771246332,0.0,0.0,0.0,0.006790124285476904,6.277764143667557,295.549768301968,0.0,0.0,0.0,,,,,-0.0006602187074502457,1.4495359295563457,27.901518479357435,74,10,0.13513513513513514,6,8.108108108108109,4,15,20.27027027027027,0.6,0.4,11.0,6.0,12.333333333333334,0.74535599249993,11.0,13.0,13.0,12.0,13.0,12.0,6.0,74.0,64.0,0.0,60.0,81.08108108108108,,-0.3885003885003897,0.0,4.0,3.0,1.0,"[90.9090909090909, 76.92307692307693, 76.92307692307693, 83.33333333333334, 76.92307692307693, 83.33333333333334]"
QbOEVCaZLUMOgltUdXm58oZOALv2,95.59444443881512,17.92777777380411,77.66666666501101,17.92777777380411,96.93293650330043,17.92777777380411,79.00515872949632,17.92777777380411,-0.02777777777777779,0.0,108,0.007356559564683299,5.794393207261184,653.4674228240095,0.0,0.0,0.0,0.006173123584983935,5.759398807659974,692.7119810410254,0.0,0.0,0.0,0.0062713432078921666,6.797076376998398,527.4182486469592,0.0,0.0,0.0,,,,,-0.0011834359796993633,-0.03499439960121009,39.24455821701588,100,24,0.24,12,12.0,12,31,31.0,0.5,0.5,23.0,6.0,16.666666666666668,4.496912521077347,23.0,13.0,11.0,22.0,17.0,14.0,6.0,100.0,76.0,0.0,67.0,67.0,,-8.372616301005053,-2.0000000000000018,3.0,2.0,1.0,"[56.52173913043478, 76.92307692307693, 90.9090909090909, 45.45454545454545, 82.35294117647058, 71.42857142857143]"
Qg9GDwQ9hBNkDLt50CNLd4NqRlX2,95.19166669580659,11.119444443119846,84.07222225268674,11.119444443119846,95.19166669580659,11.119444443119846,84.07222225268674,11.119444443119846,0.0,0.0,108,0.00835141439232558,5.104141258944655,849.8502680810014,0.0,0.0,0.0,0.007584779712536483,5.620044402866125,881.9483319364153,0.0,0.0,0.0,0.007472080575970142,5.704809836700499,786.9288797705187,0.0,0.0,0.0,,,,,-0.000766634679789097,0.5159031439214701,32.0980638554139,69,8,0.11594202898550725,7,10.144927536231885,1,18,26.08695652173913,0.875,0.125,10.0,6.0,11.5,1.2583057392117916,10.0,14.0,11.0,11.0,11.0,12.0,6.0,69.0,61.0,0.0,60.0,86.95652173913044,,0.9379509379509444,0.3333333333333321,3.0,2.0,1.0,"[100.0, 71.42857142857143, 90.9090909090909, 90.9090909090909, 90.9090909090909, 83.33333333333334]"
QreA2rLiUhV3YHeMfuHMPdGbpJ53,321.86944444974256,258.86666667461395,63.00277777512861,258.86666667461395,334.1583333485055,258.86666667461395,75.29166667389154,258.86666667461395,-0.08333333333333337,0.0,108,0.007867440174731273,5.418128110757347,557.9679388079687,0.0,0.0,0.0,0.004674146308312386,5.130124550303471,769.5861388462858,0.0,0.0,0.0,0.006039341032980333,7.058187066706755,583.48953716101,0.0,0.0,0.0,,,,,-0.003193293866418887,-0.288003560453876,211.61820003831713,95,21,0.22105263157894736,11,11.578947368421053,10,29,30.526315789473685,0.5238095238095238,0.47619047619047616,21.0,6.0,15.833333333333334,5.30461015427985,21.0,14.0,11.0,13.0,25.0,11.0,6.0,95.0,74.0,1.0,69.0,72.63157894736842,,11.291819291819294,-0.9999999999999982,14.0,13.0,1.0,"[47.61904761904761, 71.42857142857143, 90.9090909090909, 76.92307692307693, 76.0, 90.9090909090909]"
Rc706mP0TSeIoIpMYH1SpRXjOxA2,90.38333333863147,-34.25277802679284,124.63611136542431,-34.25277802679284,67.33714286259249,-48.82301612959975,116.16015899219224,-48.82301612959975,0.0,0.02777777777777779,108,0.006581221263230886,5.402261858833181,584.6001970842324,0.0,0.0,0.0,0.006650379926401046,5.346082631121866,659.957474213584,0.0,0.0,0.0,0.006792694814123437,6.275388477895863,474.31485586906956,0.0,0.0,0.0,,,,,6.915866317016e-05,-0.056179227711314894,75.35727712935159,61,1,0.01639344262295082,1,1.639344262295082,0,13,21.311475409836063,1.0,0.0,10.0,6.0,10.166666666666666,0.3726779962499649,10.0,11.0,10.0,10.0,10.0,10.0,6.0,61.0,60.0,0.0,60.0,98.36065573770492,,3.0303030303030454,0.3333333333333339,3.0,2.0,1.0,"[100.0, 90.9090909090909, 100.0, 100.0, 100.0, 100.0]"
Rmd4rr2vGjOoLvdfYd4EdYyxK3m1,182.7166666918331,46.99166667461395,135.72500001721914,46.99166667461395,182.7166666918331,46.99166667461395,135.72500001721914,46.99166667461395,0.0,0.0,108,0.008176287720549734,5.213466089662899,548.07035353229,0.0,0.0,0.0,0.00766753773905438,5.559385583887621,688.2899934313115,0.0,0.0,0.0,0.007612529158137506,5.599558029258484,547.4528364374275,0.0,0.0,0.0,,,,,-0.0005087499814953539,0.3459194942247219,140.21963989902144,81,11,0.13580246913580246,6,7.4074074074074066,5,23,28.39506172839506,0.5454545454545454,0.45454545454545453,13.0,6.0,13.5,3.0413812651491097,13.0,20.0,11.0,13.0,13.0,11.0,6.0,81.0,70.0,1.0,66.0,81.48148148148148,,-1.025641025641022,2.333333333333332,6.0,5.0,1.0,"[76.92307692307693, 80.0, 90.9090909090909, 76.92307692307693, 76.92307692307693, 90.9090909090909]"
Ru3Qf6pXZua1DfNkQdhbor6iJ403,99.04166666665708,156.21944444443227,-57.17777777777519,156.21944444443227,106.68536796536364,142.95428571427306,-36.268917748909416,142.95428571427306,-0.05555555555555558,0.0,108,0.00674552770269138,5.270674464906393,564.0337901916666,0.0,0.0,0.0,0.00500036627662767,4.795439254133101,640.1032736938041,0.0,0.0,0.0,0.004795891277414831,7.413320811154591,346.0182806309456,0.0,0.0,0.0,,,,,-0.0017451614260637106,-0.4752352107732918,76.06948350213747,86,13,0.1511627906976744,8,9.30232558139535,5,28,32.55813953488372,0.6153846153846154,0.38461538461538464,10.0,6.0,14.333333333333334,4.921607686744467,10.0,25.0,13.0,12.0,14.0,12.0,6.0,86.0,73.0,1.0,69.0,80.23255813953489,,-4.942612942612939,3.333333333333334,3.0,2.0,1.0,"[100.0, 76.0, 76.92307692307693, 83.33333333333334, 71.42857142857143, 83.33333333333334]"
SOhR7IO689NQCPQu56SjATO8FR92,316.35833333342134,183.29722222227917,133.06111111114217,183.29722222227917,354.80779569901165,190.7830952381479,164.02470046086376,190.7830952381479,-0.13888888888888884,-0.02777777777777779,108,0.00815973700544889,5.224040767729153,492.6894471860308,0.0,0.0,0.0,0.003734422058994123,4.885760803754716,686.2728742004906,0.0,0.0,0.0,0.006175210576165265,5.757452345369645,554.4154400306227,0.0,0.0,0.0,,,,,-0.004425314946454767,-0.33827996397443627,193.5834270144598,100,26,0.26,17,17.0,9,36,36.0,0.6538461538461539,0.34615384615384615,14.0,6.0,16.666666666666668,5.9907335852038095,14.0,12.0,11.0,14.0,21.0,28.0,6.0,100.0,74.0,0.0,66.0,66.0,,-23.16017316017317,-8.666666666666666,7.0,6.0,1.0,"[71.42857142857143, 83.33333333333334, 90.9090909090909, 71.42857142857143, 47.61904761904761, 57.14285714285714]"
SPCT9D90pRa1ihXS5jEw6vCmquI3,95.06666667097147,143.71944444709357,-48.65277777612209,143.71944444709357,98.05816993852659,146.9553968277952,-48.89722688926861,146.9553968277952,-0.05555555555555558,-0.02777777777777779,108,0.009649867060786934,4.417345700401498,382.3155304785858,0.0,0.0,0.0,0.006003033439289642,4.719636118487921,353.47104381815467,0.0,0.0,0.0,0.007070348318286887,5.028533109597716,415.94306981731035,0.0,0.0,0.0,,,,,-0.0036468336214972924,0.30229041808642343,-28.84448666043113,128,33,0.2578125,10,7.8125,23,27,21.09375,0.30303030303030304,0.696969696969697,65.0,6.0,21.333333333333332,19.550504398153578,65.0,14.0,11.0,13.0,12.0,13.0,5.0,128.0,95.0,2.0,80.0,62.5,,0.0,0.0,8.0,7.0,1.0,"[52.307692307692314, 71.42857142857143, 90.9090909090909, 76.92307692307693, 83.33333333333334]"
SpSfX0ZcfcPLdlOENlfdfvEPwru2,10.722222222228652,-6.416666666660262,17.138888888888914,-6.416666666660262,1.8055555555619094,-6.416666666660262,8.222222222222172,-6.416666666660262,-0.02777777777777779,0.0,108,0.007377768731337774,5.777735833511807,471.5073169386594,0.0,0.0,0.0,0.007045291464408774,5.04641728372805,515.7556000314187,0.0,0.0,0.0,0.008268476499525628,5.15533892765599,542.6908022725538,0.0,0.0,0.0,,,,,-0.00033247726692900003,-0.7313185497837571,44.248283092759266,72,9,0.125,6,8.333333333333332,3,20,27.77777777777778,0.6666666666666666,0.3333333333333333,11.0,6.0,12.0,1.0,11.0,13.0,13.0,13.0,11.0,11.0,6.0,72.0,63.0,0.0,60.0,83.33333333333334,,4.662004662004662,0.6666666666666679,4.0,3.0,1.0,"[90.9090909090909, 76.92307692307693, 76.92307692307693, 76.92307692307693, 90.9090909090909, 90.9090909090909]"
SvtOrPatsnWjicxtyndEzSdO5Wp1,38.56944443451039,30.64999998278097,7.919444451729419,30.64999998278097,38.56944443451039,28.72142855212803,9.848015882382356,28.72142855212803,0.0,-0.02777777777777779,108,0.011023183453251168,3.867013458606723,586.6186633093001,0.0,0.0,0.0,0.007140896370122033,5.969390474390085,389.3577097663519,0.0,0.0,0.0,0.006695729854000617,5.309873813629349,411.3879194262264,0.0,0.0,0.0,,,,,-0.0038822870831291354,2.1023770157833623,-197.26095354294824,86,17,0.19767441860465115,9,10.465116279069768,8,23,26.744186046511626,0.5294117647058824,0.47058823529411764,19.0,6.0,14.333333333333334,2.981423969999719,19.0,11.0,15.0,17.0,11.0,13.0,6.0,86.0,69.0,0.0,60.0,69.76744186046511,,5.48278690693553,1.333333333333334,12.0,11.0,1.0,"[52.63157894736842, 90.9090909090909, 66.66666666666666, 58.82352941176471, 90.9090909090909, 76.92307692307693]"
ToTCRJ4EX9OL6UlJqmDkaEbggWF2,15.444444444444457,60.45277777810895,-45.008333333664496,60.45277777810895,15.444444444444457,60.45277777810895,-45.008333333664496,60.45277777810895,0.0,0.0,108,0.007556725671005415,5.640908592721448,515.0717593719895,0.0,0.0,0.0,0.0065453114686157,6.512569947939934,409.7066668606445,0.0,0.0,0.0,0.007672863336941305,5.555526913295169,586.426314420549,0.0,0.0,0.0,,,,,-0.0010114142023897148,0.8716613552184853,-105.36509251134504,78,11,0.14102564102564102,8,10.256410256410255,3,24,30.76923076923077,0.7272727272727273,0.2727272727272727,14.0,6.0,13.0,0.816496580927726,14.0,14.0,12.0,13.0,13.0,12.0,6.0,78.0,67.0,0.0,60.0,76.92307692307693,,3.663003663003664,0.6666666666666679,7.0,6.0,1.0,"[71.42857142857143, 71.42857142857143, 83.33333333333334, 76.92307692307693, 76.92307692307693, 83.33333333333334]"
UK6MLdHbCaS4xIz2f3vGdpkbBzG3,108.27777778191694,0.6527777810890711,107.62500000082787,0.6527777810890711,105.31993464473021,0.6339682568633407,104.68596638786687,0.6339682568633407,-0.05555555555555558,-0.02777777777777779,108,0.01074632846736017,3.966638363966223,390.4576544593639,0.0,0.0,0.0,0.006886844901912758,4.113949688730927,409.713940183976,0.0,0.0,0.0,0.009402331866633869,3.7813471295416687,380.60867736206586,0.0,0.0,0.0,,,,,-0.003859483565447413,0.1473113247647042,19.2562857246121,128,11,0.0859375,0,0.0,11,5,3.90625,0.0,1.0,93.0,5.0,25.6,33.755592129305036,93.0,10.0,10.0,10.0,5.0,,4.0,128.0,117.0,8.0,117.0,91.40625,,0.0,0.0,3.0,2.0,1.0,"[88.17204301075269, 100.0, 100.0, 100.0]"
Ub7nV8F55kPruh35ZpUcKoBUyn63,151.38333333614798,53.836111113428956,97.54722222271903,53.836111113428956,138.06388889137236,53.836111113428956,84.2277777779434,53.836111113428956,-0.02777777777777779,0.0,108,0.006329115312648907,6.735032728069023,452.9482942366226,0.0,0.0,0.0,0.006028832246121124,5.897241648707146,646.3849155115167,0.0,0.0,0.0,0.0060424348357811285,7.054573185960171,456.53504506714046,0.0,0.0,0.0,,,,,-0.00030028306652778343,-0.8377910793618772,193.43662127489415,81,14,0.1728395061728395,9,11.11111111111111,5,24,29.629629629629626,0.6428571428571429,0.35714285714285715,15.0,6.0,13.5,2.217355782608345,15.0,12.0,16.0,16.0,11.0,11.0,6.0,81.0,67.0,0.0,60.0,74.07407407407408,,10.606060606060607,1.666666666666668,8.0,7.0,1.0,"[66.66666666666666, 83.33333333333334, 62.5, 62.5, 90.9090909090909, 90.9090909090909]"
UbqFccqQZZgcqJIqCn3ErH9zQdM2,44.66388890478345,-7.794444438483993,52.45833334326744,-7.794444438483993,30.656209166922622,-7.57394957402164,38.23015874094426,-7.57394957402164,0.05555555555555558,0.02777777777777779,108,0.0061509221737620036,4.606160286244326,491.5629626460212,0.0,0.0,0.0,0.006188606362265888,6.887947992673085,314.000491094126,0.0,0.0,0.0,0.006748511652929195,5.268343961362523,448.1657272085353,0.0,0.0,0.0,,,,,3.768418850388401e-05,2.2817877064287586,-177.56247155189521,90,20,0.2222222222222222,7,7.777777777777778,13,18,20.0,0.35,0.65,30.0,6.0,15.0,6.733003292241386,30.0,12.0,12.0,13.0,12.0,11.0,6.0,90.0,70.0,0.0,64.0,71.11111111111111,,12.610722610722618,6.0,11.0,10.0,1.0,"[46.666666666666664, 83.33333333333334, 83.33333333333334, 76.92307692307693, 83.33333333333334, 90.9090909090909]"
UbwuSMtBsHdW3Ji41opk3GInMqi2,52.158333333260885,48.83055555561759,3.3277777776432913,48.83055555561759,61.948253968179074,48.83055555561759,13.11769841256148,48.83055555561759,-0.02777777777777779,0.0,108,0.009904680003392471,4.303702770388646,505.7677555570566,0.0,0.0,0.0,0.007250230972697562,4.90377213481599,459.5445354360783,0.0,0.0,0.0,0.00889648545874906,4.791420046496313,504.01240464185037,0.0,0.0,0.0,,,,,-0.002654449030694909,0.6000693644273447,-46.22322012097828,77,9,0.11688311688311688,6,7.792207792207792,3,22,28.57142857142857,0.6666666666666666,0.3333333333333333,14.0,6.0,12.833333333333334,1.7716909687891083,14.0,11.0,12.0,11.0,13.0,16.0,6.0,77.0,68.0,0.0,63.0,81.81818181818183,,1.137057387057382,-1.0,7.0,6.0,1.0,"[71.42857142857143, 90.9090909090909, 83.33333333333334, 90.9090909090909, 76.92307692307693, 81.25]"
VwTymW8T68MfpnJvZ2X97ILqDWS2,263.4111111213764,223.07500001125857,40.33611111011783,223.07500001125857,305.0194444540474,223.07500001125857,81.94444444278884,223.07500001125857,-0.11111111111111116,0.0,108,0.008851400236890669,4.815825477279197,544.8246586259229,0.0,0.0,0.0,0.0036881222390024943,5.638212095275482,519.8116148813942,0.0,0.0,0.0,0.006818066814917015,6.252035940327174,586.6260300970916,0.0,0.0,0.0,,,,,-0.005163277997888175,0.8223866179962851,-25.01304374452866,81,13,0.16049382716049382,10,12.345679012345679,3,30,37.03703703703704,0.7692307692307693,0.23076923076923078,18.0,6.0,13.5,2.362907813126304,18.0,11.0,12.0,15.0,13.0,12.0,6.0,81.0,68.0,0.0,64.0,79.01234567901234,,-8.365708365708372,0.3333333333333321,6.0,5.0,1.0,"[77.77777777777779, 90.9090909090909, 83.33333333333334, 66.66666666666666, 76.92307692307693, 83.33333333333334]"
WKzqsLX1lNVSdbGgYTTVGtFwsrF3,91.02777777774554,44.49999999998704,46.5277777777585,44.49999999998704,91.02777777774554,44.49999999998704,46.5277777777585,44.49999999998704,0.0,0.0,108,0.0069391239225574846,6.142965487594673,530.3571551816801,0.0,0.0,0.0,0.00581003377850452,7.336755756587903,437.87407111837183,0.0,0.0,0.0,0.00682309460332104,6.247428952496898,560.0966103607976,0.0,0.0,0.0,,,,,-0.001129090144052965,1.1937902689932294,-92.4830840633083,88,7,0.07954545454545454,6,6.8181818181818175,1,20,22.727272727272727,0.8571428571428571,0.14285714285714285,10.0,6.0,14.666666666666666,4.988876515698588,10.0,11.0,23.0,13.0,11.0,20.0,6.0,88.0,81.0,0.0,80.0,90.9090909090909,,-6.460423634336678,0.0,3.0,2.0,1.0,"[100.0, 90.9090909090909, 91.30434782608695, 76.92307692307693, 90.9090909090909, 95.0]"
WbOfW9KmUkPQK8o5hlHJnJFdpp92,21.58774510043031,91.9238562088924,-70.33611110846209,91.9238562088924,-0.6522727249321179,85.31082251080966,-85.96309523574178,85.31082251080966,0.08333333333333337,0.05555555555555558,106,0.005928244807654737,5.8980485369829525,691.2693719331836,0.0,0.0,0.0,0.005581199194256065,7.63756986388927,493.59151460037947,0.0,0.0,0.0,0.004632453892830302,7.674869828692875,462.41197726920757,0.0,0.0,0.0,,,,,-0.0003470456133986728,1.7395213269063179,-197.67785733280414,98,17,0.17346938775510204,6,6.122448979591836,11,20,20.408163265306122,0.35294117647058826,0.6470588235294118,27.0,6.0,16.333333333333332,5.7638721552635275,27.0,11.0,14.0,21.0,12.0,13.0,6.0,98.0,81.0,2.0,74.0,75.51020408163265,,8.12459145792478,1.9999999999999984,13.0,12.0,1.0,"[59.25925925925925, 90.9090909090909, 71.42857142857143, 85.71428571428571, 83.33333333333334, 76.92307692307693]"
WcTsIpSoEhYeIBSNjAbbdaNSBya2,5.938888889633745,32.51944444204355,-26.580555552409805,32.51944444204355,5.938888889633745,32.51944444204355,-26.580555552409805,32.51944444204355,0.0,0.0,108,0.008088014166912587,5.270366481898114,724.648101848622,0.0,0.0,0.0,0.006458301499255987,6.60031105319625,550.5499450466184,0.0,0.0,0.0,0.007255067812163472,5.8754514601431165,680.2578413198385,0.0,0.0,0.0,,,,,-0.0016297126676566003,1.3299445712981353,-174.0981568020036,94,20,0.2127659574468085,13,13.829787234042554,7,34,36.17021276595745,0.65,0.35,14.0,6.0,15.666666666666666,2.6874192494328497,14.0,18.0,16.0,14.0,20.0,12.0,6.0,94.0,74.0,1.0,67.0,71.27659574468085,,16.75925925925926,0.6666666666666661,7.0,6.0,1.0,"[71.42857142857143, 55.55555555555556, 62.5, 71.42857142857143, 85.0, 83.33333333333334]"
WeHQDy9BWldTlaQDVVlsJNCqwxA2,162.5000000000291,54.86111111114337,107.63888888888573,54.86111111114337,162.5000000000291,54.86111111114337,107.63888888888573,54.86111111114337,0.0,0.0,108,0.008312215020942653,5.12821175378823,533.7331829649657,0.0,0.0,0.0,0.005896777449224327,7.2288294983932975,400.21774895186377,0.0,0.0,0.0,0.006683840802372664,6.377590375174902,424.66227029416916,0.0,0.0,0.0,,,,,-0.0024154375717183266,2.100617744605067,-133.51543401310198,107,26,0.24299065420560748,13,12.149532710280374,13,38,35.51401869158878,0.5,0.5,25.0,6.0,17.833333333333332,5.814254514170802,25.0,26.0,18.0,14.0,11.0,13.0,6.0,107.0,81.0,1.0,66.0,61.6822429906542,,27.081215081215085,10.333333333333334,7.0,6.0,1.0,"[64.0, 38.46153846153847, 55.55555555555556, 71.42857142857143, 90.9090909090909, 76.92307692307693]"
Wfo71fsX1VVfPZnzhT7HEYBTwnq1,175.96388889683612,30.736111124356626,145.2277777724795,30.736111124356626,175.96388889683612,30.736111124356626,145.2277777724795,30.736111124356626,0.0,0.0,108,0.00982853550969644,4.337044794553502,490.2239627729984,0.0,0.0,0.0,0.007642456005404485,5.577630900363571,525.91996454855,0.0,0.0,0.0,0.009798344286400017,4.350408347008043,519.6361371797315,0.0,0.0,0.0,,,,,-0.002186079504291956,1.2405861058100696,35.696001775551565,72,12,0.16666666666666666,9,12.5,3,23,31.944444444444443,0.75,0.25,13.0,6.0,12.0,1.0,13.0,11.0,13.0,11.0,13.0,11.0,6.0,72.0,60.0,0.0,60.0,83.33333333333334,,4.662004662004662,0.6666666666666679,6.0,5.0,1.0,"[76.92307692307693, 90.9090909090909, 76.92307692307693, 90.9090909090909, 76.92307692307693, 90.9090909090909]"
WnC6Uscb5VMIr43GASKiUCO3AYH2,22.64722222420903,2.4972222223877907,20.15000000182124,2.4972222223877907,22.64722222420903,2.4972222223877907,20.15000000182124,2.4972222223877907,0.0,0.0,108,0.008187555688147658,5.206291156238478,335.42014234545144,0.0,0.0,0.0,0.008075200175945842,5.278729671295158,349.40589337118985,0.0,0.0,0.0,0.009943296588880282,4.286988564545415,437.44131155115144,0.0,0.0,0.0,,,,,-0.00011235551220181543,0.07243851505667998,13.98575102573841,74,11,0.14864864864864866,5,6.756756756756757,6,20,27.027027027027028,0.45454545454545453,0.5454545454545454,17.0,6.0,12.333333333333334,2.2110831935702664,17.0,11.0,11.0,13.0,11.0,11.0,6.0,74.0,63.0,0.0,60.0,81.08108108108108,,6.033182503770746,1.333333333333334,10.0,9.0,1.0,"[58.82352941176471, 90.9090909090909, 90.9090909090909, 76.92307692307693, 90.9090909090909, 90.9090909090909]"
WqoZv41KTtTCuPKBPyClregrKAi1,237.47222222217704,42.69444444439273,194.7777777777843,42.69444444439273,237.47222222217704,42.69444444439273,194.7777777777843,42.69444444439273,0.0,0.0,108,0.008280343084058511,5.147950795961486,528.1977783952811,0.0,0.0,0.0,0.005747617401182976,7.416429416759672,440.63615221296345,0.0,0.0,0.0,0.007591008312579551,5.6154330248556805,513.5114012070799,0.0,0.0,0.0,,,,,-0.002532725682875535,2.268478620798186,-87.5616261823177,89,14,0.15730337078651685,6,6.741573033707865,8,24,26.96629213483146,0.42857142857142855,0.5714285714285714,25.0,6.0,14.833333333333334,5.6984403324262525,25.0,20.0,13.0,11.0,10.0,10.0,6.0,89.0,75.0,1.0,69.0,77.52808988764045,,28.328671328671305,8.999999999999998,11.0,10.0,1.0,"[64.0, 65.0, 76.92307692307693, 90.9090909090909, 100.0, 100.0]"
XbHvBButpZS4bapbJXJLAYcHnn12,186.25833333332162,67.18888888888364,119.06944444443798,67.18888888888364,186.25833333332162,67.18888888888364,119.06944444443798,67.18888888888364,0.0,0.0,108,0.007470267483422225,5.706194438821529,413.0153684777035,0.0,0.0,0.0,0.006407241738789299,6.652909396620937,465.8419926635612,0.0,0.0,0.0,0.006596151498758997,6.462374125038369,375.2699913677432,0.0,0.0,0.0,,,,,-0.001063025744632926,0.9467149577994078,52.826624185857725,128,48,0.375,30,23.4375,18,58,45.3125,0.625,0.375,19.0,6.0,21.333333333333332,10.888321980707383,19.0,18.0,22.0,37.0,30.0,2.0,5.0,128.0,80.0,0.0,63.0,49.21875,,0.0,0.0,12.0,11.0,1.0,"[52.63157894736842, 55.55555555555556, 63.63636363636363, 35.13513513513514, 53.333333333333336]"
XehZHBpwr5MYzUXkj0FAYCsFG922,121.79444444531373,43.83888888979959,77.95555555551414,43.83888888979959,129.24949579922588,41.03936508012316,88.21013071910272,41.03936508012316,-0.02777777777777779,0.02777777777777779,108,0.008471052598875385,4.197055820384613,424.4162983046056,0.0,0.0,0.0,0.006229321767147748,4.548189112654353,463.1319564357698,0.0,0.0,0.0,0.00834555195186696,5.107726728712926,401.90772232282427,0.0,0.0,0.0,,,,,-0.0022417308317276372,0.3511332922697399,38.71565813116416,115,31,0.26956521739130435,23,20.0,8,44,38.26086956521739,0.7419354838709677,0.25806451612903225,15.0,6.0,19.166666666666668,4.6696419087073,15.0,16.0,24.0,18.0,15.0,27.0,6.0,115.0,84.0,0.0,71.0,61.73913043478261,,1.851851851851848,-1.666666666666668,8.0,7.0,1.0,"[66.66666666666666, 62.5, 54.166666666666664, 55.55555555555556, 66.66666666666666, 66.66666666666666]"
YEU5ox3jteVINfdSTg5ymqYcS9o2,22.15555555456217,15.280555559529148,6.874999995033022,15.280555559529148,18.283333333002247,17.53714286088939,0.7461904721128576,17.53714286088939,0.05555555555555558,0.02777777777777779,108,0.00817278050674134,3.4666455825153175,422.4801481899665,0.0,0.0,0.0,0.010120109428754053,4.212088720038794,426.9591250612028,0.0,0.0,0.0,0.007869125648064433,4.518097969834708,357.40838485740716,0.0,0.0,0.0,,,,,0.0019473289220127143,0.7454431375234769,4.478976871236341,68,7,0.10294117647058823,2,2.941176470588235,5,19,27.941176470588236,0.2857142857142857,0.7142857142857143,13.0,6.0,11.333333333333334,1.247219128924647,13.0,13.0,10.0,11.0,10.0,11.0,6.0,68.0,61.0,0.0,60.0,88.23529411764706,,9.32400932400931,1.333333333333334,6.0,5.0,1.0,"[76.92307692307693, 76.92307692307693, 100.0, 90.9090909090909, 100.0, 90.9090909090909]"
Yco8O7tmHlbsUBfKW2ywcZByGO32,180.24722221907655,24.361111107799843,155.8861111112767,24.361111107799843,172.53547618724997,24.361111107799843,148.17436507945013,24.361111107799843,-0.02777777777777779,0.0,108,0.008322928285764435,5.12161072483614,571.207540474054,0.0,0.0,0.0,0.005511825356625496,6.4504004235469905,490.24308332820544,0.0,0.0,0.0,0.00684439088509021,6.227990114251251,452.37047308092434,0.0,0.0,0.0,,,,,-0.0028111029291389387,1.3287896987108505,-80.96445714584854,66,3,0.045454545454545456,3,4.545454545454546,0,14,21.21212121212121,1.0,0.0,10.0,6.0,11.0,1.1547005383792515,10.0,11.0,13.0,12.0,10.0,10.0,6.0,66.0,63.0,0.0,60.0,90.9090909090909,,5.167055167055182,0.6666666666666679,3.0,2.0,1.0,"[100.0, 90.9090909090909, 76.92307692307693, 83.33333333333334, 100.0, 100.0]"
