module,parameter,param_col,dass_var,model_name,model_description,n,a_coef,b_coef,indirect_effect,a_p,b_p,method,aic,bic,cfi,rmsea
wcst_hmm_path,Lapse-Focus RT difference,rt_diff,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.5556118928172877,7.629347124282087e-05,4.2389559966825015e-05,0.0,0.9999980762889789,semopy,17.371369154317943,46.920202712959835,0.5834223836570622,0.21806223425878724
wcst_hmm_path,Lapse-Focus RT difference,rt_diff,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.559492137429563,-0.0011781926029701018,-0.0006591894977394428,0.0,0.999970190454817,semopy,17.371368842977283,46.92020240161918,0.58342215095434,0.2180622940523233
wcst_hmm_path,Lapse RT mean,lapse_rt_mean,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,2.3282330176938523e-05,9.513031695299509e-06,2.214855449136444e-10,0.9999994258057603,0.9327424570110612,semopy,17.380474082347483,46.92930764098938,0.6962063683362426,0.21630654836274069
wcst_hmm_path,Lapse RT mean,lapse_rt_mean,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.6576319597683261,0.0003462827564336586,0.00022772660774744485,0.0,0.9999938649066875,semopy,17.380328912549235,46.929162471191134,0.6961274197216845,0.21633465295611604
wcst_hmm_path,Lapse RT mean,lapse_rt_mean,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.6933431256163126,2.410034837552635e-05,1.670981087112946e-05,0.0,0.9999995617961874,semopy,17.38032786771494,46.929161426356835,0.6961268547589265,0.21633485522078974
wcst_hmm_path,Lapse RT mean,lapse_rt_mean,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,2.734121158624302e-05,-9.656174014673366e-05,-2.6401149684876623e-09,0.9999993257046833,0.46664405499529726,semopy,17.380473426376337,46.92930698501823,0.5322501078366855,0.2163066753657045
wcst_hmm_path,Lapse RT mean,lapse_rt_mean,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.49099268614724456,-0.0028214992820323427,-0.001385335511447582,4.440892098500626e-16,0.999941039968554,semopy,17.369719551382516,46.91855311002441,0.5232454390284831,0.2183788137228793
wcst_hmm_path,Lapse RT mean,lapse_rt_mean,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.5119508458580984,3.054197494123005e-05,1.5635989905339565e-05,4.440892098500626e-16,0.9999993481703433,semopy,17.36971999914792,46.91855355778982,0.5232458230939965,0.21837872785335985
wcst_hmm_path,Lapse RT mean,lapse_rt_mean,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,2.167451735251674e-05,-2.6819507571609534e-05,-5.81299882246805e-10,0.999999465458014,0.8363125161309111,semopy,17.380473949357118,46.92930750799901,0.5876116677798533,0.2163065741110904
wcst_hmm_path,Lapse RT mean,lapse_rt_mean,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.5556161997191449,-0.0008162641806724327,-0.00045352960203207853,0.0,0.9999833398351792,semopy,17.379600820398466,46.92843437904036,0.5869670916292222,0.2164755551523775
wcst_hmm_path,Lapse RT mean,lapse_rt_mean,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.5594955115199858,2.926763154597235e-05,1.6375108482792273e-05,0.0,0.99999940059125,semopy,17.379600491201916,46.928434049843816,0.5869668443662963,0.21647561883856611
wcst_hmm_path,Focus RT mean,focus_rt_mean,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-2.868738448433243,-0.0001516772893515439,0.00043512247171690813,0.8261677902278337,0.5864211327749564,semopy,17.55613620256191,47.104969761203805,0.8108974835752898,0.17909585860966362
wcst_hmm_path,Focus RT mean,focus_rt_mean,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.6576386654863675,-20.497185559065468,-13.479741757290258,0.0,0.25961872517131157,semopy,17.560556547080154,47.10939010572205,0.8130802700261737,0.17805921804210542
wcst_hmm_path,Focus RT mean,focus_rt_mean,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.6933029084737911,12.96066538527137,8.985667007364228,0.0,0.46426117692331625,semopy,17.56055643813677,47.10938999677867,0.813080218043424,0.17805924366541756
wcst_hmm_path,Focus RT mean,focus_rt_mean,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-2.827004029176732,-0.00029408441307685317,0.0008313778206863383,0.8286571635437507,0.370040668369763,semopy,17.556137035847414,47.10497059448931,0.7223582592705251,0.17909566375651226
wcst_hmm_path,Focus RT mean,focus_rt_mean,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.4909491688677659,-40.08185506755832,-19.67815343209601,4.440892098500626e-16,0.00931646302052802,semopy,17.556556074596067,47.10538963323796,0.7226620662240706,0.17899765003466242
wcst_hmm_path,Focus RT mean,focus_rt_mean,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.5118699355310906,18.26152096649062,9.347523559817214,4.440892098500626e-16,0.22641286854870035,semopy,17.556557828013954,47.10539138665585,0.7226633420591073,0.1789972397951248
wcst_hmm_path,Focus RT mean,focus_rt_mean,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,-2.8345760846860317,-0.0002923703524305473,0.0008287460088708559,0.8282053789135797,0.3613950060111186,semopy,17.55613695159721,47.104970510239106,0.7529424673613747,0.17909568345735372
wcst_hmm_path,Focus RT mean,focus_rt_mean,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.5555369286400904,-41.09198018080664,-22.828112461384787,0.0,0.009237368989240657,semopy,17.556910702113992,47.105744260755884,0.7534416479896696,0.17891466023712288
wcst_hmm_path,Focus RT mean,focus_rt_mean,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.5592715585269956,19.261587566825952,10.772458098202952,0.0,0.22084880132015594,semopy,17.5569106865941,47.105744245236,0.7534416357690069,0.17891466386992422
wcst_hmm_path,State switches,state_changes,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,0.13529870678326636,-0.0016978639699975159,-0.00022971879943456646,0.8340617693968775,0.7635856823536336,semopy,17.999999904014963,47.54883346265686,1.0484290661226876,0.0
wcst_hmm_path,State switches,state_changes,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.6576376614099543,-0.2700490418764777,-0.17759442036564563,0.0,0.763897103209279,semopy,17.99999965823735,47.548833216879245,1.048428870718401,0.0
wcst_hmm_path,State switches,state_changes,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.6933022860247199,0.312224820112198,0.2164661815374438,0.0,0.7213942277544128,semopy,17.999999869485524,47.54883342812742,1.0484290389743074,0.0
wcst_hmm_path,State switches,state_changes,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,0.13879235442430543,-0.007437792857315128,-0.0010323087823870486,0.8298278765850238,0.26263577560827733,semopy,17.99999928472337,47.54883284336527,1.0991410832859216,0.0
wcst_hmm_path,State switches,state_changes,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.4909371939325241,-0.8524021294555989,-0.4184759095370399,4.440892098500626e-16,0.26178980306873,semopy,17.999999582122438,47.54883314076433,1.0991415673282519,0.0
wcst_hmm_path,State switches,state_changes,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.5118624859181281,0.5571283952993665,0.2851731253935113,4.440892098500626e-16,0.45418540042978384,semopy,17.999999043019617,47.548832601661516,1.0991406897653169,0.0
wcst_hmm_path,State switches,state_changes,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,197,0.13713838495670314,-0.005942055589516499,-0.0008148839068692432,0.8318436623152492,0.35988533848450155,semopy,17.99999979564926,47.548833354291155,1.078051659769905,0.0
wcst_hmm_path,State switches,state_changes,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,197,0.5555309815893353,-0.7133790413582723,-0.39630415909102007,0.0,0.35964557778448203,semopy,17.999999603756564,47.54883316239846,1.0780514138877462,0.0
wcst_hmm_path,State switches,state_changes,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,197,0.5592477840637579,0.5298664729958209,0.29632665087259186,0.0,0.4948151951478956,semopy,17.99999961119573,47.54883316983763,1.078051424312815,0.0
