participant_id,wcst_switch_cost_rt_k1_sd,wcst_switch_cost_error_k1_sd,wcst_switch_cost_rt_early,wcst_switch_cost_rt_late,wcst_switch_cost_rt_early_late_delta,wcst_switch_cost_error_early,wcst_switch_cost_error_late,wcst_switch_cost_error_early_late_delta,wcst_exploration_rt_mean,wcst_exploration_rt_sd,wcst_exploitation_rt_mean,wcst_exploitation_rt_sd,wcst_switch_first_trial_rt,wcst_switch_first_trial_correct,wcst_switch_first_error_latency,wcst_switch_first_error_rt,wcst_switch_signal_rt,wcst_switch_signal_delta,wcst_lucky_streak_len,wcst_exploration_rt_slope,wcst_exploration_error_rate,wcst_confirmation_rt_mean,wcst_confirmation_rt_slope,wcst_confirmation_error_rate,wcst_post_reacq_rt_cv,wcst_exploitation_rt_slope,wcst_exploitation_error_rate,wcst_shift_pe_rt_mean,wcst_shift_pe_count_mean,wcst_shift_pe_rate_mean,wcst_post_shift_pe_rt_mean,wcst_post_shift_pe_slowing,wcst_shift_pe_rt_mean_reacq,wcst_shift_pe_count_mean_reacq,wcst_shift_pe_rate_mean_reacq,wcst_post_shift_pe_rt_mean_reacq,wcst_post_shift_pe_slowing_reacq,wcst_stable_pe_rt_mean,wcst_stable_pe_count_mean,wcst_stable_pe_rate_mean,wcst_shift_error_rt_mean,wcst_post_shift_error_rt_mean,wcst_shift_post_error_slowing,wcst_stable_error_rt_mean,wcst_post_stable_error_rt_mean,wcst_stable_post_error_slowing,wcst_nonshift_error_rt_mean,wcst_shift_error_count_total,wcst_shift_error_rate,wcst_nonshift_error_count_total,wcst_nonshift_error_rate,wcst_pe_context_rt_delta,wcst_pe_context_rate_delta,wcst_pe_context_rt_delta_reacq,wcst_pe_context_rate_delta_reacq,wcst_error_context_post_error_rt_delta,wcst_error_context_pes_delta,wcst_exploration_penalty,wcst_switch_cost_rt_k1_to_colour,wcst_switch_cost_error_k1_to_colour,wcst_switch_cost_rt_k1_to_shape,wcst_switch_cost_error_k1_to_shape,wcst_switch_cost_rt_k1_to_number,wcst_switch_cost_error_k1_to_number,wcst_switch_cost_rt_mean_k1_k5,wcst_switch_cost_error_mean_k1_k5,wcst_switch_cost_rt_slope_k1_k5,wcst_switch_cost_error_slope_k1_k5
kR2rCtaPyPaj7YMizKUDn5xL2qx1,447.58765646764516,0.5477225575051662,-358.35000000005437,419.56666666661226,-777.9166666666666,1.0,0.0,1.0,1562.1733333333239,565.9834541463948,1102.7516190476201,326.7403530408748,1310.9,0.2,1.2,1220.0799999999813,1453.8399999999906,344.6866666666232,0.2,591.029999999989,0.8833333333333334,1658.633333333318,-390.2799999999816,0.0,0.2996247405385464,-73.49242857141464,0.01333333333333333,1403.637499999963,1.4,0.4833333333333333,1605.8583333332986,202.22083333333535,1349.5199999999563,1.8,0.32047619047619047,1764.4666666666435,414.9466666666869,897.8999999999069,0.2,0.013333333333333332,1574.9545454545244,1886.3636363636151,311.40909090909093,897.8999999999069,1162.6999999999534,264.80000000004657,3081.8999999999846,11.0,0.39285714285714285,3.0,0.05357142857142857,-505.7375000000561,-0.47,-451.62000000004946,-0.30714285714285716,-723.6636363636617,-46.60909090904437,459.42171428570373,-370.4000000001397,1.0,-43.683333333271264,0.5,104.89999999982916,0.5,528.1186666666342,0.27999999999999997,-47.09599999998243,-0.18
kgSRatooJJfDaMZ2yIURqb8aJuE3,900.9087278298458,0.5477225575051662,7.2166666661698855,1402.5333333288631,-1395.3166666626933,0.5,0.0,0.5,1305.7999999982617,499.9970759266341,1164.028571428997,378.130383082518,2087.9999999970196,0.8,5.0,969.3666666696469,1436.8999999960263,84.66666666501094,4.0,-191.1000000014904,0.8333333333333334,1767.6800000001986,-473.03000000119266,0.0,0.3177626627044639,-8.322857142559034,0.0,794.2999999970198,0.2,0.06666666666666667,1787.0999999940395,992.7999999970198,925.6000000014901,0.4,0.07333333333333333,1524.4499999955297,598.8499999940395,,0.0,0.0,1225.0249999985099,1627.675000000745,402.6500000022352,,,,4882.14999999851,4.0,0.2,2.0,0.0425531914893617,,-0.06666666666666667,,-0.07333333333333333,,,141.77142856926457,43.566666677594185,1.0,1169.2833333288631,0.5,240.46666666617,0.0,217.0413333336512,0.12000000000000002,-115.09599999934434,-0.10000000000000005
kxerHPSL3bQjD74HhiebYf3blPr1,67.4108464732273,0.7071067811865476,-101.66666666689946,-6.333333333410906,-95.33333333348855,0.0,1.0,-1.0,565.7194444444283,179.69991849829069,1041.6428571429071,399.6855700986262,871.5,0.0,1.0,871.5,766.4999999998836,-54.00000000015518,0.0,23.25019762846979,0.775,1067.6666666667443,-74.99999999988385,0.0,0.3837069177384968,-54.226373626382355,0.2142857142857143,785.75,3.5,0.5833333333333333,772.4999999999029,-13.250000000097032,632.8333333333333,8.5,0.36984126984126986,728.3452380952326,95.51190476189925,1351.3333333333333,3.0,0.21428571428571427,424.61538461542045,429.44736842108324,7.342105263151768,1351.3333333333333,1041.0000000000775,-310.3333333332557,1267.4999999999611,39.0,0.75,6.0,0.2,565.5833333333333,-0.36904761904761896,718.5,-0.15555555555555559,611.5526315789944,-317.6754385964075,-475.92341269847884,,,-101.66666666689946,0.0,-6.333333333410906,1.0,77.29999999993795,0.7,76.25000000002332,-0.05000000000000003
lHDkoPQu5reNCO45npeYSS9eLQl1,807.5141632647365,0.44721359549995804,240.86666671435034,-82.41666650772095,323.2833332220713,0.5,1.0,-0.5,1481.015833393733,635.6314936985439,1183.03428572246,298.2553089044926,1074.2000000953674,0.2,1.2,1075.820000076294,1596.720000076294,402.7333334287008,0.2,106.32036838506087,0.7333333333333334,1425.1266666730246,-491.37999992370624,0.0,0.24649275250392616,-35.349285725184764,0.0,1332.8083333969116,1.6,0.5166666666666666,1661.5000000596046,328.691666662693,1356.302142906189,3.2,0.3412987012987013,1752.6478571653365,396.34571425914766,,0.0,0.0,1567.7095239048913,1871.3428571564812,303.6333332515898,,,,2315.6076924250674,21.0,0.4772727272727273,14.0,0.2153846153846154,,-0.5166666666666666,,-0.3412987012987013,,,297.9815476712729,1125.766666730245,1.0,-389.36666663487756,1.0,547.816666841507,0.5,255.32133342107136,0.48,1.031999988555904,-0.08000000000000002
lpzDdvuMkKWkPxu6xeclmdctEp42,855.7018064960982,0.5477225575051662,226.98333338896418,690.6499998966852,-463.66666650772106,1.0,0.5,0.5,1600.8499999761582,390.9542810086373,1221.9018487489525,359.2764156542172,1411.5199999809265,0.0,1.0,1411.5199999809265,1855.239999961853,530.7133333047229,0.0,-118.92500001192144,0.9333333333333333,1801.5,-210.37999999523194,0.0,0.28408524241985555,15.737240898609201,0.011764705882352944,1511.0799999713897,1.6,0.5666666666666667,1900.6199999332428,389.5399999618529,1488.3199999809265,1.8,0.3433333333333333,1938.789999961853,450.46999998092645,,0.0,0.0,1541.089999985695,1861.9399999618531,320.8499999761582,701.2999999523163,828.9000000953674,127.60000014305115,2155.5666666030884,10.0,0.38461538461538464,3.0,0.05172413793103448,,-0.5666666666666667,,-0.3433333333333333,-1033.0399998664857,-193.24999983310704,378.9481512272057,818.2999999523163,0.0,-335.933333516121,0.5,1253.5666668017705,1.0,309.3813333352406,0.2,-149.17799999237056,-0.1600000000000001
m69r9GQTk2b51mvxrFLt4fZeJi52,906.2637769067825,0.447213595499958,288.66666666662786,453.8333333332945,-165.16666666666663,0.0,0.5,-0.5,1239.72,230.4648009346809,1180.2357142857402,412.45198066726425,942.6,0.2,1.2,1009.2,1945.9999999999534,809.8666666666356,0.2,233.5999999999998,0.8533333333333333,1555.4666666666512,-191.89999999997707,0.0,0.3229890893272246,-34.965294117647645,0.025,918.5,0.8,0.4,2022.7499999999418,1104.2499999999418,1144.7,1.4,0.26666666666666666,1962.2999999999533,817.5999999999534,1131.5,0.4,0.025,1293.25,2151.499999999971,858.2499999999709,1131.5,2569.5,1438.0,1744.0,8.0,0.3076923076923077,3.0,0.05454545454545454,213.0,-0.375,-13.200000000000045,-0.24166666666666667,418.0000000000291,579.7500000000291,59.48428571425984,2297.3333333333335,0.0,553.0,0.0,189.49999999992235,0.5,483.66666666668215,0.16,-93.25999999998139,-0.06000000000000002
mUZzgdWKnPb2txOkJg9FHgqX5792,1663.855757174209,0.4472135954999579,437.85000002384186,2045.266666730245,-1607.4166667064032,1.0,0.5,0.5,2515.953333324856,1106.6978247059606,1693.1344537724967,797.5835384710833,1742.3999999761581,0.2,1.2,2857.9799999713896,2153.660000038147,190.7066667000453,0.2,184.42857143557254,0.8222222222222222,1756.006666668256,-402.46000001430536,0.0,0.4192729310602622,110.2865756328033,0.011764705882352944,1924.0333333164454,1.8,0.5333333333333333,2211.5750000228486,287.54166670640313,3031.1993333244327,3.2,0.4011111111111111,2166.0546666876476,-865.1446666367849,,0.0,0.0,2206.9647058809505,2109.4647058879627,-97.49999999298768,219.79999995231628,1739.8000000715256,1520.0000001192093,2062.3125,17.0,0.4722222222222222,8.0,0.11267605633802817,,-0.5333333333333333,,-0.4011111111111111,-369.66470581643716,1617.500000112197,822.8188795523592,1527.2999999920528,1.0,17.93333341677976,0.5,2465.183333337307,1.0,155.49866666475938,0.44000000000000006,-338.7080000066757,-0.08
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,1936.181785590412,0.0,2793.9500000278153,3588.2666666110354,-794.31666658322,0.0,0.0,0.0,3080.6408333371082,617.763836530562,1572.1371428557802,669.239127192551,3491.9400000095366,0.2,1.4,2741.4200000047686,4380.759999990463,2772.546666661898,0.4,-930.3934523910286,0.8166666666666668,2538.186666679382,-1191.049999964238,0.0,0.4054377015045773,-40.07071428639542,0.0,3279.7000000079474,0.6,0.3,4681.066666642825,1401.3666666348774,2688.8733333269756,1.4,0.23787878787878788,4028.0066666444136,1339.1333333174387,,0.0,0.0,2525.689999997616,3578.8299999833107,1053.1399999856949,,,,,10.0,0.3448275862068966,0.0,0.0,,-0.3,,-0.23787878787878788,,,1508.503690481328,289.70000000794744,0.0,2198.0166666706405,0.0,4184.19999996821,0.0,702.8626666800183,0.16,-477.71799998998625,0.04
mg2WZiRBn4NQDKiMK43Y8dBqyG53,120.57556413577916,0.5477225575051662,-108.66666666686069,-102.16666666666669,-6.500000000194007,0.5,0.5,0.0,894.51785714283,111.73920217048544,938.4708683473416,212.7689785486753,826.8,0.4,2.0,859.8,983.5999999999534,72.19999999992237,1.0,37.36190476190803,0.636904761904762,1006.6666666666822,-52.10000000000018,0.0,0.22623510243972128,1.813723454059616,0.084640522875817,882.4999999999612,1.0,0.3333333333333333,1105.9999999999611,223.5,911.8124999999854,1.8,0.25047619047619046,1071.25,159.43750000001455,884.25,0.6,0.03398692810457517,944.5,1051.6000000000233,107.10000000002329,1101.8571428571097,1055.9999999999668,-45.857142857142854,1608.142857142857,10.0,0.3225806451612903,22.0,0.23157894736842105,1.7500000000387672,-0.29934640522875816,-27.562499999985448,-0.2164892623716153,4.399999999943475,-152.95714285716613,-43.95301120451154,83.66666666666663,0.0,-27.166666666821925,0.5,-183.66666666670545,0.5,32.199999999950315,0.32,-24.67999999999072,-0.05999999999999998
mweMgSlGM2VxThhwnupYxYzUbR23,470.75957003314846,0.5477225575051662,-76.16666666670551,637.9166666667442,-714.0833333334497,1.0,0.0,1.0,1261.477777777718,481.6020271550863,1051.3226190476191,324.8052213850289,1530.1999999999534,0.8,5.2,1206.5600000000093,1194.980000000028,232.98666666671633,4.2,440.70000000001164,0.6666666666666666,1335.7466666666635,-257.989999999991,0.0,0.29156168075691213,1.8183116882984962,0.016666666666666673,1324.9999999998836,0.4,0.13333333333333333,1277.2499999998836,-47.75,1330.666666666589,1.0,0.18,1283.6833333332713,-46.98333333331785,1216.4000000001397,0.2,0.016666666666666666,1331.9199999999255,1357.239999999944,25.320000000018602,1216.4000000001397,999.7000000001864,-216.69999999995332,1559.56666666669,5.0,0.21739130434782608,6.0,0.10526315789473684,-108.59999999974389,-0.11666666666666667,-114.26666666644928,-0.16333333333333333,-357.5399999997577,-242.01999999997193,210.15515873009895,-9.166666666589094,0.0,17.100000000054308,0.5,544.6499999999844,0.5,253.8146666666958,0.2,-11.877999999984146,-0.10000000000000006
mwsliuPsLFhRFjtjQwYkqcCRDvi2,654.5474237749706,0.5477225575051662,1020.9666664600376,1411.449999809265,-390.48333334922734,1.0,0.0,1.0,1297.9999999364218,306.7711658354755,1003.6114286014011,206.25897775189006,1019.1599999427796,0.0,1.0,1019.1599999427796,2405.5599999427795,1435.3866665522257,0.0,631.7000000476836,1.0,1756.5333333333333,-881.2499999523168,0.0,0.19436014252417005,-34.562857134001554,0.0,1251.9799999237061,1.4,0.5333333333333333,2391.07999997139,1139.1000000476838,1251.9799999237061,1.4,0.2966666666666667,2391.07999997139,1139.1000000476838,,0.0,0.0,1441.8499999642372,2643.287499964237,1201.4375,,,,5253.049999952316,8.0,0.34782608695652173,2.0,0.04081632653061224,,-0.5333333333333333,,-0.2966666666666667,,,294.38857133502063,2312.100000222524,0.0,1501.8499999046328,0.5,930.5666663646698,0.5,624.2426666132609,0.12000000000000002,-312.3819999790191,-0.10000000000000005
nHy6rdfyacWW9BnyDb1dNvNYWfh1,310.720840770711,0.0,436.5999999996275,283.63333333345764,152.96666666616989,1.0,1.0,0.0,1596.768333333296,613.3977897872816,1548.782857142495,580.8838059086211,1226.7000000007451,0.4,1.4,1368.6,1755.3800000004471,407.30666666751097,0.4,264.98386844255634,0.8,2091.7533333343767,658.7199999999253,0.0,0.37058601786658946,-42.16785714301671,0.0,2012.544444444348,3.0,0.3928571428571429,2262.8925925928547,250.3481481485068,1585.4399999996442,4.2,0.39790043290043287,2016.2188888896671,430.7788888900228,,0.0,0.0,2008.1439999999106,2119.112000000328,171.61666666700808,,,,2654.25,26.0,0.5777777777777777,2.0,0.03773584905660377,,-0.3928571428571429,,-0.39790043290043287,,,47.98547619080091,-45.533333333830114,1.0,215.9333333323401,1.0,504.30000000074506,1.0,357.09266666737693,0.56,-150.399999999553,-0.18000000000000002
nT1qJOiMyDdJ9ui4el195A8Hsgs1,2917.33678166818,0.44721359549995804,2441.5666667421656,5449.299999992052,-3007.7333332498865,0.5,0.0,0.5,1345.75,2.644579368381248,1812.94985712954,929.9042143495399,1347.6200000047684,0.2,1.2,1343.8799999952316,6692.699999988079,5010.08333337307,0.2,,0.9,3018.8333333333335,-2527.2374999970216,0.0,0.4799160185511363,-59.19093233864102,0.039999999999999994,1381.625,0.8,0.4,7106.433333317439,5763.400000015895,1343.8799999952316,1.0,0.24,6692.699999988079,5387.200000017881,5901.25,0.4,0.02,1343.8799999952316,6692.699999988079,5387.200000017881,4345.199999988079,3812.324999988079,-532.875,4345.199999988079,5.0,0.23809523809523808,4.0,0.06896551724137931,4519.625,-0.38,4557.370000004768,-0.22,-2880.375,-5920.075000017881,-467.1998571295401,,0.0,1957.7666666905086,0.5,5933.10000004371,0.0,926.7533333814144,0.04,-937.4279999911781,-0.04
o4jXmZcjtMVF2ZInToRpVHUhpdV2,931.8063221103355,0.0,771.2833333015442,203.60000002384186,567.6833332777023,0.0,0.0,0.0,3159.800000190735,0.0,1772.9140259585984,641.1276350133326,2001.160000038147,0.8,10.0,2050.739999961853,4739.540000057221,3115.5466667334235,9.0,,1.0,2016.57333334287,210.72999999523145,0.0,0.34317874210037025,-27.900304807810564,0.055681818181818186,,0.0,0.0,,,,0.0,0.0,,,2194.9249998927116,0.6,0.04318181818181818,3159.800000190735,1310.1000001430511,-1849.7000000476837,2440.9999999403954,3662.100000023842,1221.1000000834465,2440.9999999403954,1.0,0.0625,4.0,0.06896551724137931,,0.04318181818181818,,0.04318181818181818,2351.9999998807907,3070.80000013113,1386.8859742321365,1214.2666667302449,0.0,1265.516666650772,0.0,-290.63333332538593,0.0,400.642666680018,0.04,-111.84800000190735,-2.791722655337254e-18
ohl9pXqpeSMfepC3w9h0tW5SbJw1,659.3178827814322,0.5477225575051662,980.450000000031,259.7666666666822,720.6833333333487,0.5,0.0,0.5,1805.3120000000297,149.74112359307478,1674.4199999999921,535.2645826574208,1668.2200000001117,0.0,1.0,1668.2200000001117,2230.240000000037,637.0,0.0,-36.920000000018675,0.9199999999999999,1794.553333333383,-103.91000000005617,0.0,0.30797824339104973,47.96571428574232,0.0,1799.0200000000652,1.2,0.5,2167.1200000000654,368.1000000000001,1778.9400000000683,1.4,0.265,2153.1333333334264,374.1933333333583,,0.0,0.0,1915.5625000000582,2134.287500000093,218.725000000035,,,,3761.533333333209,8.0,0.32,3.0,0.061224489795918366,,-0.5,,-0.265,,,130.89200000003757,704.5666666665736,1.0,1164.4166666665114,0.5,75.80000000020175,0.0,252.22799999997022,0.12000000000000002,-108.02599999999626,-0.059999999999999984
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,1885.7482835439332,0.5477225575051662,1999.666666666783,2419.8333333332166,-420.1666666664337,0.5,0.5,0.0,1544.7749999999457,733.0093412619392,1111.3785714285555,216.3080445199792,997.9999999999069,0.0,1.0,997.9999999999069,3596.9999999999536,2570.8666666666204,0.0,289.2976190476687,0.9083333333333334,1964.333333333349,-1187.3000000000472,0.0,0.18930213488899914,-5.691596638651477,0.0125,1190.4999999999418,1.8,0.5599999999999999,3461.099999999965,2270.600000000023,1184.4999999999568,2.6,0.36060606060606054,3321.371428571432,2136.871428571475,1145.0,0.2,0.0125,1313.1428571427907,2511.4285714285215,1198.2857142857308,1145.0,808.0,-337.0,1145.0,14.0,0.45161290322580644,1.0,0.018518518518518517,-45.49999999994179,-0.5475,-39.4999999999568,-0.34810606060606053,-1703.4285714285215,-1535.2857142857308,433.3964285713903,4015.3333333331,0.0,3616.1666666666665,0.5,803.3333333333333,0.5,749.2666666666108,0.27999999999999997,-529.7000000000095,-0.10000000000000003
pRQimOpZtsekBI2I1kbnD3pycmo1,955.1480676453365,0.5477225575051662,1595.7499999801316,182.5666666229567,1413.183333357175,0.5,0.5,0.0,1859.9291666348777,673.595830562602,1378.1035714271522,365.2372907605753,1281.8199999809265,0.2,1.6,1306.6599999904633,2594.859999966621,1280.659999982516,0.6,460.5999999642374,1.0,1728.4899999817214,-185.56666666269334,0.0,0.25437168302296215,1.6522926953885069,0.033333333333333326,1694.8416666438184,1.4,0.45,2614.2083332935968,919.3666666497786,1694.8416666438184,1.4,0.27,2614.2083332935968,919.3666666497786,1235.0,0.2,0.016666666666666666,1993.2624999582767,2546.4874999672174,553.2250000089407,1393.300000011921,2579.300000011921,1186.0,2537.6199999809264,8.0,0.34782608695652173,5.0,0.09259259259259259,-459.84166664381837,-0.43333333333333335,-459.84166664381837,-0.25333333333333335,32.812500044703484,632.7749999910593,481.8255952077254,2310.866666634877,1.0,808.1666666269302,0.5,970.1499999761581,0.5,559.4523333382606,0.24,-158.85966664771237,-0.12000000000000002
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,156.5787366719773,0.5477225575051662,20.883333333224698,-81.53333333332563,102.41666666655033,1.0,0.0,1.0,801.3100000000015,270.41691210231266,886.6924675324793,232.25163189622285,744.4000000000466,0.2,1.2,699.9600000000559,835.3199999999721,-4.940000000052782,0.2,85.90285714283313,0.9333333333333333,871.7333333333333,-106.95999999996293,0.0,0.2627926199079719,37.98301298700285,0.018181818181818188,654.9437499999962,1.8,0.48,864.4687499999661,209.5249999999699,811.5699999999993,2.6,0.3888888888888889,973.2799999999776,161.70999999997827,,0.0,0.0,930.3857142857076,1018.6428571428239,88.25714285711625,729.4000000001397,571.3999999999069,-158.00000000023283,719.9000000000233,14.0,0.45161290322580644,2.0,0.034482758620689655,,-0.48,,-0.3888888888888889,-447.24285714291705,-246.2571428573491,-85.38246753247779,288.00000000007765,1.0,-41.15000000017852,0.5,-19.49999999992241,0.5,99.03199999995842,0.4,99.27200000002054,-0.10000000000000006
pcbRW89vVJcviD87V3uxyG4I9st2,898.908317843868,0.44721359549995804,907.5166666667598,334.8166666664958,572.700000000264,0.5,0.0,0.5,3260.966666666791,161.45604837092836,1164.520000000012,551.1481426398516,2880.9800000000746,0.6,1.3333333333333333,3375.1333333334574,3305.533333333364,2128.711111111152,0.3333333333333333,,0.8333333333333334,1880.0066666666419,-909.8900000000382,0.0,0.4405858403550756,9.105967032965074,0.01428571428571428,831.9000000003725,0.2,0.1,2230.7000000001863,1398.7999999998137,1396.7000000001863,0.4,0.09,3224.6500000001397,1827.9499999999534,,0.0,0.0,3375.1333333334574,3305.533333333364,-69.60000000009313,5879.899999999907,1133.2000000001865,-4746.699999999721,5879.899999999907,3.0,0.15789473684210525,1.0,0.019230769230769232,,-0.1,,-0.09,-2172.3333333331775,-4677.0999999996275,2096.4466666667786,2313.9999999998445,0.0,848.3666666666977,0.0,393.96666666655784,0.5,414.5733333332898,0.04,-226.04199999998318,-0.04
q0Atnpm0jZS5swcVmq0EMalQUKw1,344.67790117091437,0.5477225575051662,357.66666666666674,1029.6666666667638,-672.0000000000971,1.0,0.5,0.5,1341.5000000000116,220.47589437394907,1298.0857142857076,278.7445673954301,1185.6000000000233,0.2,1.2,1241.0000000000232,2047.4,904.0666666666979,0.2,,0.9,1674.3333333333644,-425.1999999999888,0.0,0.2073166042461998,-26.142857142867875,0.0,1230.250000000029,0.8,0.3333333333333333,1979.75,749.499999999971,1241.0000000000232,1.0,0.22000000000000003,2047.4,806.3999999999768,,0.0,0.0,1430.5714285714453,2070.5714285714453,640.0,,,,3911.0,7.0,0.30434782608695654,3.0,0.0625,,-0.3333333333333333,,-0.22000000000000003,,,43.414285714304015,711.6666666666283,0.0,632.5000000000776,0.5,754.8333333333528,1.0,447.50666666672106,0.12,-136.45999999999788,-0.11999999999999998
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,,,,,,,,,1167.9714285816465,416.79108961857105,1698.5416666666667,986.7088650021118,880.6000000238419,0.0,1.0,880.6000000238419,892.8999999761581,-524.6333333651226,0.0,134.95000000085156,0.4285714285714286,1008.3666666348776,-19.349999994039695,0.0,0.5809153136281291,-62.351130434481966,0.5,880.6000000238419,1.0,0.5,892.8999999761581,12.299999952316284,1334.4666666785877,3.0,0.3,904.1666666467985,-430.3000000317892,1969.955555551582,9.0,0.375,1334.4666666785877,904.1666666467985,-430.3000000317891,1897.68333333234,1670.1333333353202,-227.54999999701968,1650.4032786898927,3.0,0.3,61.0,0.5169491525423728,1089.35555552774,-0.125,635.4888888729943,0.07500000000000001,765.9666666885217,202.75000003476944,-530.5702380850203,,,-524.6333333651226,0.0,,,-365.2533333341281,0.2,31.900000005960464,-1.41191437668351e-17
qnR5PLX1v3fPi6SwTJMwGcadwyD3,1123.9297530343165,0.5477225575051662,-201.03333331644552,1814.3333333283663,-2015.3666666448119,1.0,0.0,1.0,912.7577777822811,165.3969314041743,876.7085714284864,274.14607343679944,787.4400000035763,0.2,1.2,786.6200000047684,1671.8200000047684,762.8800000091394,0.2,44.32500000000002,0.9333333333333333,1161.2133333345253,-453.9700000017885,0.0,0.304607091867121,-47.690912088401305,0.02857142857142858,754.0875000022352,1.0,0.4,1973.987500000745,1219.8999999985099,836.2740000027418,2.0,0.30333333333333334,1804.4180000025033,968.1439999997616,1057.199999988079,0.4,0.02857142857142857,1067.5166666706402,1393.241666669647,325.72499999900657,1057.199999988079,1387.5,330.30000001192104,1057.199999988079,12.0,0.4,2.0,0.038461538461538464,303.1124999858439,-0.37142857142857144,220.92599998533728,-0.27476190476190476,-5.741666669646975,4.575000012914472,36.049206353794716,715.300000021855,1.0,1053.3000000019867,0.5,560.000000009934,0.5,218.18000000437095,0.27999999999999997,-102.3780000025034,-0.019999999999999966
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,2387.3624016893673,0.447213595499958,4599.333333333411,1667.3333333333721,2932.000000000039,0.0,0.5,-0.5,2181.583333333271,701.4661896521693,1152.4585714285627,466.1649391997456,1576.7799999999347,0.4,1.6,2502.5999999999535,5651.520000000065,4290.900000000047,0.6,897.3250000000112,0.7,2506.92666666666,-2176.380000000029,0.0,0.3813441693863623,118.29150549451583,0.01428571428571428,1555.3333333332557,0.6,0.3,5121.866666666775,3566.5333333335197,2510.069999999949,1.2,0.24,5483.040000000061,2972.9700000001117,1380.6000000000931,0.2,0.014285714285714285,2315.7499999999613,4926.483333333395,2610.733333333434,1380.6000000000931,1502.1000000000931,121.5,1982.75,6.0,0.24,3.0,0.05555555555555555,-174.7333333331626,-0.2857142857142857,-1129.4699999998556,-0.2257142857142857,-3424.3833333333023,-2489.233333333434,1029.1247619047085,2493.2666666665264,0.0,1872.816666666729,0.5,4393.850000000054,0.0,964.9519999999739,0.12000000000000002,-922.4300000000093,-0.08000000000000004
rFV2EUbp64f5ORSh7DqwmCQmeqT2,2058.729735975285,0.44721359549995804,-746.7666666756074,1568.6666666666667,-2315.433333342274,0.0,0.0,0.0,1690.5166666731238,808.7633260796986,1586.6958941044388,663.8175398220285,1327.7000000059604,0.4,2.2,1282.0400000035763,3410.239999997616,2044.2399999956292,1.2,-298.0499999970198,0.8333333333333334,1740.8133333305516,-380.46999999880836,0.0,0.4015294116737603,-84.59625867714645,0.08294314381270904,1177.0666666726272,0.6,0.26666666666666666,3615.6666666666665,2438.5999999940395,1144.3500000089407,0.8,0.17333333333333334,3455.02499999851,2310.674999989569,2712.7500000037253,1.4,0.07424749163879599,2080.2800000071525,3103.719999998808,1023.4399999916553,3046.9000000059605,3343.328571434532,44.9000000059605,3455.1700000047686,5.0,0.22727272727272727,11.0,0.1506849315068493,1535.683333331098,-0.19241917502787068,1568.3999999947846,-0.09908584169453735,239.60857143572412,-978.5399999856949,103.82077256868502,4212.399999996026,1.0,421.0999999990066,0.0,400.79999999205273,0.0,485.02799999396,0.16,-90.59600000023832,7.545914641296108e-18
rNe3cRPepZUXbJhmmfQZiGsVzX22,191.57871952773309,0.5477225575051662,-251.66666667163372,-271.9833333194256,20.316666647791862,0.5,0.5,0.0,1241.172564103053,369.60858541685536,1236.8514285709177,272.90081700192576,989.5600000023842,0.6,1.6,989.8000000059604,1185.7200000047683,-193.9333333233992,0.6,181.95714284938094,0.6205128205128205,1393.3400000035763,-200.6400000035767,0.0,0.22258617904809483,50.02285714064332,0.0,887.3500000089407,0.4,0.2,1098.75,211.3999999910593,1051.563333338499,2.0,0.22166666666666668,1423.8733333388966,372.3100000003974,,0.0,0.0,1402.9437499996275,1696.3187500052154,293.3750000055879,,,,2724.781818186695,16.0,0.42105263157894735,11.0,0.14864864864864866,,-0.2,,-0.22166666666666668,,,4.3211355321352585,-479.1666666467984,1.0,-174.75,0.0,-348.8999999910593,1.0,-71.59733332673711,0.31999999999999995,-2.7739999985695056,-0.11999999999999995
rUuJv5gl7dWVo7UPQWMx4bohxhK2,1072.1115698055953,0.5477225575051662,1524.4166666667445,1366.2833333334029,158.13333333334162,0.5,0.5,0.0,2252.778333333383,972.6755593505814,1482.6083400809446,564.5324726050989,1660.3600000000558,0.0,1.0,1660.3600000000558,3148.4800000000746,1542.8133333333924,0.0,994.819999999972,0.9,2688.2866666666387,-733.1300000000285,0.0,0.37082395041197536,-49.74198554076911,0.0680161943319838,2137.810000000056,1.2,0.4666666666666666,3137.630000000051,999.8199999999954,2137.810000000056,1.2,0.2352380952380952,3137.630000000051,999.8199999999954,3457.4333333334266,0.6,0.031578947368421054,2506.222222222274,3606.411111111158,1100.1888888888834,2354.3833333333023,2384.0999999999767,29.716666666674428,2354.3833333333023,9.0,0.34615384615384615,6.0,0.09523809523809523,1319.6233333333707,-0.4350877192982456,1319.6233333333707,-0.20365914786967415,-1222.3111111111812,-1070.472222222209,770.1699932524386,1932.6666666666663,0.0,1743.2833333333642,1.0,1147.4166666667834,0.0,919.4173333333216,0.16,-252.1660000000196,-0.10000000000000003
