participant_id,wcst_hmm_lapse_occupancy,wcst_hmm_trans_to_lapse,wcst_hmm_trans_to_focus,wcst_hmm_stay_lapse,wcst_hmm_stay_focus,wcst_hmm_lapse_rt_mean,wcst_hmm_focus_rt_mean,wcst_hmm_rt_diff,wcst_hmm_state_changes,wcst_hmm_n_trials,wcst_hmm_lapse_dwell_mean,wcst_hmm_focus_dwell_mean,wcst_hmm_long_lapse_episode_rate,wcst_hmm_lapse_rt_sd,wcst_hmm_focus_rt_sd,wcst_hmm_state_entropy,wcst_slow_prob_baseline,wcst_slow_prob_shift_k0,wcst_slow_prob_shift_k0_delta,wcst_slow_prob_shift_k1,wcst_slow_prob_shift_k1_delta,wcst_slow_prob_shift_k2,wcst_slow_prob_shift_k2_delta,wcst_slow_prob_shift_k3,wcst_slow_prob_shift_k3_delta,wcst_slow_prob_shift_k4,wcst_slow_prob_shift_k4_delta,wcst_slow_prob_shift_k5,wcst_slow_prob_shift_k5_delta,wcst_slow_prob_post_error,wcst_slow_prob_post_error_delta,wcst_slow_prob_stable,wcst_slow_prob_stable_delta,wcst_hmm2d_lapse_occupancy,wcst_hmm2d_trans_to_lapse,wcst_hmm2d_trans_to_focus,wcst_hmm2d_stay_lapse,wcst_hmm2d_stay_focus,wcst_hmm2d_lapse_dwell_mean,wcst_hmm2d_focus_dwell_mean,wcst_hmm2d_state_entropy,wcst_rl_alpha,wcst_rl_beta,wcst_rl_n_trials,wcst_rl_negloglik,wcst_rl_aic,wcst_rl_bic,wcst_rl_alpha_pos,wcst_rl_alpha_neg,wcst_rl_alpha_asymmetry,wcst_rl_beta_asym,wcst_rl_asym_n_trials,wcst_rl_asym_negloglik,wcst_rl_asym_aic,wcst_rl_asym_bic,wcst_rl_sticky_alpha,wcst_rl_sticky_beta,wcst_rl_stickiness,wcst_rl_lapse,wcst_rl_sticky_n_trials,wcst_rl_sticky_negloglik,wcst_rl_sticky_aic,wcst_rl_sticky_bic,wcst_rl_alpha0,wcst_rl_alpha_decay,wcst_rl_beta_decay,wcst_rl_decay_n_trials,wcst_rl_decay_negloglik,wcst_rl_decay_aic,wcst_rl_decay_bic,wcst_wsls_p_stay_win,wcst_wsls_p_shift_lose,wcst_wsls_p_shift_win,wcst_wsls_p_stay_lose,wcst_wsls_p_stay_win_switch,wcst_wsls_p_shift_lose_switch,wcst_wsls_p_stay_win_stable,wcst_wsls_p_shift_lose_stable,wcst_wsls_p_stay_win_colour,wcst_wsls_p_shift_lose_colour,wcst_wsls_p_stay_win_shape,wcst_wsls_p_shift_lose_shape,wcst_wsls_p_stay_win_number,wcst_wsls_p_shift_lose_number,wcst_wsls_win_n,wcst_wsls_lose_n,wcst_wsls_pair_n,wcst_wsls_excluded_n,wcst_brl_hazard,wcst_brl_noise,wcst_brl_beta,wcst_brl_negloglik,wcst_brl_n_trials,wcst_brl_posterior_entropy_mean,wcst_brl_entropy_drop_mean,wcst_brl_p_rule_max_mean,wcst_brl_change_point_prob_mean,wcst_brl_surprise_mean
m69r9GQTk2b51mvxrFLt4fZeJi52,9.876543209876544,0.0853532798838538,0.8563398339374128,0.1436601660625873,0.9146467201161462,3234.9558280450788,1164.0305095295082,2070.9253185155703,13,81,1.1428571428571428,10.428571428571429,0.0,540.4490609668964,338.97603416137014,0.3223618517431642,0.10305886266611,4.919901982622256e-05,-0.1030096636462838,0.2081726351594733,0.1051137724933632,0.0057554734129181,-0.0973033892531918,0.4019686153925184,0.2989097527264083,0.0248666842011615,-0.0781921784649485,0.2000852049891782,0.0970263423230681,0.458481276317415,0.355422413651305,0.0033180226398188,-0.0997408400262912,13.580246913580249,0.1159420289855083,0.8181818181818236,0.1818181818181764,0.8840579710144917,1.2222222222222223,7.777777777777778,0.3972699578300042,0.01,2.991290065022137,81,112.1765117087899,228.3530234175798,233.1419217269247,0.01,0.3522967717961599,-0.3422967717961599,4.590250257235743,81,111.96804736124622,229.93609472249244,237.11944218650976,0.01,7.897255713785531,-0.926240567444094,0.2,81,109.448181130307,226.896362260614,236.47415887930373,0.01,0.0,2.99109715691472,81,112.17651170864823,230.3530234172965,237.5363708813138,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.75,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,19,6,25,34,0.0019878021509891,0.001,4.55757273662813,20.7928467968236,81,0.1273601287690845,0.0265194112113906,0.928397164300659,0.0815830022088963,0.4208508902216818
mUZzgdWKnPb2txOkJg9FHgqX5792,3.738317757009345,0.030406181985053,1.0,4.810977438493238e-17,0.969593818014947,6782.977110740421,1715.9427727244297,5067.034338015992,7,107,1.0,25.75,0.0,681.9201030375922,631.7186747798754,0.1595366547223543,0.0382288434792119,2.97466387967234e-10,-0.0382288431817455,0.2000002934017923,0.1617714499225803,3.1446950424152914e-08,-0.0382288120322615,2.568573613738126e-06,-0.0382262749055981,3.1655300877611936e-10,-0.0382288431626589,2.10765457495574e-10,-0.0382288432684464,0.0035020896418683,-0.0347267538373435,0.0243902439915031,-0.0138385994877088,23.36448598130841,0.1728395061728431,0.5600000000000006,0.4399999999999994,0.8271604938271568,1.7857142857142858,5.466666666666667,0.5436430971032727,0.99,0.1840030524634031,107,148.11104545523543,300.22209091047085,305.5677485793947,0.99,0.99,0.0,0.1840029712928911,107,148.1110454552357,302.2220909104714,310.2405774138571,0.99,0.2153581772558201,-0.3146842645593595,0.0,107,147.23231001316208,302.46462002632416,313.1559353641718,0.01,0.1,0.1,107,148.33529485083412,302.67058970166823,310.68907620505394,1.0,0.4444444444444444,0.0,0.5555555555555556,1.0,0.25,1.0,0.6,1.0,0.6666666666666666,1.0,0.2,1.0,1.0,17,9,26,50,0.172908954381895,0.3,5.879617596741581,50.72617392098787,107,0.7692197269487264,0.1548771307100645,0.699547979246165,0.398907172273868,0.5589250176093544
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,10.81081081081081,0.0849403908888355,0.722126883522144,0.2778731164778559,0.9150596091111644,5036.510782210792,1732.0714888720197,3304.4392933387726,11,74,1.3333333333333333,11.0,0.0,984.2762756849528,758.0192584302168,0.3425415079719701,0.1215595471292841,0.4074859565418581,0.285926409412574,0.6032310990879115,0.4816715519586274,0.0083621488978522,-0.1131973982314318,0.0321808444591686,-0.0893787026701154,0.0012969273960307,-0.1202626197332533,0.0223773015598376,-0.0991822455694464,0.3339717918599978,0.2124122447307137,0.0337286591141886,-0.0878308880150954,13.513513513513514,0.0952380952380955,0.6000000000000019,0.3999999999999981,0.9047619047619044,1.6666666666666667,9.142857142857142,0.3960330896236365,0.7412957984147868,0.8644727864627254,74,100.94948953443432,205.89897906886864,210.507109255277,0.0117038013142887,0.7374594948671007,-0.725755693552812,10.0,74,100.4560585492352,206.9121170984704,213.8243123780829,0.7389608128736238,1.2023178788462534,-0.1154568281209385,0.2,74,100.82341707819764,209.6468341563953,218.863094529212,0.7412960987409035,0.0,0.8644717527298688,74,100.94948953443284,207.89897906886569,214.8111743484782,0.95,0.8,0.05,0.1999999999999999,0.9,1.0,1.0,0.0,1.0,,0.875,0.6666666666666666,1.0,1.0,20,5,25,32,0.2653003262599357,0.1596832828024111,8.12218535710017,23.78090170084134,74,0.6143526492183021,0.3188929821713449,0.774046581737718,0.4038026041228925,0.4936301393874613
mg2WZiRBn4NQDKiMK43Y8dBqyG53,7.936507936507936,1.978054242623608e-06,0.0931779688485369,0.906822031151463,0.9999980219457574,3989.760129162428,960.1199579670628,3029.6401711953654,1,126,10.0,116.0,1.0,3841.359062883903,280.44959233463777,0.2772159299810117,0.0852067617177807,1.2759260377914076e-08,-0.0852067489585203,1.4976819159965356e-08,-0.0852067467409615,4.8770978143762985e-08,-0.0852067129468025,8.858371731087189e-08,-0.0852066731340634,1.5898303332355253e-08,-0.0852067458194773,1.8254446687677524e-08,-0.085206743463334,0.272847927886489,0.1876411661687083,3.1690580368476284e-07,-0.085206444811977,11.904761904761903,0.009606284873597,0.1363270701048977,0.8636729298951022,0.9903937151264028,7.5,55.5,0.3650231342355872,0.01,0.1,126,174.69345521887533,353.38691043775066,359.0594742516536,0.01,0.99,-0.98,0.1,126,174.67294806260674,355.34589612521347,363.8547418460679,0.01,0.1,-0.3036399354266793,0.2,126,174.07584027325387,356.15168054650775,367.4968081743137,0.01,0.1,0.1,126,174.6732555186837,355.3465110373674,363.8553567582218,0.9130434782608696,0.9,0.0869565217391304,0.0999999999999999,1.0,0.8,0.9,1.0,0.8571428571428571,1.0,0.9,1.0,1.0,0.75,23,10,33,63,0.1186027363785766,0.2915938526701637,3.907707714283673,84.67647939686154,126,0.6785489095904347,0.1457993081381887,0.751949793002895,0.3257549623988465,0.5091025404581253
mweMgSlGM2VxThhwnupYxYzUbR23,10.0,0.1060135189079947,0.9999999936720716,6.327928429129256e-09,0.8939864810920052,2366.7596244549627,1053.3683003886997,1313.3913240662632,15,80,1.0,9.0,0.0,547.3890047305691,245.64194121751248,0.3250829733914482,0.106604505754648,0.4120262521554229,0.3054217464007748,0.1908341936078731,0.0842296878532251,0.1903726088524984,0.0837681030978503,0.027125195754504,-0.079479310000144,0.008437720815861,-0.098166784938787,0.1946781661492841,0.088073660394636,0.0988315008946227,-0.0077730048600253,0.0352141236832604,-0.0713903820713876,17.5,0.1076694151523784,0.5713079690844538,0.4286920309155461,0.8923305848476215,1.75,8.25,0.4637264398194103,0.01,0.1,80,110.91986136808173,225.83972273616345,230.6037760055112,0.01,0.99,-0.98,0.1,80,110.905486525741,227.810973051482,234.95705295550368,0.01,0.1,0.3316989615325201,0.2,80,110.33438274297303,228.66876548594607,238.1968720246416,0.01,0.1,0.1,80,110.90956414910286,227.81912829820573,234.96520820222736,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,18,2,20,36,0.2300446244800229,0.2500251956686125,7.951177795658586,26.484091706604616,80,0.72149791744946,0.2228100631266292,0.7270666488189371,0.4131084127714016,0.5550662238470169
mwsliuPsLFhRFjtjQwYkqcCRDvi2,20.833333333333336,0.1407158151771302,0.5124451303987366,0.4875548696012634,0.8592841848228697,2693.3826873214366,996.0602833555472,1697.3224039658894,15,72,1.875,7.125,0.125,1646.2480524625846,218.8657031542644,0.5117400734174093,0.2337311654405922,0.0836407825526162,-0.150090382887976,0.983392273683672,0.7496611082430799,0.4595896920326648,0.2258585265920726,0.3985160643061698,0.1647848988655776,0.0449288686168917,-0.1888022968237005,0.0306944490393558,-0.2030367164012364,0.9851302658681124,0.75139910042752,0.0549024828366771,-0.178828682603915,13.88888888888889,0.0983606557377065,0.6999999999999909,0.3000000000000091,0.9016393442622934,1.4285714285714286,8.857142857142858,0.4029413578669423,0.01,0.1,72,99.82670820962971,203.65341641925943,208.20674865729157,0.8202772137515129,0.01,0.8102772137515128,0.5904087768158898,72,99.5345643075594,205.0691286151188,211.89912697216693,0.01,0.1,-0.0721937530734285,0.2,72,99.8023737487412,207.6047474974824,216.71141197354663,0.99,0.0540983377021503,0.1397188864009917,72,99.78809062770272,205.57618125540543,212.40617961245363,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,17,5,22,31,0.1539885906827718,0.1177153319965204,7.156326383626272,13.832260936727884,72,0.4317187480855627,0.3057837696013648,0.8446578602326669,0.2793193645624858,0.4318656181666875
nHy6rdfyacWW9BnyDb1dNvNYWfh1,10.20408163265306,0.089700773258729,0.6862612455055539,0.3137387544944461,0.910299226741271,4572.744179918347,1380.3666334466045,3192.377546471743,13,98,1.4285714285714286,12.571428571428571,0.0,3242.1612594225435,527.8626071624583,0.329544105160137,0.1283378543140286,0.0302620509373144,-0.0980758033767142,0.0360462637484247,-0.0922915905656038,0.2068372031766999,0.0784993488626713,0.3956667818329136,0.267328927518885,0.0220339020872532,-0.1063039522267754,0.0286426093694616,-0.0996952449445669,0.2677864748862983,0.1394486205722697,0.0571829003862401,-0.0711549539277885,29.59183673469388,0.1176470593431019,0.3103448282674574,0.6896551717325425,0.882352940656898,3.2222222222222223,7.666666666666667,0.6073661737030347,0.01,0.1,98,135.88523153508305,275.7704630701661,280.94039802750723,0.01,0.99,-0.98,0.1,98,135.85889698294582,277.71779396589164,285.47269640190336,0.01,0.1,0.3039211445309334,0.2,98,135.28442279063407,278.56884558126814,288.90871549595045,0.01,0.1,0.1,98,135.86568496519328,277.73136993038656,285.4862723663983,0.96,0.5555555555555556,0.04,0.4444444444444444,1.0,0.4285714285714285,0.9565217391304348,1.0,0.8888888888888888,0.5,1.0,1.0,1.0,0.5,25,9,34,42,0.147275982344141,0.3,4.926492016926605,55.27521589441921,98,0.7379699881391375,0.1498514527976897,0.707225891891359,0.3789773593110854,0.5516507577297983
nT1qJOiMyDdJ9ui4el195A8Hsgs1,17.72151898734177,0.1689522465805054,0.7795833945279146,0.2204166054720854,0.8310477534194944,5784.620900094568,1497.2081754967678,4287.412724597801,21,79,1.2727272727272727,5.909090909090909,0.0,3462.1812023682464,412.6853257483614,0.4671443694565147,0.190290256787013,0.0153126273513536,-0.1749776294356593,0.8035293890570185,0.6132391322700055,0.2251951854197177,0.0349049286327047,0.2109339242486419,0.0206436674616289,0.0195169621753167,-0.1707732946116963,0.0213278562642439,-0.1689624005227691,0.8007340748490944,0.6104438180620814,0.1007255243752228,-0.0895647324117901,11.39240506329114,0.0869565217391302,0.666666666666675,0.3333333333333249,0.9130434782608696,1.5,10.0,0.354641673486248,0.01,0.1,79,109.54144786349924,223.0828957269985,227.8217914319325,0.99,0.01,0.98,0.1,79,109.6013083137038,225.2026166274076,232.3109601848087,0.01,0.1,0.3542662531601944,0.2,79,108.87663329891362,225.75326659782723,235.2310580076953,0.01,0.1,0.1,79,109.52234404832832,225.04468809665664,232.1530316540577,0.9285714285714286,0.5,0.0714285714285714,0.5,1.0,1.0,0.9,0.3333333333333333,1.0,,0.875,0.3333333333333333,1.0,1.0,14,4,18,38,0.1900185695258139,0.001,5.529526032908252,22.23031231756867,79,0.2299487910567364,0.4880116607464312,0.9175123701907116,0.2550263189425387,0.3147326736811272
o4jXmZcjtMVF2ZInToRpVHUhpdV2,6.756756756756757,0.0681754072317503,0.7519863473326022,0.2480136526673977,0.9318245927682496,3395.376833467664,1733.4571641834502,1661.9196692842136,7,74,1.25,17.25,0.0,1265.6531509355368,503.44657128138175,0.247301061050367,0.0994921550226508,0.1326185278185861,0.0331263727959352,0.1624236529135611,0.0629314978909103,0.0292630985337805,-0.0702290564888702,0.0317798532999107,-0.06771230172274,0.2547332411346671,0.1552410861120162,0.0232911621908891,-0.0762009928317616,0.4398208251143365,0.3403286700916856,0.0202776084904471,-0.0792145465322036,6.756756756756757,0.0441176470588242,0.5999999999999943,0.4000000000000057,0.9558823529411756,1.6666666666666667,17.25,0.247301061050367,0.01,0.1,74,102.60638798300138,209.2127759660028,213.8209061524111,0.01,0.99,-0.98,1.5814771130881782,74,102.47404105777002,210.94808211554005,217.86027739515256,0.01,0.1,0.0669239355975237,0.2,74,102.58215808540967,213.16431617081935,222.38057654363607,0.01,0.1,0.1,74,102.59237424472332,211.18474848944663,218.0969437690592,0.95,0.75,0.05,0.25,0.8888888888888888,1.0,1.0,0.6666666666666666,1.0,,1.0,0.6666666666666666,0.8571428571428571,1.0,20,4,24,31,0.2910164923980259,0.0010381039720128,5.296758616907392,35.4998911726457,74,0.2737680064263508,0.6054880433396722,0.8840615222227939,0.3599573102840849,0.3895882342550839
ohl9pXqpeSMfepC3w9h0tW5SbJw1,12.162162162162163,0.0712002840705821,0.5021561361387561,0.4978438638612438,0.928799715929418,3629.747487040447,1622.6774799388209,2007.0700071016263,8,74,1.8,16.25,0.2,1359.954290444589,313.18307259647395,0.3701435561873807,0.1356476307315325,0.0136431671599977,-0.1220044635715348,0.2278484685294654,0.0922008377979329,0.0783110832694256,-0.0573365474621069,0.0194647885511125,-0.1161828421804199,0.2067232216789022,0.0710755909473697,0.0411175696521754,-0.0945300610793571,0.4016074370785226,0.26595980634699,0.0631286859673613,-0.0725189447641712,14.864864864864863,0.1129032258064519,0.6363636363636389,0.3636363636363611,0.887096774193548,1.5714285714285714,7.875,0.4203578531575666,0.2034858094324398,0.767649013635977,74,102.33742337360236,208.6748467472047,213.28297693361304,0.1976120005810138,0.0289882358506274,0.1686237647303863,0.9200157914275844,74,102.28678837887514,210.5735767577503,217.4857720373628,0.203494532328023,0.8870212512946687,0.1044794183968544,0.2,74,102.280847303896,212.561694607792,221.77795498060868,0.5966456831499942,0.0421611941646756,1.0459912351731997,74,102.16228693364964,210.32457386729925,217.23676914691177,1.0,0.8,0.0,0.1999999999999999,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,25,5,30,28,0.1617301744535137,0.106730895820904,5.813531997329384,21.70722273969921,74,0.4193814395129183,0.3277148563392787,0.8363278065734445,0.2922401137391068,0.4055255524378811
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,14.117647058823527,0.109539467589531,0.6649315365967329,0.335068463403267,0.8904605324104691,3530.068982859816,1035.2622720986012,2494.806710761215,15,85,1.5,9.125,0.0,2391.1323677287264,190.0019871304932,0.4070933858869217,0.1551075982659961,0.0193092048645997,-0.1357983934013963,0.8009192421410528,0.6458116438750566,0.2281482423136272,0.0730406440476311,0.4034359068140888,0.2483283085480926,0.0133680262502423,-0.1417395720157538,0.0094242994652563,-0.1456832988007398,0.5368079047144526,0.3817003064484564,0.0670535533033927,-0.0880540449626033,82.35294117647058,0.5333333333333418,0.1159420289855068,0.8840579710144931,0.4666666666666582,7.777777777777778,1.875,0.4659992569610426,0.01,0.1,85,117.84637300857293,239.69274601714585,244.5780485301265,0.2120705732884178,0.6990557847792339,-0.4869852114908161,0.2149540610184821,85,117.74006625487613,241.48013250975225,248.8080862792232,0.01,0.1,-0.6694902450623791,0.2,85,116.1426389270114,240.2852778540228,250.05588287998404,0.01,0.1,0.1,85,117.8362699664057,241.6725399328114,249.00049370228237,1.0,0.8,0.0,0.1999999999999999,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,17,5,22,37,0.1671459724526204,0.2469658953073165,6.448346867386352,28.683292895665797,85,0.6601536297960849,0.205208160667154,0.755885023902185,0.3550238652989478,0.5205015123053173
pRQimOpZtsekBI2I1kbnD3pycmo1,1.2987012987012987,0.0133333333333347,1.0,0.0,0.9866666666666652,58860.60000002384,1809.574999991216,57051.02500003263,2,77,1.0,38.0,0.0,0.0,1451.94635168864,0.0693153717009415,0.0129870129870129,0.0,-0.0129870129870129,0.0,-0.0129870129870129,0.0,-0.0129870129870129,0.2,0.187012987012987,0.0,-0.0129870129870129,0.0,-0.0129870129870129,0.0,-0.0129870129870129,0.0,-0.0129870129870129,83.11688311688312,0.461538461538465,0.0952380952380948,0.9047619047619052,0.5384615384615349,9.142857142857142,2.1666666666666665,0.454028032476814,0.1077973686731078,1.019481670135518,77,106.48967568100652,216.97935136201303,221.6669622057204,0.0431193086014148,0.2365068920705786,-0.1933875834691637,1.8010174705787765,77,106.46347648675426,218.9269529735085,225.9583692390696,0.1228514630996902,2.356575673530577,-0.786971203628032,0.2,77,104.55887061289732,217.11774122579465,226.4929629132094,0.2171882993723622,0.1,1.4690758121472365,77,106.01249274745844,218.0249854949169,225.056401760478,1.0,0.8571428571428571,0.0,0.1428571428571429,1.0,0.8333333333333334,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,19,7,26,32,0.1897545224078589,0.001,6.136044522416122,19.362065997917306,77,0.2427961275792924,0.4828535500902867,0.8996209436801874,0.2677525814543713,0.3182678525434054
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,3.3707865168539324,0.0273784006560159,0.9999999999999952,4.7989113139947706e-15,0.972621599343984,2453.086344004816,829.3832019072657,1623.70314209755,5,89,1.0,28.666666666666668,0.0,482.3394309681796,216.3563444378841,0.1474037366556679,0.0368761998270827,0.0004464896582234,-0.0364297101688592,0.0019314015960984,-0.0349447982309842,0.0008439225443504,-0.0360322772827323,0.0002574780236238,-0.0366187218034589,0.00202956695772,-0.0348466328693626,0.2001921180474951,0.1633159182204123,0.0637913947556481,0.0269151949285653,0.0312388097232668,-0.0056373901038159,17.97752808988764,0.1111111111111097,0.4999999999999972,0.5000000000000028,0.8888888888888902,2.0,8.11111111111111,0.4710525634437235,0.01,0.1,89,123.38520207103424,250.7704041420685,255.74767688153275,0.01,0.01,0.0,0.1,89,123.38520207103424,252.7704041420685,260.2363132512649,0.01,0.1,-0.331540892905628,0.0,89,122.5800736418072,253.1601472836144,263.1146927625429,0.01,0.1,0.1,89,123.38288336342998,252.76576672686,260.2316758360564,0.8947368421052632,0.5,0.1052631578947368,0.5,1.0,0.4,0.875,1.0,0.7777777777777778,1.0,1.0,0.25,1.0,1.0,19,6,25,41,0.1142339330564477,0.3,6.044045615579528,30.80917962806676,89,0.6880947152689472,0.1404909208121258,0.7411144894243284,0.3339676035777253,0.5505936746220655
pcbRW89vVJcviD87V3uxyG4I9st2,21.12676056338028,0.1879418521095445,0.7044338639124111,0.2955661360875888,0.8120581478904555,3076.6140657000847,1005.5797218020244,2071.0343438980603,21,71,1.3636363636363635,5.090909090909091,0.0,1608.0182219807907,248.69969196305115,0.515631317918759,0.2250080041493629,0.6226903410177055,0.3976823368683425,0.6123011967065528,0.3872931925571898,0.2242442997329011,-0.0007637044164618,0.3265372041148597,0.1015291999654967,0.2405405419812206,0.0155325378318576,0.0359694335429504,-0.1890385706064125,0.7579877448127819,0.5329797406634189,0.1021749754884487,-0.1228330286609142,5.633802816901409,0.0606060606060619,1.0,0.0,0.939393939393938,1.0,13.4,0.2167702581163254,0.01,0.1,71,98.44674410886752,200.89348821773504,205.41884797181768,0.01,0.01,0.0,0.1,71,98.44674410886752,202.89348821773504,209.681527848859,0.01,0.1,-0.1489420366457383,0.2,71,98.35472538613698,204.70945077227395,213.7601702804392,0.01,0.1,0.1,71,98.42993444378556,202.8598688875711,209.64790851869503,0.96,1.0,0.04,0.0,0.9166666666666666,1.0,1.0,,0.875,1.0,1.0,1.0,1.0,,25,2,27,27,0.2341858497231866,0.001,5.69019556930852,22.474643693622017,71,0.2020820778163325,0.5781409419410545,0.9240729797124986,0.2895269109738055,0.3507031040499183
q0Atnpm0jZS5swcVmq0EMalQUKw1,21.12676056338028,0.1440242919915504,0.5012825210180523,0.4987174789819477,0.8559757080084497,2488.1116388037062,1250.8142184460662,1237.29742035764,15,71,1.875,7.0,0.125,891.8574475030481,197.00351490572368,0.515631317918759,0.2400240949321086,0.0561877658258807,-0.1838363291062279,0.6507397049813862,0.4107156100492776,0.6564763359512545,0.4164522410191459,0.253541021712556,0.0135169267804473,0.1324376148459045,-0.107586480086204,0.0502812800116989,-0.1897428149204097,0.9018266316550876,0.6618025367229791,0.0799094902847065,-0.1601146046474021,15.492957746478872,0.0847485049213252,0.5453901787626171,0.4546098212373829,0.9152514950786748,1.8333333333333333,10.0,0.4311654864200743,0.01,0.1,71,98.44284594428042,200.88569188856084,205.41105164264349,0.01,0.5070113467146016,-0.4970113467146015,0.1,71,98.43554364238258,202.8710872847652,209.65912691588912,0.01,0.1,-0.2548828692431993,0.2,71,98.19257996947388,204.38515993894777,213.43587944711305,0.01,0.1,0.1,71,98.4310006294464,202.8620012588928,209.65004089001675,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,15,2,17,33,0.0685552974970822,0.0075065184343446,4.658658966617629,20.32317250128774,71,0.1902221839535581,0.2443800373288854,0.9253164743920556,0.1435212809952953,0.2990200304171563
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,9.375,0.0421879009123532,0.4387576702065143,0.5612423297934857,0.9578120990876468,2939.82528059091,1372.982118347572,1566.8431622433382,9,128,2.4,23.2,0.2,1153.2321033074206,342.0233228071239,0.3111291548118492,0.1038597987707398,0.0044490560860005,-0.0994107426847393,0.0043172268477977,-0.099542571922942,0.0028160243750439,-0.1010437743956958,0.0030907244257037,-0.100769074345036,0.0053339013978944,-0.0985258973728453,0.0047243166033812,-0.0991354821673585,0.0920945451946735,-0.0117652535760662,0.0066270108818897,-0.09723278788885,50.0,0.444444444444448,0.4375000000000006,0.5624999999999993,0.555555555555552,2.2857142857142856,2.206896551724138,0.6931471805599453,0.01,0.1,128,177.46615821862687,358.93231643725375,364.636376965093,0.8710233645024612,0.9030004563149496,-0.0319770918124884,0.5312985347907241,128,174.82939640027791,355.65879280055583,364.21488359231466,0.01,0.1,-0.3296634774380851,0.2,128,176.7355084056651,361.4710168113302,372.87913786700864,0.01,0.1,0.1,128,177.4459665771307,360.8919331542614,369.4480239460202,0.625,0.3888888888888889,0.375,0.6111111111111112,,,0.625,0.3888888888888889,0.7142857142857143,0.3888888888888889,0.0,,,,8,18,26,69,0.3,0.3,4.5798552359401175,107.01594879185372,128,0.9335642984334368,0.1164135193015439,0.577084105647558,0.5336879540245432,0.5714422390551668
qnR5PLX1v3fPi6SwTJMwGcadwyD3,34.14634146341464,0.27349796089383,0.4301955207781023,0.5698044792218976,0.72650203910617,1440.3231386035632,779.4617237181295,660.8614148854336,23,82,2.333333333333333,4.5,0.0833333333333333,479.42285193260784,147.53494914772247,0.6420013838572223,0.4022225288573535,0.1281376786212168,-0.2740848502361367,0.6677492902914423,0.2655267614340887,0.2811423333499899,-0.1210801955073636,0.3232415886648115,-0.0789809401925419,0.2587486018125996,-0.1434739270447539,0.5513490132791479,0.1491264844217943,0.7869437276758199,0.3847211988184663,0.2653926830146884,-0.1368298458426651,17.073170731707318,0.1343283582089542,0.6428571428571422,0.3571428571428577,0.8656716417910457,1.5555555555555556,6.8,0.4570445330375596,0.01,0.1,82,113.70735714964825,231.4147142992965,236.22815279382496,0.01,0.01,0.0,0.1,82,113.70735714964825,233.4147142992965,240.63487204108924,0.01,0.1,-0.2890186103479832,0.2,82,113.33884957395384,234.67769914790767,244.3045761369647,0.01,0.1,0.1,82,113.69112637616487,233.38225275232972,240.60241049412247,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,,1.0,1.0,1.0,0.5,20,3,23,37,0.2212914383688495,0.2551781284086474,7.930764778402577,26.63904133645217,82,0.7429899082626985,0.2027909227562597,0.7078220371599069,0.4194563866383111,0.5546139134359642
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,20.253164556962027,0.0901815207419549,0.3831700482414601,0.6168299517585399,0.909818479258045,4517.8564882878745,1087.8168600440083,3430.039628243866,11,79,2.6666666666666665,10.5,0.1666666666666666,3341.749546925229,272.2618480021644,0.5038920636252107,0.215493990056677,0.3559418857990063,0.1404478957423292,0.9999999962408992,0.7845060061842222,0.5654528472707037,0.3499588572140266,0.2138450291481109,-0.0016489609085661,0.0100774157798773,-0.2054165742767996,0.0052168786044977,-0.2102771114521793,0.7587864818289772,0.5432924917723001,0.0630655620255085,-0.1524284280311685,11.39240506329114,0.1014492753623203,0.8888888888888896,0.1111111111111104,0.8985507246376795,1.125,8.75,0.354641673486248,0.01,0.1,79,109.53340240906812,223.06680481813623,227.80570052307027,0.01,0.99,-0.98,0.4208416884631927,79,109.50910514939709,225.01821029879412,232.1265538561952,0.01,0.1,-0.6695296974546782,0.2,79,107.950246536523,223.900493073046,233.37828448291407,0.01,0.1,0.1,79,109.5205423318267,225.0410846636534,232.14942822105448,0.8947368421052632,1.0,0.1052631578947368,0.0,0.8571428571428571,1.0,0.9166666666666666,,1.0,1.0,0.6666666666666666,1.0,0.875,1.0,19,5,24,33,0.0419332624010593,0.001,5.135414637240489,15.192084718461356,79,0.1179455185126592,0.1841716439776736,0.9533703081522182,0.0935374488782972,0.2693488247735408
