participant_id,wcst_hmm_lapse_occupancy,wcst_hmm_trans_to_lapse,wcst_hmm_trans_to_focus,wcst_hmm_stay_lapse,wcst_hmm_stay_focus,wcst_hmm_lapse_rt_mean,wcst_hmm_focus_rt_mean,wcst_hmm_rt_diff,wcst_hmm_state_changes,wcst_hmm_n_trials,wcst_hmm_lapse_dwell_mean,wcst_hmm_focus_dwell_mean,wcst_hmm_long_lapse_episode_rate,wcst_hmm_lapse_rt_sd,wcst_hmm_focus_rt_sd,wcst_hmm_state_entropy,wcst_hmm2d_lapse_occupancy,wcst_hmm2d_trans_to_lapse,wcst_hmm2d_trans_to_focus,wcst_hmm2d_stay_lapse,wcst_hmm2d_stay_focus,wcst_hmm2d_lapse_dwell_mean,wcst_hmm2d_focus_dwell_mean,wcst_hmm2d_state_entropy
kgSRatooJJfDaMZ2yIURqb8aJuE3,23.88059701492537,0.20260374737895914,0.5764661167508736,0.4235338832491264,0.7973962526210409,2422.4821932928085,1019.421467841177,1403.0607254516315,21,67,1.4545454545454546,4.636363636363637,0.0,1232.3975289390849,235.345105521756,0.5496996817077255,8.955223880597014,0.03333333333333369,0.5,0.5,0.9666666666666663,2.0,20.333333333333332,0.30150064133215543
kxerHPSL3bQjD74HhiebYf3blPr1,39.130434782608695,5.199196091009818e-06,0.022205273134170755,0.9777947268658292,0.999994800803909,1019.9744267264326,223.6114587829545,796.3629679434781,1,115,45.0,70.0,1.0,495.27041323121875,108.29572513090982,0.6693279632926454,40.0,0.26470588235294085,0.4130434782608623,0.5869565217391377,0.7352941176470592,2.4210526315789473,3.6315789473684212,0.6730116670092565
lHDkoPQu5reNCO45npeYSS9eLQl1,0.9174311926605505,0.0,1.0,0.0,1.0,12348.5,1590.1546296631848,10758.345370336816,1,109,1.0,108.0,0.0,0.0,789.165686063757,0.052171987463861744,32.11009174311927,0.23287671232876686,0.5142857142857129,0.4857142857142871,0.7671232876712332,1.9444444444444444,4.111111111111111,0.6276965148049415
lpzDdvuMkKWkPxu6xeclmdctEp42,17.857142857142858,0.1399582735000929,0.5640961656098402,0.4359038343901599,0.8600417264999071,2750.9904642853817,1155.498595468464,1595.4918688169178,17,84,1.6666666666666667,7.666666666666667,0.1111111111111111,1203.5974142710702,293.13071849364,0.46922034844159877,15.476190476190476,0.11428571428571407,0.615384615384615,0.3846153846153851,0.8857142857142859,1.625,7.888888888888889,0.430880930784583
m69r9GQTk2b51mvxrFLt4fZeJi52,9.876543209876543,0.08535327988385386,0.8563398339374128,0.14366016606258733,0.9146467201161462,3234.9558280450788,1164.0305095295082,2070.9253185155703,13,81,1.1428571428571428,10.428571428571429,0.0,540.4490609668964,338.97603416137014,0.32236185174316423,13.580246913580247,0.11594202898550836,0.8181818181818236,0.18181818181817644,0.8840579710144917,1.2222222222222223,7.777777777777778,0.3972699578300042
mUZzgdWKnPb2txOkJg9FHgqX5792,3.7383177570093453,0.030406181985053047,1.0,4.810977438493238e-17,0.969593818014947,6782.977110740421,1715.9427727244297,5067.034338015992,7,107,1.0,25.75,0.0,681.9201030375922,631.7186747798754,0.15953665472235434,23.364485981308412,0.17283950617284313,0.5600000000000006,0.43999999999999945,0.8271604938271568,1.7857142857142858,5.466666666666667,0.5436430971032727
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,10.81081081081081,0.08494039088883559,0.722126883522144,0.2778731164778559,0.9150596091111645,5036.510782210792,1732.0714888720197,3304.4392933387726,11,74,1.3333333333333333,11.0,0.0,984.2762756849528,758.0192584302168,0.3425415079719701,13.513513513513514,0.09523809523809551,0.6000000000000019,0.3999999999999981,0.9047619047619044,1.6666666666666667,9.142857142857142,0.3960330896236365
mg2WZiRBn4NQDKiMK43Y8dBqyG53,7.936507936507936,1.978054242623608e-06,0.09317796884853698,0.906822031151463,0.9999980219457574,3989.7601291624283,960.1199579670628,3029.6401711953654,1,126,10.0,116.0,1.0,3841.359062883903,280.44959233463777,0.27721592998101174,11.904761904761903,0.009606284873597097,0.13632707010489775,0.8636729298951022,0.9903937151264028,7.5,55.5,0.36502313423558724
mweMgSlGM2VxThhwnupYxYzUbR23,10.0,0.10601351890799475,0.9999999936720715,6.327928429129256e-09,0.8939864810920052,2366.7596244549627,1053.3683003886995,1313.3913240662632,15,80,1.0,9.0,0.0,547.3890047305691,245.64194121751248,0.3250829733914482,17.5,0.10766941515237843,0.5713079690844538,0.42869203091554614,0.8923305848476215,1.75,8.25,0.4637264398194103
mwsliuPsLFhRFjtjQwYkqcCRDvi2,20.833333333333336,0.14071581517713025,0.5124451303987366,0.4875548696012634,0.8592841848228697,2693.3826873214366,996.0602833555472,1697.3224039658894,15,72,1.875,7.125,0.125,1646.2480524625846,218.86570315426437,0.5117400734174093,13.88888888888889,0.09836065573770654,0.6999999999999909,0.3000000000000091,0.9016393442622934,1.4285714285714286,8.857142857142858,0.40294135786694235
