correct,trial,letterColor,type,text,userColor,participant_id,stim_onset_ms,task,block_index,timeout,cond,extra,is_timeout,rt,resp_time_ms,trial_index
True,88,yellow,congruent,노랑,yellow,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,430196.0,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,698.0,430894.0,88.0
True,89,red,congruent,빨강,red,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,431512.0,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,1105.0,432617.0,89.0
True,90,red,incongruent,파랑,red,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,433231.0,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,815.0,434046.0,90.0
True,91,red,neutral,가방,red,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,434665.0,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,697.0,435362.0,91.0
True,92,blue,congruent,파랑,blue,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,435982.0,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,762.0,436744.0,92.0
True,93,red,congruent,빨강,red,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,437366.0,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,761.0,438127.0,93.0
True,94,yellow,incongruent,파랑,yellow,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,438747.0,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,683.0,439430.0,94.0
True,95,yellow,congruent,노랑,yellow,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,440050.0,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,887.0,440937.0,95.0
True,96,red,neutral,학교,red,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,441567.0,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,922.0000000000582,442489.00000000006,96.0
True,97,blue,neutral,가방,blue,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,443113.0,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,921.0,444034.0,97.0
True,98,yellow,incongruent,빨강,yellow,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,444651.0,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1385.0,446036.0,98.0
True,99,green,incongruent,빨강,green,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,446667.00000000006,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,827.9999999999418,447495.0,99.0
True,100,red,congruent,빨강,red,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,448117.0,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,645.0,448762.0,100.0
True,101,blue,incongruent,노랑,blue,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,449380.0,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,587.0,449967.0,101.0
True,102,green,neutral,기차,green,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,450585.00000000006,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'green', 'userColor': 'green'}",False,844.9999999999418,451430.0,102.0
True,103,blue,incongruent,빨강,blue,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,452047.0,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,1248.0,453295.0,103.0
True,104,yellow,incongruent,파랑,yellow,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,453916.0,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,782.0000000000582,454698.00000000006,104.0
True,105,green,incongruent,노랑,green,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,455312.0,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,819.0,456131.0,105.0
True,106,yellow,incongruent,초록,yellow,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,456747.0,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1023.0,457770.0,106.0
True,107,blue,neutral,기차,blue,h12a1QYNpYbl3T0Gj1PxUz3EnEx2,458401.0,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,986.0,459387.0,107.0
True,0,blue,congruent,파랑,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,961188.8000000007,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,802.0,961990.8000000007,0.0
True,1,red,neutral,학교,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,962605.3000000007,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,952.8000000007452,963558.1000000016,1.0
True,2,green,incongruent,파랑,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,964173.6000000016,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,734.5,964908.1000000016,2.0
True,3,green,congruent,초록,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,965517.8000000007,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,625.6999999992549,966143.5,3.0
True,4,yellow,neutral,학교,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,966752.4000000004,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,839.7000000011176,967592.1000000016,4.0
True,5,blue,neutral,가방,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,968209.8000000007,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,631.5999999996275,968841.4000000004,5.0
True,6,red,incongruent,노랑,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,969451.9000000004,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,723.3000000007451,970175.2000000012,6.0
True,7,blue,neutral,학교,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,970782.2000000012,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,843.1999999992549,971625.4000000004,7.0
True,8,yellow,incongruent,빨강,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,972239.8000000007,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,585.1999999992549,972825.0,8.0
True,9,blue,incongruent,빨강,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,973440.0,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,883.8000000007451,974323.8000000007,9.0
True,10,red,congruent,빨강,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,974938.3000000007,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,788.1999999992549,975726.5,10.0
True,11,green,neutral,가방,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,976335.5,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,658.4000000003725,976993.9000000004,11.0
True,12,blue,congruent,파랑,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,977617.9000000004,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,723.7000000011176,978341.6000000016,12.0
True,13,red,incongruent,파랑,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,978957.4000000004,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,634.8000000007451,979592.2000000012,13.0
True,14,yellow,congruent,노랑,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,980207.1000000016,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,868.3999999985099,981075.5,14.0
True,15,green,neutral,학교,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,981689.4000000004,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,651.4000000003725,982340.8000000007,15.0
True,16,yellow,incongruent,빨강,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,982954.7000000012,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,886.9000000003725,983841.6000000016,16.0
True,17,yellow,neutral,기차,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,984454.8000000007,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,686.9000000003725,985141.7000000012,17.0
True,18,yellow,neutral,가방,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,985757.4000000004,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,419.2000000011176,986176.6000000016,18.0
True,19,red,incongruent,초록,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,986791.9000000004,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,865.8000000007451,987657.7000000012,19.0
True,20,yellow,neutral,가방,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,988272.7000000012,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,703.7999999988824,988976.5,20.0
True,21,green,neutral,학교,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,989586.6000000016,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,956.0,990542.6000000016,21.0
True,22,yellow,incongruent,초록,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,991151.8000000007,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,739.4000000003725,991891.2000000012,22.0
True,23,green,incongruent,파랑,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,992499.0,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'green', 'userColor': 'green'}",False,910.2000000011176,993409.2000000012,23.0
True,24,red,neutral,학교,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,994024.2000000012,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'red', 'userColor': 'red'}",False,700.9000000003725,994725.1000000016,24.0
True,25,red,neutral,기차,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,995340.6000000016,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,403.0,995743.6000000016,25.0
True,26,green,congruent,초록,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,996354.5,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,622.3000000007451,996976.8000000007,26.0
True,27,yellow,congruent,노랑,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,997593.9000000004,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,665.2000000011176,998259.1000000016,27.0
True,28,red,congruent,빨강,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,998869.2000000012,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,724.5999999996275,999593.8000000007,28.0
True,29,blue,neutral,학교,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1000203.6000000016,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'blue', 'userColor': 'blue'}",False,637.8999999985099,1000841.5,29.0
True,30,red,neutral,가방,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1001451.1000000016,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,940.5,1002391.6000000016,30.0
True,31,blue,incongruent,초록,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1003003.8000000007,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'blue', 'userColor': 'blue'}",False,921.8000000007452,1003925.6000000016,31.0
True,32,green,neutral,가방,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1004540.3000000007,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'green', 'userColor': 'green'}",False,668.5,1005208.8000000007,32.0
True,33,blue,incongruent,빨강,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1005823.6000000016,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,1084.699999999255,1006908.3000000007,33.0
True,34,green,congruent,초록,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1007517.8000000007,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,823.9000000003725,1008341.7000000012,34.0
True,35,red,neutral,가방,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1008950.8000000007,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,775.4000000003725,1009726.2000000012,35.0
True,36,yellow,neutral,학교,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1010341.0,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,767.7000000011176,1011108.7000000012,36.0
True,37,blue,congruent,파랑,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1011717.4000000004,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,724.2000000011176,1012441.6000000016,37.0
True,38,green,incongruent,빨강,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1013053.8000000007,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,921.3000000007452,1013975.1000000016,38.0
True,39,green,congruent,초록,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1014589.5,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,554.7000000011176,1015144.2000000012,39.0
True,40,yellow,neutral,학교,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1015752.8000000007,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1089.199999999255,1016842.0,40.0
True,41,blue,neutral,기차,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1017452.0,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'blue', 'userColor': 'blue'}",False,1041.300000000745,1018493.3000000007,41.0
True,42,green,congruent,초록,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1019107.2000000012,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,701.2999999988824,1019808.5,42.0
True,43,red,neutral,기차,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1020421.3000000007,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'red', 'userColor': 'red'}",False,754.1999999992549,1021175.5,43.0
True,44,green,incongruent,노랑,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1021786.2000000012,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,1255.699999999255,1023041.9000000004,44.0
True,45,yellow,neutral,기차,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1023656.3000000007,stroop,,False,neutral,"{'text': '기차', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,704.3000000007451,1024360.6000000016,45.0
True,46,yellow,incongruent,파랑,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1024969.5,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,674.3000000007451,1025643.8000000007,46.0
True,47,green,neutral,학교,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1026253.1000000016,stroop,,False,neutral,"{'text': '학교', 'letterColor': 'green', 'userColor': 'green'}",False,806.8999999985099,1027060.0,47.0
True,48,red,congruent,빨강,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1027692.0,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,767.5,1028459.5,48.0
True,49,blue,incongruent,노랑,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1029067.8000000007,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,1074.800000000745,1030142.6000000016,49.0
True,50,red,incongruent,초록,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1030751.3000000007,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,1176.4000000003723,1031927.7000000012,50.0
True,51,red,neutral,가방,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1032537.2000000012,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'red', 'userColor': 'red'}",False,505.1999999992549,1033042.4000000004,51.0
True,52,blue,congruent,파랑,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1033653.5,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,656.8000000007451,1034310.3000000007,52.0
True,53,yellow,congruent,노랑,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1034919.0,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,606.8000000007451,1035525.8000000007,53.0
True,54,green,congruent,초록,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1036137.5,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,754.6000000014901,1036892.1000000016,54.0
True,55,yellow,congruent,노랑,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1037507.4000000004,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,884.9000000003725,1038392.3000000007,55.0
True,56,red,incongruent,파랑,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1039008.1000000016,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,852.0999999996275,1039860.2000000012,56.0
True,57,yellow,congruent,노랑,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1040475.0,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1201.300000000745,1041676.3000000007,57.0
True,58,green,incongruent,노랑,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1042285.7000000012,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'green', 'userColor': 'green'}",False,907.0999999996276,1043192.8000000007,58.0
True,59,green,incongruent,빨강,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1043800.1000000016,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'green', 'userColor': 'green'}",False,575.6999999992549,1044375.8000000007,59.0
True,60,blue,incongruent,노랑,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1044989.5,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,603.7000000011176,1045593.2000000012,60.0
True,61,blue,congruent,파랑,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1046206.1000000016,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,505.7999999988824,1046711.9000000004,61.0
True,62,red,congruent,빨강,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1047319.7000000012,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,708.4000000003725,1048028.1000000016,62.0
True,63,yellow,incongruent,초록,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1048637.4000000004,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,1223.0999999996277,1049860.5,63.0
True,64,red,congruent,빨강,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1050475.5,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,1100.800000000745,1051576.3000000007,64.0
True,65,red,incongruent,노랑,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1052184.5,stroop,,False,incongruent,"{'text': '노랑', 'letterColor': 'red', 'userColor': 'red'}",False,1326.800000000745,1053511.3000000007,65.0
True,66,blue,incongruent,초록,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1054120.8000000007,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'blue', 'userColor': 'blue'}",False,891.0,1055011.8000000007,66.0
True,67,blue,congruent,파랑,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1055620.5,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,739.6000000014901,1056360.1000000015,67.0
True,68,green,congruent,초록,green,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1056974.7000000011,stroop,,False,congruent,"{'text': '초록', 'letterColor': 'green', 'userColor': 'green'}",False,701.4000000003725,1057676.1000000015,68.0
True,69,blue,incongruent,빨강,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1058291.2000000011,stroop,,False,incongruent,"{'text': '빨강', 'letterColor': 'blue', 'userColor': 'blue'}",False,1119.5,1059410.7000000011,69.0
True,70,yellow,congruent,노랑,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1060024.2000000011,stroop,,False,congruent,"{'text': '노랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,669.0,1060693.2000000011,70.0
True,71,yellow,neutral,가방,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1061308.7000000011,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,568.4000000003725,1061877.1000000015,71.0
True,72,red,incongruent,파랑,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1062488.7000000011,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'red', 'userColor': 'red'}",False,720.7999999988824,1063209.5,72.0
True,73,blue,congruent,파랑,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1063825.9000000004,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,701.9000000003725,1064527.8000000007,73.0
True,74,red,congruent,빨강,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1065136.6000000015,stroop,,False,congruent,"{'text': '빨강', 'letterColor': 'red', 'userColor': 'red'}",False,823.2999999988824,1065959.9000000004,74.0
True,75,blue,congruent,파랑,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1066575.7000000011,stroop,,False,congruent,"{'text': '파랑', 'letterColor': 'blue', 'userColor': 'blue'}",False,617.6999999992549,1067193.4000000004,75.0
True,76,yellow,incongruent,파랑,yellow,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1067807.9000000004,stroop,,False,incongruent,"{'text': '파랑', 'letterColor': 'yellow', 'userColor': 'yellow'}",False,953.4000000003724,1068761.3000000007,76.0
True,77,red,incongruent,초록,red,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1069376.0,stroop,,False,incongruent,"{'text': '초록', 'letterColor': 'red', 'userColor': 'red'}",False,1102.0,1070478.0,77.0
True,78,blue,neutral,가방,blue,2zDXvJKvjeejeOSNbtDbtSI5cdz1,1071092.3000000007,stroop,,False,neutral,"{'text': '가방', 'letterColor': 'blue', 'userColor': 'blue'}",False,685.3000000007451,1071777.6000000015,78.0
