t2_stim,t1_resp,t1_stim,t1_correct,t2_correctResp,idx,t2_resp,t2_correct,t1_correctResp,t1_rt,t2_resp_ms,participant_id,t1_rt_ms,t1_resp_ms,t2_onset_ms,task,block_index,t2_pressed_while_t1_pending,soa,t1_timeout,t2_timeout,soa_measured_ms,response_order,t1_onset_ms,trial_index,t2_rt,soa_bin
red,O,7,True,R,30,R,True,O,,7117439.4,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,781.6000000005588,7116311.600000001,7116743.3,prp,,False,1200.0,False,False,1213.2999999998135,T1→T2,7115530.0,30.0,696.1000000005588,long
red,O,1,True,R,32,R,True,O,,7122775.5,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1113.2000000001865,7121983.4,7120940.7,prp,,False,50.0,False,False,70.5,T1→T2,7120870.2,32.0,1834.7999999998133,short
blue,E,8,True,B,35,B,True,E,,7131696.600000001,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,714.5,7130456.5,7130945.3,prp,,False,1200.0,False,False,1203.2999999998135,T1→T2,7129742.0,35.0,751.3000000007451,long
red,E,8,True,R,36,R,True,E,,7134570.5,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,918.7000000001864,7133626.4,7133919.4,prp,,False,1200.0,False,False,1211.7000000001865,T1→T2,7132707.7,36.0,651.0999999996275,long
blue,O,7,True,B,39,B,True,O,,7143654.600000001,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1442.2999999998135,7143000.5,7142774.9,prp,,False,1200.0,False,False,1216.7000000001865,T1→T2,7141558.2,39.0,879.7000000001863,long
blue,O,5,True,B,40,B,True,O,,7147088.5,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1330.2999999998135,7146006.8,7145892.600000001,prp,,False,1200.0,False,False,1216.1000000005588,T1→T2,7144676.5,40.0,1195.8999999994412,long
blue,E,6,True,B,44,B,True,E,,7159581.5,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,2142.899999999441,7159068.5,7156991.2,prp,,False,50.0,False,False,65.59999999962747,T1→T2,7156925.600000001,44.0,2590.2999999998137,short
red,E,4,True,R,46,R,True,E,,7165423.600000001,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,991.9000000003724,7164549.600000001,7164767.4,prp,,False,1200.0,False,False,1209.7000000001865,T1→T2,7163557.7,46.0,656.2000000001863,long
blue,E,2,True,B,47,B,True,E,,7167996.100000001,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1015.0,7167465.5,7166607.9,prp,,False,150.0,False,False,157.40000000037253,T1→T2,7166450.5,47.0,1388.2000000001865,short
red,O,9,True,R,48,R,True,O,,7170707.5,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1019.2000000001864,7170027.5,7169074.4,prp,,False,50.0,False,False,66.1000000005588,T1→T2,7169008.3,48.0,1633.0999999996277,short
blue,E,4,True,B,49,B,True,E,,7173569.600000001,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,896.7999999998137,7172633.7,7172951.7,prp,,False,1200.0,False,False,1214.7999999998135,T1→T2,7171736.9,49.0,617.9000000003725,long
red,O,5,True,R,52,R,True,O,,7182403.5,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,982.9000000003724,7181723.600000001,7180908.100000001,prp,,False,150.0,False,False,167.40000000037253,T1→T2,7180740.7,52.0,1495.3999999994412,short
blue,O,1,True,B,53,B,True,O,,7185410.100000001,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1147.7000000001865,7184577.600000001,7183508.0,prp,,False,50.0,False,False,78.09999999962747,T1→T2,7183429.9,53.0,1902.1000000005588,short
red,E,2,True,R,54,R,True,E,,7188655.4,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1163.0,7187598.100000001,7187641.3,prp,,False,1200.0,False,False,1206.199999999255,T1→T2,7186435.100000001,54.0,1014.1000000005588,long
blue,O,7,True,B,55,B,True,O,,7191656.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,947.5,7190618.600000001,7190889.3,prp,,False,1200.0,False,False,1218.199999999255,T1→T2,7189671.100000001,55.0,767.4000000003725,long
blue,O,1,True,B,57,B,True,O,,7198982.4,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1887.7000000001865,7198048.600000001,7196225.0,prp,,False,50.0,False,False,64.09999999962747,T1→T2,7196160.9,57.0,2757.4000000003725,short
red,O,9,True,R,59,R,True,O,,7205190.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1290.5,7204088.600000001,7202958.2,prp,,False,150.0,False,False,160.09999999962747,T1→T2,7202798.100000001,59.0,2232.5,short
blue,O,5,True,B,62,B,True,O,,7223300.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1313.7000000001865,7222621.600000001,7221375.0,prp,,False,50.0,False,False,67.09999999962747,T1→T2,7221307.9,62.0,1925.7000000001865,short
red,O,5,True,R,63,R,True,O,,7226383.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,822.9000000003725,7225145.600000001,7225536.600000001,prp,,False,1200.0,False,False,1213.9000000003723,T1→T2,7224322.7,63.0,847.0999999996275,long
blue,O,3,True,B,64,B,True,O,,7229335.600000001,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1331.5999999996277,7228721.8,7227458.7,prp,,False,50.0,False,False,68.5,T1→T2,7227390.2,64.0,1876.9000000003723,short
red,E,6,True,R,65,R,True,E,,7232237.8,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1268.7999999998135,7231631.7,7230525.5,prp,,False,150.0,False,False,162.59999999962747,T1→T2,7230362.9,65.0,1712.2999999998135,short
red,O,7,True,R,67,R,True,O,,7237377.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,768.2000000001863,7236777.7,7236075.7,prp,,False,50.0,False,False,66.20000000018626,T1→T2,7236009.5,67.0,1302.0,short
blue,O,1,True,B,68,B,True,O,,7240669.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1613.7999999998135,7240022.0,7238575.3,prp,,False,150.0,False,False,167.09999999962747,T1→T2,7238408.2,68.0,2094.4000000003725,short
blue,E,6,True,B,70,B,True,E,,7245223.600000001,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,496.5,7244724.8,7244392.100000001,prp,,False,150.0,False,False,163.80000000074506,T1→T2,7244228.3,70.0,831.5,short
red,E,6,True,R,73,R,True,E,,7253847.600000001,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,900.5,7253111.7,7252375.4,prp,,False,150.0,False,False,164.20000000018626,T1→T2,7252211.2,73.0,1472.2000000001865,short
red,E,4,True,R,75,R,True,E,,7258980.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,997.7000000001864,7258346.7,7257425.5,prp,,False,50.0,False,False,76.5,T1→T2,7257349.0,75.0,1555.2000000001865,short
red,O,5,True,R,77,R,True,O,,7264948.600000001,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1688.4000000003723,7264067.7,7262442.2,prp,,False,50.0,False,False,62.90000000037253,T1→T2,7262379.3,77.0,2506.4000000003725,short
blue,E,4,True,B,78,B,True,E,,7268252.8,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1629.2999999998135,7267593.7,7266142.3,prp,,False,150.0,False,False,177.8999999994412,T1→T2,7265964.4,78.0,2110.5,short
blue,E,6,True,B,80,B,True,E,,7273828.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,982.9000000003724,7273120.7,7272209.100000001,prp,,False,50.0,False,False,71.30000000074506,T1→T2,7272137.8,80.0,1619.5999999996277,short
red,O,9,True,R,81,R,True,O,,7276272.8,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,952.2000000001864,7275804.5,7274925.7,prp,,False,50.0,False,False,73.40000000037253,T1→T2,7274852.3,81.0,1347.0999999996277,short
red,O,5,True,R,83,R,True,O,,7281590.9,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1331.5,7281010.5,7280882.8,prp,,False,1200.0,False,False,1203.7999999998135,T1→T2,7279679.0,83.0,708.1000000005588,long
blue,O,5,True,B,84,B,True,O,,7284462.9,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,964.1000000005588,7283573.100000001,7283825.4,prp,,False,1200.0,False,False,1216.4000000003723,T1→T2,7282609.0,84.0,637.5,long
red,E,2,True,R,85,R,True,E,,7286974.8,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,938.5,7286422.8,7285559.2,prp,,False,50.0,False,False,74.90000000037253,T1→T2,7285484.3,85.0,1415.5999999996277,short
red,O,9,True,R,91,R,True,O,,7313355.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,650.2999999998137,7312701.7,7312226.2,prp,,False,150.0,False,False,174.79999999981374,T1→T2,7312051.4,91.0,1129.5,short
red,E,2,True,R,92,R,True,E,,7316183.9,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,619.1000000005588,7314995.9,7315589.8,prp,,False,1200.0,False,False,1213.0,T1→T2,7314376.8,92.0,594.1000000005588,long
red,O,1,True,R,93,R,True,O,,7318740.5,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,755.4000000003725,7317966.2,7317376.100000001,prp,,False,150.0,False,False,165.30000000074506,T1→T2,7317210.8,93.0,1364.3999999994412,short
red,O,1,True,R,95,R,True,O,,7323445.9,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,720.2999999998137,7322782.5,7322226.3,prp,,False,150.0,False,False,164.09999999962747,T1→T2,7322062.2,95.0,1219.6000000005588,short
red,O,9,True,R,96,R,True,O,,7326646.8,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1501.0,7325960.0,7324626.5,prp,,False,150.0,False,False,167.5,T1→T2,7324459.0,96.0,2020.2999999998133,short
blue,E,6,True,B,98,B,True,E,,7331398.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,827.2999999998137,7330990.9,7330226.4,prp,,False,50.0,False,False,62.799999999813735,T1→T2,7330163.600000001,98.0,1172.2999999998135,short
red,E,8,True,R,99,R,True,E,,7333650.8,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,802.5,7333225.100000001,7332593.100000001,prp,,False,150.0,False,False,170.5,T1→T2,7332422.600000001,99.0,1057.699999999255,short
blue,O,7,True,B,101,B,True,O,,7339828.8,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,764.5999999996275,7338661.3,7338060.0,prp,,False,150.0,False,False,163.29999999981374,T1→T2,7337896.7,101.0,1768.7999999998135,short
red,E,2,True,R,102,R,True,E,,7342423.5,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1218.0,7342074.9,7340927.100000001,prp,,False,50.0,False,False,70.20000000018626,T1→T2,7340856.9,102.0,1496.3999999994412,short
blue,O,9,True,B,103,B,True,O,,7344895.0,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1089.0999999996277,7344530.8,7343609.9,prp,,False,150.0,False,False,168.20000000018626,T1→T2,7343441.7,103.0,1285.0999999996277,short
red,E,8,True,R,105,R,True,E,,7350910.9,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,745.7000000001863,7349369.2,7349838.7,prp,,False,1200.0,False,False,1215.2000000001865,T1→T2,7348623.5,105.0,1072.2000000001865,long
blue,E,6,True,B,106,B,True,E,,7353814.8,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1109.0999999996277,7353039.2,7353143.600000001,prp,,False,1200.0,False,False,1213.5,T1→T2,7351930.100000001,106.0,671.1999999992549,long
red,E,4,True,R,107,R,True,E,,7356044.8,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,687.5,7355516.8,7354893.600000001,prp,,False,50.0,False,False,64.30000000074506,T1→T2,7354829.3,107.0,1151.199999999255,short
red,E,4,True,R,108,R,True,E,,7358808.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1095.7000000001865,7358159.0,7357226.8,prp,,False,150.0,False,False,163.5,T1→T2,7357063.3,108.0,1581.9000000003723,short
red,E,2,True,R,110,R,True,E,,7363622.0,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,700.5999999996275,7363059.8,7362427.2,prp,,False,50.0,False,False,68.0,T1→T2,7362359.2,110.0,1194.7999999998135,short
red,E,4,True,R,112,R,True,E,,7368395.8,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1038.0,7368061.8,7367193.600000001,prp,,False,150.0,False,False,169.80000000074506,T1→T2,7367023.8,112.0,1202.199999999255,short
blue,E,6,True,B,113,B,True,E,,7370542.0,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,798.0999999996275,7370216.8,7369493.8,prp,,False,50.0,False,False,75.09999999962747,T1→T2,7369418.7,113.0,1048.2000000001865,short
red,O,7,True,R,116,R,True,O,,7379205.9,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,943.0,7377939.8,7378199.7,prp,,False,1200.0,False,False,1202.9000000003723,T1→T2,7376996.8,116.0,1006.2000000001864,long
red,O,5,True,R,117,R,True,O,,7381676.7,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,1116.3999999994412,7381347.8,7380293.7,prp,,False,50.0,False,False,62.299999999813735,T1→T2,7380231.4,117.0,1383.0,short
blue,E,6,True,B,118,B,True,E,,7383880.3,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,681.7000000001863,7383388.5,7382877.3,prp,,False,150.0,False,False,170.5,T1→T2,7382706.8,118.0,1003.0,short
blue,E,4,True,B,119,B,True,E,,7386089.8,Uryn3G6dNMRdHjTi9jSNnuXQYTf1,864.2999999998137,7385751.9,7384960.600000001,prp,,False,50.0,False,False,73.0,T1→T2,7384887.600000001,119.0,1129.199999999255,short
red,E,4,True,R,0,R,True,E,,801776.7000000477,yGTid3RXTdQe5JNosdSxvgktWIW2,1209.3000000715256,800459.7000000477,800498.8999999762,prp,,False,1200.0,False,False,1248.5,T1→T2,799250.3999999762,0.0,1277.8000000715256,long
blue,E,4,True,B,1,B,True,E,,804581.3000000715,yGTid3RXTdQe5JNosdSxvgktWIW2,1147.899999976158,803957.3999999762,802898.3999999762,prp,,False,50.0,False,False,88.89999997615814,T1→T2,802809.5,1.0,1682.9000000953674,short
red,E,6,True,R,4,R,True,E,,812600.5,yGTid3RXTdQe5JNosdSxvgktWIW2,1412.3000000715256,812252.3000000715,810931.0,prp,,False,50.0,False,False,91.0,T1→T2,810840.0,4.0,1669.5,short
red,O,1,True,R,7,R,True,O,,820205.3000000715,yGTid3RXTdQe5JNosdSxvgktWIW2,856.5999999046326,819049.3999999762,818389.8000000715,prp,,False,150.0,False,False,197.0,T1→T2,818192.8000000715,7.0,1815.5,short
red,O,9,True,R,11,R,True,O,,830985.8999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,772.2000000476837,829851.8000000715,830296.7000000477,prp,,False,1200.0,False,False,1217.100000023842,T1→T2,829079.6000000238,11.0,689.1999999284744,long
blue,E,4,True,B,13,B,True,E,,835891.6000000238,yGTid3RXTdQe5JNosdSxvgktWIW2,454.7000000476837,835415.8000000715,835045.6000000238,prp,,False,50.0,False,False,84.5,T1→T2,834961.1000000238,13.0,846.0,short
red,E,8,True,R,16,R,True,E,,845037.6000000238,yGTid3RXTdQe5JNosdSxvgktWIW2,1297.5,844262.5,843024.6000000238,prp,,False,50.0,False,False,59.60000002384186,T1→T2,842965.0,16.0,2013.0,short
red,O,3,True,R,18,R,True,O,,850885.0,yGTid3RXTdQe5JNosdSxvgktWIW2,2185.3000000715256,850540.8000000715,848443.8999999762,prp,,False,50.0,False,False,88.39999997615814,T1→T2,848355.5,18.0,2441.100000023842,short
red,O,3,True,R,20,R,True,O,,855572.8000000715,yGTid3RXTdQe5JNosdSxvgktWIW2,851.3000000715256,855052.3000000715,854287.3999999762,prp,,False,50.0,False,False,86.39999997615814,T1→T2,854201.0,20.0,1285.4000000953674,short
red,O,9,True,R,21,R,True,O,,857904.8999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,820.0,857431.2000000477,856706.6000000238,prp,,False,50.0,False,False,95.39999997615814,T1→T2,856611.2000000477,21.0,1198.2999999523165,short
blue,E,4,True,B,22,B,True,E,,861822.3999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,1151.600000023842,860084.8000000715,860152.5,prp,,False,1200.0,False,False,1219.2999999523165,T1→T2,858933.2000000477,22.0,1669.899999976158,long
blue,O,1,True,B,23,B,True,O,,864840.2000000477,yGTid3RXTdQe5JNosdSxvgktWIW2,837.7999999523163,863677.3999999762,862903.8000000715,prp,,False,50.0,False,False,64.20000004768372,T1→T2,862839.6000000238,23.0,1936.399999976158,short
blue,O,7,True,B,24,B,True,O,,867504.7000000477,yGTid3RXTdQe5JNosdSxvgktWIW2,844.1000000238419,866699.0,865948.6000000238,prp,,False,50.0,False,False,93.70000004768372,T1→T2,865854.8999999762,24.0,1556.100000023842,short
blue,O,9,True,B,25,B,True,O,,869395.2000000477,yGTid3RXTdQe5JNosdSxvgktWIW2,524.7000000476837,869047.1000000238,868618.1000000238,prp,,False,50.0,False,False,95.70000004768372,T1→T2,868522.3999999762,25.0,777.1000000238419,short
red,E,2,True,R,26,R,True,E,,871341.5,yGTid3RXTdQe5JNosdSxvgktWIW2,544.5,870961.2000000477,870617.2000000477,prp,,False,150.0,False,False,200.5,T1→T2,870416.7000000477,26.0,724.2999999523163,short
blue,O,5,True,B,28,B,True,O,,876340.6000000238,yGTid3RXTdQe5JNosdSxvgktWIW2,869.0,875989.2000000477,875314.6000000238,prp,,False,150.0,False,False,194.3999999761581,T1→T2,875120.2000000477,28.0,1026.0,short
blue,E,8,True,B,30,B,True,E,,892131.0,yGTid3RXTdQe5JNosdSxvgktWIW2,2046.8000000715256,891855.2000000477,889873.1000000238,prp,,False,50.0,False,False,64.70000004768372,T1→T2,889808.3999999762,30.0,2257.899999976158,short
blue,E,2,True,B,31,B,True,E,,894771.3999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,652.7999999523163,893805.6000000238,894363.5,prp,,False,1200.0,False,False,1210.6999999284744,T1→T2,893152.8000000715,31.0,407.8999999761581,long
blue,E,4,True,B,32,B,True,E,,896940.7000000477,yGTid3RXTdQe5JNosdSxvgktWIW2,658.1000000238419,896456.7000000477,895889.3999999762,prp,,False,50.0,False,False,90.79999995231628,T1→T2,895798.6000000238,32.0,1051.3000000715256,short
blue,O,5,True,B,34,B,True,O,,903204.8999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,1523.7000000476835,902391.3000000716,901052.1000000238,prp,,False,150.0,False,False,184.5,T1→T2,900867.6000000238,34.0,2152.7999999523163,short
red,E,6,True,R,35,R,True,E,,907202.2000000476,yGTid3RXTdQe5JNosdSxvgktWIW2,2667.7999999523163,906896.0,904413.5,prp,,False,150.0,False,False,185.29999995231628,T1→T2,904228.2000000476,35.0,2788.700000047684,short
red,O,7,True,R,36,R,True,O,,909393.8000000716,yGTid3RXTdQe5JNosdSxvgktWIW2,905.7000000476836,909125.6000000238,908278.8999999762,prp,,False,50.0,False,False,59.0,T1→T2,908219.8999999762,36.0,1114.9000000953674,short
blue,O,7,True,B,37,B,True,O,,911520.3000000716,yGTid3RXTdQe5JNosdSxvgktWIW2,848.1000000238419,911257.7000000476,910499.1000000238,prp,,False,50.0,False,False,89.5,T1→T2,910409.6000000238,37.0,1021.2000000476836,short
blue,O,1,True,B,39,B,True,O,,915800.8000000716,yGTid3RXTdQe5JNosdSxvgktWIW2,948.2999999523164,915533.0,914680.7000000476,prp,,False,50.0,False,False,96.0,T1→T2,914584.7000000476,39.0,1120.100000023842,short
blue,O,5,True,B,41,B,True,O,,920681.2000000476,yGTid3RXTdQe5JNosdSxvgktWIW2,680.3999999761581,919641.1000000238,920181.2000000476,prp,,False,1200.0,False,False,1220.5,T1→T2,918960.7000000476,41.0,500.0,long
red,E,6,True,R,43,R,True,E,,925349.0,yGTid3RXTdQe5JNosdSxvgktWIW2,674.0,924413.3999999762,924948.8000000716,prp,,False,1200.0,False,False,1209.4000000953674,T1→T2,923739.3999999762,43.0,400.1999999284744,long
blue,O,1,True,B,44,B,True,O,,927695.2000000476,yGTid3RXTdQe5JNosdSxvgktWIW2,1041.7000000476835,927417.3000000716,926558.7000000476,prp,,False,150.0,False,False,183.10000002384183,T1→T2,926375.6000000238,44.0,1136.5,short
red,O,1,True,R,46,R,True,O,,932538.6000000238,yGTid3RXTdQe5JNosdSxvgktWIW2,504.0,931245.6000000238,931963.7000000476,prp,,False,1200.0,False,False,1222.100000023842,T1→T2,930741.6000000238,46.0,574.8999999761581,long
blue,E,8,True,B,47,B,True,E,,935524.8999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,1468.399999976158,935025.3999999762,934767.0,prp,,False,1200.0,False,False,1210.0,T1→T2,933557.0,47.0,757.8999999761581,long
red,E,4,True,R,48,R,True,E,,937891.3999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,1028.0999999046326,937570.8999999762,936737.3999999762,prp,,False,150.0,False,False,194.59999990463257,T1→T2,936542.8000000716,48.0,1154.0,short
red,O,1,True,R,49,R,True,O,,941442.8000000716,yGTid3RXTdQe5JNosdSxvgktWIW2,853.0,939767.7000000476,939000.5,prp,,False,50.0,False,False,85.79999995231628,T1→T2,938914.7000000476,49.0,2442.3000000715256,short
red,O,5,True,R,50,R,True,O,,943749.5,yGTid3RXTdQe5JNosdSxvgktWIW2,902.5,943360.0,942648.6000000238,prp,,False,150.0,False,False,191.10000002384183,T1→T2,942457.5,50.0,1100.899999976158,short
blue,E,2,True,B,53,B,True,E,,950174.8999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,660.0,949890.6000000238,949414.3000000716,prp,,False,150.0,False,False,183.7000000476837,T1→T2,949230.6000000238,53.0,760.5999999046326,short
red,O,3,True,R,56,R,True,O,,957300.3999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,853.9000000953674,956465.8000000716,956828.8000000716,prp,,False,1200.0,False,False,1216.9000000953674,T1→T2,955611.8999999762,56.0,471.59999990463257,long
red,O,7,True,R,57,R,True,O,,959142.6000000238,yGTid3RXTdQe5JNosdSxvgktWIW2,496.2999999523163,958819.1000000238,958508.2000000476,prp,,False,150.0,False,False,185.3999999761581,T1→T2,958322.8000000716,57.0,634.3999999761581,short
red,E,8,True,R,58,R,True,E,,961822.0,yGTid3RXTdQe5JNosdSxvgktWIW2,591.5,960753.1000000238,961382.3000000716,prp,,False,1200.0,False,False,1220.7000000476835,T1→T2,960161.6000000238,58.0,439.6999999284744,long
blue,E,2,True,B,59,B,True,E,,964432.0,yGTid3RXTdQe5JNosdSxvgktWIW2,952.0,963804.3000000716,964075.7000000476,prp,,False,1200.0,False,False,1223.399999976158,T1→T2,962852.3000000716,59.0,356.2999999523163,long
blue,O,7,True,B,60,B,True,O,,978070.0,yGTid3RXTdQe5JNosdSxvgktWIW2,2247.899999976158,977707.0,976668.2000000476,prp,,False,1200.0,False,False,1209.100000023842,T1→T2,975459.1000000238,60.0,1401.7999999523165,long
blue,E,6,True,B,62,B,True,E,,983247.1000000238,yGTid3RXTdQe5JNosdSxvgktWIW2,868.0,983021.6000000238,982333.8999999762,prp,,False,150.0,False,False,180.29999995231628,T1→T2,982153.6000000238,62.0,913.2000000476836,short
blue,E,8,True,B,63,B,True,E,,985874.7000000476,yGTid3RXTdQe5JNosdSxvgktWIW2,917.600000023842,985186.7000000476,985478.7000000476,prp,,False,1200.0,False,False,1209.600000023842,T1→T2,984269.1000000238,63.0,396.0,long
red,E,2,True,R,66,R,True,E,,994000.2000000476,yGTid3RXTdQe5JNosdSxvgktWIW2,785.5999999046326,993166.8999999762,992578.3000000716,prp,,False,150.0,False,False,197.0,T1→T2,992381.3000000716,66.0,1421.899999976158,short
blue,O,3,True,B,67,B,True,O,,996863.7000000476,yGTid3RXTdQe5JNosdSxvgktWIW2,1358.6999999284744,996372.3999999762,995210.8999999762,prp,,False,150.0,False,False,197.19999992847443,T1→T2,995013.7000000476,67.0,1652.8000000715256,short
red,E,8,True,R,68,R,True,E,,998838.6000000238,yGTid3RXTdQe5JNosdSxvgktWIW2,662.5,998552.0,997977.6000000238,prp,,False,50.0,False,False,88.10000002384186,T1→T2,997889.5,68.0,861.0,short
blue,O,3,True,B,73,B,True,O,,1019949.1000000238,yGTid3RXTdQe5JNosdSxvgktWIW2,1489.7999999523165,1018525.0,1017217.5,prp,,False,150.0,False,False,182.29999995231628,T1→T2,1017035.2000000476,73.0,2731.600000023842,short
red,E,8,True,R,77,R,True,E,,1034000.7000000476,yGTid3RXTdQe5JNosdSxvgktWIW2,1367.600000023842,1033292.0,1033142.3999999762,prp,,False,1200.0,False,False,1218.0,T1→T2,1031924.3999999762,77.0,858.3000000715256,long
blue,E,8,True,B,79,B,True,E,,1039483.3999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,1357.100000023842,1039101.6000000238,1037943.5,prp,,False,150.0,False,False,199.0,T1→T2,1037744.5,79.0,1539.899999976158,short
red,E,2,True,R,82,R,True,E,,1049769.0,yGTid3RXTdQe5JNosdSxvgktWIW2,695.2999999523163,1049312.8999999762,1048804.3000000715,prp,,False,150.0,False,False,186.7000000476837,T1→T2,1048617.6000000238,82.0,964.6999999284744,short
blue,E,6,True,B,83,B,True,E,,1053063.3999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,1873.899999976158,1052661.3999999762,1051997.8999999762,prp,,False,1200.0,False,False,1210.399999976158,T1→T2,1050787.5,83.0,1065.5,long
blue,E,6,True,B,84,B,True,E,,1056563.8999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,1996.2999999523165,1056084.0,1054282.8000000715,prp,,False,150.0,False,False,195.10000002384183,T1→T2,1054087.7000000477,84.0,2281.099999904633,short
red,E,4,True,R,86,R,True,E,,1063187.5,yGTid3RXTdQe5JNosdSxvgktWIW2,946.5,1062743.3000000715,1061977.8999999762,prp,,False,150.0,False,False,181.09999990463257,T1→T2,1061796.8000000715,86.0,1209.600000023842,short
blue,O,3,True,B,90,B,True,O,,1082532.0,yGTid3RXTdQe5JNosdSxvgktWIW2,981.899999976158,1082139.6000000238,1081353.3999999762,prp,,False,150.0,False,False,195.69999992847443,T1→T2,1081157.7000000477,90.0,1178.600000023842,short
blue,O,1,True,B,95,B,True,O,,1095103.3999999762,yGTid3RXTdQe5JNosdSxvgktWIW2,1261.7999999523165,1094264.8999999762,1094212.8000000715,prp,,False,1200.0,False,False,1209.7000000476835,T1→T2,1093003.1000000238,95.0,890.5999999046326,long
red,E,8,True,R,96,R,True,E,,1097660.0,yGTid3RXTdQe5JNosdSxvgktWIW2,644.0,1096770.5,1097345.8999999762,prp,,False,1200.0,False,False,1219.399999976158,T1→T2,1096126.5,96.0,314.10000002384186,long
blue,E,8,True,B,97,B,True,E,,1100092.8000000715,yGTid3RXTdQe5JNosdSxvgktWIW2,1153.0999999046326,1099830.8999999762,1098864.7000000477,prp,,False,150.0,False,False,186.8999999761581,T1→T2,1098677.8000000715,97.0,1228.100000023842,short
red,E,2,True,R,98,R,True,E,,1103589.5,yGTid3RXTdQe5JNosdSxvgktWIW2,1830.1999999284744,1102949.8999999762,1101210.2000000477,prp,,False,50.0,False,False,90.5,T1→T2,1101119.7000000477,98.0,2379.2999999523163,short
red,O,1,True,R,100,R,True,O,,1110143.8000000715,yGTid3RXTdQe5JNosdSxvgktWIW2,1224.899999976158,1109447.8999999762,1109441.2000000477,prp,,False,1200.0,False,False,1218.2000000476835,T1→T2,1108223.0,100.0,702.6000000238419,long
red,O,5,True,R,103,R,True,O,,1116564.6000000238,yGTid3RXTdQe5JNosdSxvgktWIW2,591.2999999523163,1116182.0,1115791.0,prp,,False,150.0,False,False,200.29999995231628,T1→T2,1115590.7000000477,103.0,773.6000000238419,short
