public_id,stroop_interference,stroop_interference_slope,wcst_perseverative_error_rate,wcst_exploration_rt,wcst_confirmation_rt,wcst_exploitation_rt,wcst_pre_exploitation_rt,wcst_confirmation_minus_exploitation_rt,wcst_pre_exploitation_minus_exploitation_rt,wcst_exploration_rt_all,wcst_confirmation_rt_all,wcst_exploitation_rt_all,wcst_pre_exploitation_rt_all,wcst_confirmation_minus_exploitation_rt_all,wcst_pre_exploitation_minus_exploitation_rt_all
L8ME44LJFBUZ,49.00222222242087,29.850318183885385,10.975609756097562,,1316.144999999553,919.746938773868,1316.144999999553,396.39806122568496,396.39806122568496,958.1428571428571,1442.7679999995232,917.4059999981523,1336.7562499996275,525.3620000013709,419.35025000147516
9Y1P3IN9J78M,93.10857142856605,-8.09671103899009,10.38961038961039,,1649.6190476190254,1046.6066666666884,1649.6190476190254,603.012380952337,603.012380952337,1886.4799999999814,1579.5576923076833,1041.226086956545,1629.0612903225701,538.3316053511383,587.8352033660251
LLCTVH8HC8PC,278.45655465887376,-8.849452488143655,4.411764705882353,,2672.1999999682107,1294.1833333742052,2672.1999999682107,1378.0166665940055,1378.0166665940055,1800.1375000476837,2672.1999999682107,1294.1833333742052,2403.873076915741,1378.0166665940055,1109.6897435415358
2H0SQJID3WMX,0.39899159632307146,-5.835238095215054,8.21917808219178,,1033.0571428565752,779.4190476196153,1033.0571428565752,253.63809523695988,253.63809523695988,1401.2666666656733,1015.3374999997517,779.4190476196153,1092.5233333329359,235.9184523801364,313.10428571332056
MQNEHWPYE9TV,120.0690476199818,11.562671716173726,9.090909090909092,,1237.8272727274082,1017.9956521748201,1237.8272727274082,219.8316205525881,219.8316205525881,1055.3666666646798,1345.04074074052,1016.3255319157813,1316.073333332936,328.71520882473874,299.74780141715473
PI4BM3IO5FCQ,134.45428571838215,39.88820404701841,8.695652173913043,,2704.57777778142,1542.6761904742036,2704.57777778142,1161.9015873072165,1161.9015873072165,2793.724999997765,2704.57777778142,1542.6761904742036,2732.007692309526,1161.9015873072165,1189.3315018353226
W35SY1D2DNZ8,232.23563492061612,-79.88000001341106,8.333333333333332,,2065.575,1483.490476202397,2065.575,582.0845237976027,582.0845237976027,2364.128571442195,2199.568181812763,1483.490476202397,2239.2896551715917,716.0777056103661,755.7991789691946
4EXCFXE8I1J4,42.602063491041804,48.021389255123395,18.681318681318682,,1678.981818166646,1175.7042553272654,1678.981818166646,503.2775628393806,503.2775628393806,2054.5727272683926,1591.9656249843538,1178.279166676104,1710.3069767314335,413.6864583082497,532.0278100553294
3CDVS1BL4KJZ,-81.85087301267515,15.659757575711893,7.954545454545454,,1779.2217391314714,1281.3509090857071,1779.2217391314714,497.87083004576425,497.87083004576425,1411.4000000953674,1884.1962963033604,1400.8898305024131,1867.3107142959323,483.3064658009473,466.4208837935191
TVYF0S630NM4,143.03039682337214,63.29463578109144,48.4375,,1756.9111111097866,1502.8911111116408,1756.9111111097866,254.01999999814575,254.01999999814575,2021.0333333479034,1530.726666669051,1399.3224719099785,1643.8743589795554,131.40419475907242,244.55188706957688
IAYDG5SOJW5A,113.0500000013659,-12.1555000002869,9.411764705882353,,1472.1879999992252,1172.4047619049393,1472.1879999992252,299.78323809428593,299.78323809428593,2032.625,1628.835294117165,1172.4047619049393,1705.7476190472287,456.43053221222567,533.3428571422894
MLIAS2GE9V3K,373.92222221692396,28.125941572044802,4.6875,,2492.6705881848056,1714.4857142539252,2492.6705881848056,778.1848739308805,778.1848739308805,2430.5,2342.8105262455188,2107.998095244453,2358.060869507168,234.81243100106576,250.0627742627148
ZZN4VO1WIQ96,113.27500002251713,13.466744497031883,11.363636363636363,,1818.426315771906,1589.105555565269,1818.426315771906,229.32076020663703,229.32076020663703,1330.449999968211,1791.0999999761582,1693.093548397864,1684.796153820478,98.00645157829422,-8.297394577386058
3HXS6VFGYRL6,281.219534050191,24.87420634920786,11.267605633802818,,1535.1999999999884,1159.9761904761904,1535.1999999999884,375.2238095237981,375.2238095237981,1578.2857142856478,1541.136363636353,1159.9761904761904,1550.103448275838,381.1601731601627,390.1272577996476
GC958HVNJMLA,144.23261904314393,15.503606050059634,13.131313131313133,,2480.487999997139,1294.653846157285,2480.487999997139,1185.834153839854,1185.834153839854,2027.0249999910593,2638.118181813847,1558.6892857179046,2518.8804877996445,1079.4288960959425,960.1912020817399
QA3798CZV7ZQ,145.47500000009313,3.766266233681171,7.042253521126761,,1879.4700000002981,1482.4380952380154,1879.4700000002981,397.0319047622827,397.0319047622827,1613.9000000003725,1969.4391304350904,1482.4380952380154,1895.8793103451487,487.001035197075,413.4412151071333
4KLOKKFFQB0O,55.81666666668343,-3.4455230880198675,9.523809523809524,,1613.1863636363255,1131.926530612243,1613.1863636363255,481.2598330240826,481.2598330240826,2309.8800000000747,1572.9678571428271,1127.0179999999982,1684.621212121198,445.94985714282893,557.6032121211997
UIKEC8S1BT9F,43.75833333532012,2.405119054076175,11.25,,1658.290909078988,1170.7642857233684,1658.290909078988,487.5266233556197,487.5266233556197,2673.3076923352023,1618.8039999866485,1170.7642857233684,1979.5552631585222,448.0397142632801,808.7909774351538
TXG1U0MZE65F,104.95040560639177,102.18973776809753,16.40625,,1230.954545324499,1268.655555539661,1230.954545324499,-37.701010215162114,-37.701010215162114,957.8000001907349,1157.0351349598652,1289.130337040076,1146.8179485614482,-132.0952020802108,-142.31238847862778
3KQGYOQ0DXIS,70.2428571410477,43.019103895978205,4.3478260869565215,,1581.8894736876614,1181.5733333345916,1581.8894736876614,400.31614035306984,400.31614035306984,2157.86666666468,1643.9450000032782,1197.4326086970775,1710.9782608721566,446.5123913062007,513.5456521750791
S2MFSEVYIB44,178.52222222223645,-3.7175686813073474,8.536585365853659,,1836.6272727272642,1019.5803921568601,1836.6272727272642,817.0468805704041,817.0468805704041,1802.2499999999418,1808.299999999993,1020.367307692305,1807.4933333333195,787.932692307688,787.1260256410145
WCGHEW0CHRO4,97.42352934756309,-26.640873014188905,29.6875,,1165.4639999961853,1078.9795918075406,1165.4639999961853,86.4844081886447,86.4844081886447,998.9499999284744,1153.4000000286103,1160.4472972766773,1141.959259280452,-7.047297248067025,-18.48803799622533
WEZMAXJPRAMH,149.40865079371247,3.1196572871158605,4.285714285714286,,2075.109523809537,1492.9642857142524,2075.109523809537,582.1452380952849,582.1452380952849,3710.1750000000466,2114.195833333341,1492.9642857142524,2342.1928571428703,621.2315476190886,849.2285714286179
4ZK7YGGD0YOD,-4.142857142803905,-10.691842185607536,22.65625,,1394.2285714287843,1044.1250000001096,1394.2285714287843,350.10357142867474,350.10357142867474,947.0000000001164,1358.8350000002422,1089.7549450549777,1175.7972222224084,269.08005494526446,86.04227716743071
AI4OOY6MWR8B,148.26944444450135,112.03391666665128,8.235294117647058,,1203.1130434782851,849.3294117647023,1203.1130434782851,353.78363171358285,353.78363171358285,918.6333333334575,1198.1142857142925,839.7185185185151,1171.067741935502,358.39576719577735,331.3492234169869
BY351XTKND6K,128.31587302400953,-47.783610379050806,8.045977011494253,,1393.7249999940395,1099.26800000906,1393.7249999940395,294.4569999849796,294.4569999849796,1700.0200000047685,1348.396428563765,1138.403773595702,1401.6727272669475,209.9926549680631,263.2689536712455
L2ZANLPPGG9G,189.75063492074946,-19.71552777775744,8.571428571428571,,2736.736842105312,1353.5404761905029,2736.736842105312,1383.1963659148091,1383.1963659148091,2160.066666666884,2733.7571428571605,1353.5404761905029,2606.2703703704324,1380.2166666666576,1252.7298941799295
