participant_id,wcst_trials,wcst_total_errors,wcst_error_rate,wcst_perseverative_errors,wcst_perseverative_error_rate,wcst_nonperseverative_errors,wcst_perseverative_responses,wcst_perseverative_response_percent,wcst_error_pr_ratio,wcst_error_npe_ratio,wcst_trials_to_first_category,wcst_categories_completed,wcst_trials_per_category_mean,wcst_trials_per_category_sd,wcst_trials_per_category_1,wcst_trials_per_category_2,wcst_trials_per_category_3,wcst_trials_per_category_4,wcst_trials_per_category_5,wcst_trials_per_category_6,wcst_completed_categories,wcst_total_trials_summary,wcst_total_correct_summary,wcst_failure_to_maintain_set,wcst_clr_count,wcst_clr_percent,wcst_learning_to_learn,wcst_learning_to_learn_heaton_clr_delta,wcst_learning_efficiency_delta_trials,wcst_trials_to_first_conceptual_resp,wcst_trials_to_first_conceptual_resp0,wcst_has_first_clr,wcst_category_clr_percents
nT1qJOiMyDdJ9ui4el195A8Hsgs1,79,9,0.11392405063291139,7,8.860759493670885,2,20,25.31645569620253,0.7777777777777778,0.2222222222222222,10.0,6.0,13.166666666666666,4.879093722768149,10.0,12.0,11.0,11.0,24.0,11.0,6.0,79.0,70.0,1.0,69.0,87.34177215189874,,-4.419191919191917,-4.333333333333334,3.0,2.0,1.0,"[100.0, 83.33333333333334, 90.9090909090909, 90.9090909090909, 79.16666666666666, 90.9090909090909]"
o4jXmZcjtMVF2ZInToRpVHUhpdV2,74,5,0.06756756756756757,3,4.054054054054054,2,22,29.72972972972973,0.6,0.4,10.0,6.0,12.333333333333334,3.299831645537222,10.0,10.0,10.0,14.0,19.0,11.0,6.0,74.0,69.0,0.0,69.0,93.24324324324324,,-10.674413305992246,-4.666666666666666,3.0,2.0,1.0,"[100.0, 100.0, 100.0, 92.85714285714286, 84.21052631578947, 90.9090909090909]"
ohl9pXqpeSMfepC3w9h0tW5SbJw1,74,11,0.14864864864864866,7,9.45945945945946,4,17,22.972972972972975,0.6363636363636364,0.36363636363636365,14.0,6.0,12.333333333333334,1.5986105077709065,14.0,15.0,11.0,12.0,11.0,11.0,6.0,74.0,63.0,0.0,60.0,81.08108108108108,,12.04906204906206,2.0,7.0,6.0,1.0,"[71.42857142857143, 66.66666666666666, 90.9090909090909, 83.33333333333334, 90.9090909090909, 90.9090909090909]"
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,85,15,0.17647058823529413,14,16.470588235294116,1,31,36.470588235294116,0.9333333333333333,0.06666666666666667,10.0,6.0,14.166666666666666,4.374801582802229,10.0,13.0,11.0,22.0,11.0,18.0,6.0,85.0,70.0,0.0,68.0,80.0,,-13.183113183113178,-5.666666666666666,3.0,2.0,1.0,"[100.0, 76.92307692307693, 90.9090909090909, 81.81818181818183, 90.9090909090909, 55.55555555555556]"
pRQimOpZtsekBI2I1kbnD3pycmo1,77,13,0.16883116883116883,8,10.38961038961039,5,22,28.57142857142857,0.6153846153846154,0.38461538461538464,14.0,6.0,12.833333333333334,1.3437096247164249,14.0,12.0,11.0,13.0,15.0,12.0,6.0,77.0,64.0,0.0,63.0,81.81818181818183,,0.4173604173604133,-1.0,7.0,6.0,1.0,"[71.42857142857143, 83.33333333333334, 90.9090909090909, 76.92307692307693, 86.66666666666667, 83.33333333333334]"
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,89,16,0.1797752808988764,13,14.606741573033707,3,28,31.46067415730337,0.8125,0.1875,19.0,6.0,14.833333333333334,3.131382371342656,19.0,14.0,16.0,18.0,11.0,11.0,6.0,89.0,73.0,1.0,71.0,79.7752808988764,,8.458330168856477,2.9999999999999982,3.0,2.0,1.0,"[94.73684210526315, 71.42857142857143, 62.5, 72.22222222222221, 90.9090909090909, 90.9090909090909]"
pcbRW89vVJcviD87V3uxyG4I9st2,71,4,0.056338028169014086,2,2.8169014084507045,2,14,19.718309859154928,0.5,0.5,10.0,6.0,11.833333333333334,2.852873794770615,10.0,11.0,12.0,18.0,10.0,10.0,6.0,71.0,67.0,1.0,66.0,92.95774647887325,,4.882154882154893,-1.666666666666666,3.0,2.0,1.0,"[100.0, 90.9090909090909, 83.33333333333334, 88.88888888888889, 100.0, 100.0]"
q0Atnpm0jZS5swcVmq0EMalQUKw1,71,10,0.14084507042253522,5,7.042253521126761,5,15,21.12676056338028,0.5,0.5,13.0,6.0,11.833333333333334,0.6871842709362769,13.0,12.0,12.0,11.0,11.0,12.0,6.0,71.0,61.0,0.0,60.0,84.50704225352112,,7.187257187257174,1.0,6.0,5.0,1.0,"[76.92307692307693, 83.33333333333334, 83.33333333333334, 90.9090909090909, 90.9090909090909, 83.33333333333334]"
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,128,64,0.5,12,9.375,52,21,16.40625,0.1875,0.8125,94.0,2.0,64.0,30.0,94.0,34.0,,,,,1.0,128.0,64.0,0.0,35.0,27.34375,,0.0,0.0,31.0,30.0,1.0,[29.78723404255319]
qnR5PLX1v3fPi6SwTJMwGcadwyD3,82,14,0.17073170731707318,12,14.634146341463413,2,28,34.146341463414636,0.8571428571428571,0.14285714285714285,10.0,6.0,13.666666666666666,3.815174380753199,10.0,19.0,19.0,12.0,11.0,11.0,6.0,82.0,68.0,0.0,63.0,76.82926829268293,,14.699627857522586,4.666666666666666,3.0,2.0,1.0,"[100.0, 68.42105263157895, 52.63157894736842, 83.33333333333334, 90.9090909090909, 90.9090909090909]"
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,79,9,0.11392405063291139,7,8.860759493670885,2,27,34.177215189873415,0.7777777777777778,0.2222222222222222,12.0,6.0,13.166666666666666,2.266911751455907,12.0,13.0,11.0,13.0,12.0,18.0,6.0,79.0,70.0,0.0,66.0,83.54430379746836,,-0.6734006734006783,-2.333333333333334,5.0,4.0,1.0,"[83.33333333333334, 76.92307692307693, 90.9090909090909, 76.92307692307693, 83.33333333333334, 88.88888888888889]"
rFV2EUbp64f5ORSh7DqwmCQmeqT2,95,16,0.16842105263157894,11,11.578947368421053,5,31,32.631578947368425,0.6875,0.3125,16.0,6.0,15.833333333333334,5.814254514170803,16.0,16.0,13.0,28.0,11.0,11.0,6.0,95.0,79.0,0.0,74.0,77.89473684210526,,8.774558774558756,-1.666666666666668,9.0,8.0,1.0,"[62.5, 87.5, 76.92307692307693, 71.42857142857143, 90.9090909090909, 90.9090909090909]"
rNe3cRPepZUXbJhmmfQZiGsVzX22,112,27,0.24107142857142858,10,8.928571428571429,17,28,25.0,0.37037037037037035,0.6296296296296297,39.0,6.0,18.666666666666668,9.877021593352703,39.0,23.0,13.0,12.0,13.0,12.0,6.0,112.0,85.0,2.0,72.0,64.28571428571429,,22.25938312894835,12.666666666666666,18.0,17.0,1.0,"[56.41025641025641, 43.47826086956522, 76.92307692307693, 83.33333333333334, 76.92307692307693, 83.33333333333334]"
rUuJv5gl7dWVo7UPQWMx4bohxhK2,89,15,0.16853932584269662,9,10.112359550561797,6,22,24.719101123595504,0.6,0.4,10.0,6.0,14.833333333333334,5.079916884709391,10.0,19.0,11.0,11.0,24.0,14.0,6.0,89.0,74.0,2.0,71.0,79.7752808988764,,-13.61737677527151,-2.9999999999999982,3.0,2.0,1.0,"[100.0, 78.94736842105263, 90.9090909090909, 90.9090909090909, 66.66666666666666, 71.42857142857143]"
roaf78tUWxWSEjAUcUu8O7mrQbl1,78,12,0.15384615384615385,9,11.538461538461538,3,22,28.205128205128204,0.75,0.25,12.0,6.0,13.0,1.9148542155126762,12.0,13.0,11.0,13.0,17.0,12.0,6.0,78.0,66.0,0.0,63.0,80.76923076923077,,-4.81283422459893,-2.0,5.0,4.0,1.0,"[83.33333333333334, 76.92307692307693, 90.9090909090909, 76.92307692307693, 76.47058823529412, 83.33333333333334]"
s48aCkolCSNbBRSSRPle0r61a7H2,121,67,0.5537190082644629,24,19.834710743801654,43,37,30.57851239669421,0.3582089552238806,0.6417910447761194,13.0,3.0,40.333333333333336,28.709270666845967,13.0,28.0,80.0,,,,2.0,128.0,56.0,1.0,31.0,24.21875,,0.0,0.0,6.0,5.0,1.0,"[76.92307692307693, 75.0]"
s5gTyWKzfkdHXNT3qicwPmdONYv1,80,9,0.1125,1,1.25,8,12,15.0,0.1111111111111111,0.8888888888888888,20.0,6.0,13.333333333333334,4.068851871911234,20.0,11.0,10.0,10.0,18.0,11.0,6.0,80.0,71.0,0.0,67.0,83.75,,0.7407407407407618,0.6666666666666661,8.0,7.0,1.0,"[70.0, 90.9090909090909, 100.0, 100.0, 72.22222222222221, 90.9090909090909]"
sqfXvh6GJLaYAqr3RvHrixP8IOx1,78,10,0.1282051282051282,5,6.41025641025641,5,17,21.794871794871796,0.5,0.5,11.0,6.0,13.0,5.830951894845301,11.0,26.0,11.0,10.0,10.0,10.0,6.0,78.0,68.0,1.0,66.0,84.61538461538461,,18.88111888111888,6.0,4.0,3.0,1.0,"[90.9090909090909, 61.53846153846154, 90.9090909090909, 100.0, 100.0, 100.0]"
ssPK6ISW0HerTGke9hznqJ2LpKu1,83,13,0.1566265060240964,8,9.63855421686747,5,27,32.53012048192771,0.6153846153846154,0.38461538461538464,15.0,6.0,13.833333333333334,2.266911751455907,15.0,13.0,12.0,18.0,11.0,14.0,6.0,83.0,70.0,0.0,68.0,81.92771084337349,,-4.4914344914344895,-1.0,3.0,2.0,1.0,"[93.33333333333333, 76.92307692307693, 83.33333333333334, 77.77777777777779, 90.9090909090909, 71.42857142857143]"
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,113,31,0.2743362831858407,27,23.893805309734514,4,49,43.36283185840708,0.8709677419354839,0.12903225806451613,12.0,6.0,18.833333333333332,4.297932319409209,12.0,23.0,20.0,21.0,23.0,14.0,6.0,113.0,82.0,0.0,71.0,62.83185840707964,,-8.557625948930287,-1.0,5.0,4.0,1.0,"[83.33333333333334, 73.91304347826086, 50.0, 66.66666666666666, 43.47826086956522, 71.42857142857143]"
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,69,6,0.08695652173913043,5,7.246376811594203,1,21,30.434782608695656,0.8333333333333334,0.16666666666666666,10.0,6.0,11.5,1.118033988749895,10.0,11.0,13.0,13.0,11.0,11.0,6.0,69.0,63.0,0.0,60.0,86.95652173913044,,-3.030303030303017,-0.3333333333333321,3.0,2.0,1.0,"[100.0, 90.9090909090909, 76.92307692307693, 76.92307692307693, 90.9090909090909, 90.9090909090909]"
tv88wS5Nf6SjruozSmXJxQSmx6J3,81,14,0.1728395061728395,12,14.814814814814813,2,36,44.44444444444444,0.8571428571428571,0.14285714285714285,11.0,6.0,13.5,1.5,11.0,15.0,12.0,15.0,14.0,14.0,6.0,81.0,67.0,0.0,63.0,77.77777777777779,,-3.7950937950937913,-1.666666666666668,4.0,3.0,1.0,"[90.9090909090909, 66.66666666666666, 83.33333333333334, 86.66666666666667, 71.42857142857143, 71.42857142857143]"
u64Uf920g5VD9Byq26LT2rs5o4t1,107,17,0.1588785046728972,14,13.084112149532709,3,46,42.99065420560748,0.8235294117647058,0.17647058823529413,11.0,6.0,17.833333333333332,8.6874750199481,11.0,35.0,14.0,11.0,23.0,13.0,6.0,107.0,90.0,0.0,84.0,78.50467289719626,,5.558209906035998,4.333333333333334,4.0,3.0,1.0,"[90.9090909090909, 71.42857142857143, 71.42857142857143, 90.9090909090909, 82.6086956521739, 76.92307692307693]"
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,83,13,0.1566265060240964,8,9.63855421686747,5,22,26.506024096385545,0.6153846153846154,0.38461538461538464,16.0,6.0,13.833333333333334,1.5723301886761005,16.0,14.0,13.0,14.0,11.0,15.0,6.0,83.0,70.0,0.0,60.0,72.28915662650603,,6.050893550893534,1.0,9.0,8.0,1.0,"[62.5, 71.42857142857143, 76.92307692307693, 71.42857142857143, 90.9090909090909, 66.66666666666666]"
v8nNKiWvPdcjiHXZci39OuFTY6M2,76,13,0.17105263157894737,9,11.842105263157894,4,21,27.631578947368425,0.6923076923076923,0.3076923076923077,12.0,6.0,12.666666666666666,1.795054935711501,12.0,16.0,11.0,11.0,12.0,14.0,6.0,76.0,63.0,0.0,60.0,78.94736842105263,,2.9761904761904816,0.6666666666666661,5.0,4.0,1.0,"[83.33333333333334, 62.5, 90.9090909090909, 90.9090909090909, 83.33333333333334, 71.42857142857143]"
wdppvL4tIkVlGjou6aYzzjlaZXB2,120,70,0.5833333333333334,29,24.166666666666668,41,45,37.5,0.4142857142857143,0.5857142857142857,10.0,3.0,40.0,29.43920288775949,10.0,30.0,80.0,,,,2.0,128.0,53.0,0.0,37.0,28.90625,,0.0,0.0,3.0,2.0,1.0,"[100.0, 70.0]"
wkhxvE50megJGMA1EiROSZIJWNq1,88,22,0.25,14,15.909090909090908,8,33,37.5,0.6363636363636364,0.36363636363636365,12.0,6.0,14.666666666666666,6.018490028422596,12.0,13.0,28.0,13.0,11.0,11.0,6.0,88.0,66.0,0.0,60.0,68.18181818181817,,20.923520923520925,6.000000000000002,5.0,4.0,1.0,"[83.33333333333334, 76.92307692307693, 35.714285714285715, 76.92307692307693, 90.9090909090909, 90.9090909090909]"
xBGZhFOeypWnqzSQClkrwV9z2vF3,78,14,0.1794871794871795,8,10.256410256410255,6,19,24.358974358974358,0.5714285714285714,0.42857142857142855,12.0,6.0,13.0,1.4142135623730951,12.0,14.0,12.0,15.0,14.0,11.0,6.0,78.0,64.0,0.0,60.0,76.92307692307693,,-3.0303030303030454,-0.6666666666666679,5.0,4.0,1.0,"[83.33333333333334, 71.42857142857143, 83.33333333333334, 66.66666666666666, 71.42857142857143, 90.9090909090909]"
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,97,19,0.1958762886597938,18,18.556701030927837,1,41,42.2680412371134,0.9473684210526315,0.05263157894736842,10.0,6.0,16.166666666666668,8.552127740444998,10.0,12.0,12.0,35.0,15.0,13.0,6.0,97.0,78.0,0.0,69.0,71.1340206185567,,-19.120879120879124,-9.666666666666666,3.0,2.0,1.0,"[100.0, 83.33333333333334, 83.33333333333334, 45.714285714285715, 86.66666666666667, 76.92307692307693]"
xHctBv4C2EU8rHYRouw0btT3GT02,90,20,0.2222222222222222,11,12.222222222222221,9,30,33.33333333333333,0.55,0.45,13.0,6.0,15.0,5.627314338711377,13.0,11.0,12.0,11.0,27.0,16.0,6.0,90.0,70.0,0.0,60.0,66.66666666666666,,-20.23979107312441,-6.0,6.0,5.0,1.0,"[76.92307692307693, 90.9090909090909, 83.33333333333334, 90.9090909090909, 37.03703703703704, 62.5]"
xyAILKfYP2M8GqAai11x6NT7IcP2,81,13,0.16049382716049382,8,9.876543209876543,5,22,27.160493827160494,0.6153846153846154,0.38461538461538464,12.0,6.0,13.5,2.9860788111948193,12.0,13.0,13.0,12.0,20.0,11.0,6.0,81.0,68.0,0.0,63.0,77.77777777777779,,0.6876456876456842,-1.666666666666668,5.0,4.0,1.0,"[83.33333333333334, 76.92307692307693, 76.92307692307693, 83.33333333333334, 65.0, 90.9090909090909]"
y1EHXv8tUTa4BRS4fRio7bULYfA2,101,24,0.2376237623762376,16,15.841584158415841,8,31,30.693069306930692,0.6666666666666666,0.3333333333333333,18.0,6.0,16.833333333333332,5.273097339852125,18.0,11.0,20.0,26.0,11.0,15.0,6.0,101.0,77.0,1.0,70.0,69.3069306930693,,0.1424501424501301,-1.0,4.0,3.0,1.0,"[77.77777777777779, 90.9090909090909, 50.0, 61.53846153846154, 90.9090909090909, 66.66666666666666]"
yGTid3RXTdQe5JNosdSxvgktWIW2,73,11,0.1506849315068493,8,10.95890410958904,3,21,28.767123287671232,0.7272727272727273,0.2727272727272727,14.0,6.0,12.166666666666666,1.0671873729054748,14.0,13.0,12.0,11.0,12.0,11.0,6.0,73.0,62.0,0.0,60.0,82.1917808219178,,11.15551115551115,1.666666666666666,7.0,6.0,1.0,"[71.42857142857143, 76.92307692307693, 83.33333333333334, 90.9090909090909, 83.33333333333334, 90.9090909090909]"
yatBVTBMCSMp0wJluOCLzTFKMyP2,91,24,0.26373626373626374,10,10.989010989010989,14,25,27.472527472527474,0.4166666666666667,0.5833333333333334,21.0,6.0,15.166666666666666,3.3374973990834644,21.0,12.0,17.0,16.0,11.0,14.0,6.0,91.0,67.0,0.0,64.0,70.32967032967034,,5.338044308632533,3.0000000000000018,6.0,5.0,1.0,"[66.66666666666666, 83.33333333333334, 58.82352941176471, 62.5, 90.9090909090909, 71.42857142857143]"
yfjd8LbAMrYeG54927d3GiKAyXI2,78,14,0.1794871794871795,7,8.974358974358974,7,22,28.205128205128204,0.5,0.5,17.0,6.0,13.0,2.309401076758503,17.0,15.0,11.0,13.0,11.0,11.0,6.0,78.0,64.0,0.0,60.0,76.92307692307693,,14.113990584578843,2.666666666666668,10.0,9.0,1.0,"[58.82352941176471, 66.66666666666666, 90.9090909090909, 76.92307692307693, 90.9090909090909, 90.9090909090909]"
zw1w9FipI9RjJsuhHse6UZavBxs2,110,17,0.15454545454545454,8,7.2727272727272725,9,29,26.36363636363636,0.47058823529411764,0.5294117647058824,27.0,6.0,18.333333333333332,8.938058451861282,27.0,12.0,34.0,15.0,11.0,11.0,6.0,110.0,93.0,3.0,87.0,79.0909090909091,,4.142734534891403,11.999999999999998,9.0,8.0,1.0,"[70.37037037037037, 83.33333333333334, 82.35294117647058, 66.66666666666666, 90.9090909090909, 90.9090909090909]"
zxG9mUnF7uRkaOKSoCPsiRZzr372,96,18,0.1875,8,8.333333333333332,10,25,26.041666666666668,0.4444444444444444,0.5555555555555556,24.0,6.0,16.0,5.259911279353167,24.0,16.0,22.0,11.0,11.0,12.0,6.0,96.0,78.0,2.0,72.0,75.0,,21.21212121212121,9.333333333333334,5.0,4.0,1.0,"[70.83333333333334, 62.5, 68.18181818181817, 90.9090909090909, 90.9090909090909, 83.33333333333334]"
