outcome,outcome_column,n,cov_type,model0_r2,model1_r2,model2_r2,model3_r2,model0_adj_r2,model1_adj_r2,model2_adj_r2,model3_adj_r2,model0_aic,model1_aic,model2_aic,model3_aic,delta_r2_dass,F_dass,p_dass,delta_r2_ucla,F_ucla,p_ucla_ols,p_ucla_wald,delta_r2_interaction,F_interaction,p_interaction_ols,p_interaction_wald,ucla_beta,ucla_se,ucla_t,ucla_p,interaction_term,interaction_beta,interaction_se,interaction_t,interaction_p,female_n,female_ucla_beta,female_ucla_se,female_ucla_p,male_n,male_ucla_beta,male_ucla_se,male_ucla_p,vif_max,vif_mean,bp_stat,bp_p,shapiro_p
Stroop EZ-DDM st0 (congruent),stroop_ez_congruent_st0,220,OLS,,,,,,,,,-inf,-inf,-inf,-inf,,,,,,,,,,,,0.0,0.0,,,z_ucla_score:C(gender_male)[T.1],0.0,0.0,,,136,0.0,0.0,,84,0.0,0.0,,2.6208301257176747,2.115888261384099,,,1.0
Stroop EZ-DDM v (incongruent),stroop_ez_incongruent_v,220,OLS,0.0027240515251308883,0.004991702743079363,0.01122687731172023,0.012490442541830515,-0.006467431870950779,-0.018256154669465507,-0.016625886707667847,-0.02011600511009015,-2311.619994803257,-2306.120810371576,-2305.5037680991113,-2303.785088571426,0.0022676512179484742,0.16257062444564188,0.9214558114451076,0.006235174568640867,1.3431718082199655,0.24777303590913374,0.24777303590913097,0.0012635652301102862,0.2712640366467859,0.6030286635618103,0.6030286635617945,-0.0001364553054390096,0.00011774016550786559,-1.1589528930116355,0.24777303590913002,z_ucla_score:C(gender_male)[T.1],9.262040697092597e-05,0.00017783227108189706,0.5208301418378193,0.6030286635618078,136,-0.0001655834480549089,0.00014410256818151397,0.25263826240100323,84,-7.46248068945307e-05,0.00020866530258696993,0.7215867215758511,2.6208301257176747,2.115888261384099,5.304380047212092,0.6228718259560113,0.32922290583845903
Stroop EZ-DDM a (incongruent),stroop_ez_incongruent_a,220,OLS,0.0027060843025660253,0.017927289203440444,0.018801045474127642,0.01983630053776564,-0.006485564690037027,-0.005018334880591446,-0.008838361695615138,-0.012527595199194774,621.4542662031133,624.0706271706777,625.8748046611004,627.6425619040682,0.015221204900874419,1.1055996882841481,0.3477786115362628,0.0008737562706871982,0.18967619645121034,0.6636272627905415,0.6636272627905415,0.0010352550636379965,0.2239157332715589,0.6365592478076275,0.6365592478076807,0.04011420513637182,0.09210681713164726,0.43551830782554374,0.6636272627905275,z_ucla_score:C(gender_male)[T.1],-0.06583676064248262,0.1391317184309464,-0.4731973512938288,0.6365592478076827,136,0.06750503529531104,0.107142713626159,0.5297691553302335,84,0.0026247878567908778,0.17335242584214594,0.987958083595303,2.6208301257176747,2.115888261384099,5.741303029326563,0.5702598221280915,0.020345681996314736
Stroop EZ-DDM t0 (incongruent),stroop_ez_incongruent_t0,220,OLS,0.05978505859395611,0.060496130268723025,0.06065240237327896,0.0753697026658926,0.05111948309712622,0.038545105275001545,0.034191906665483995,0.044839456999200444,2822.296255505457,2828.129809572178,2830.093212892048,2828.619058656107,0.0007110716747669166,0.05398925372659029,0.9834351686098252,0.00015627210455593232,0.035435187522184365,0.8508658831932612,0.8508658831930151,0.014717300292613644,3.3743947943625314,0.06761685798027543,0.0676168579802773,2.598036570131466,13.80155092579704,0.18824236378212902,0.8508658831930647,z_ucla_score:C(gender_male)[T.1],38.01546782322319,20.694855252552763,1.836952583591223,0.06761685798027593,136,-7.496152394329542,16.650310231888774,0.6533082082693573,84,10.241087452944598,24.657932126168628,0.6790433513973622,2.6208301257176747,2.115888261384099,4.467179121658516,0.7246657740169121,1.545727569465235e-06
Stroop EZ-DDM sv (incongruent),stroop_ez_incongruent_sv,220,OLS,,,,,,,,,-inf,-inf,-inf,-inf,,,,,,,,,,,,0.0,0.0,,,z_ucla_score:C(gender_male)[T.1],0.0,0.0,,,136,0.0,0.0,,84,0.0,0.0,,2.6208301257176747,2.115888261384099,,,1.0
Stroop EZ-DDM sz (incongruent),stroop_ez_incongruent_sz,220,OLS,,,,,,,,,-inf,-inf,-inf,-inf,,,,,,,,,,,,0.0,0.0,,,z_ucla_score:C(gender_male)[T.1],0.0,0.0,,,136,0.0,0.0,,84,0.0,0.0,,2.6208301257176747,2.115888261384099,,,1.0
Stroop EZ-DDM st0 (incongruent),stroop_ez_incongruent_st0,220,OLS,,,,,,,,,-inf,-inf,-inf,-inf,,,,,,,,,,,,0.0,0.0,,,z_ucla_score:C(gender_male)[T.1],0.0,0.0,,,136,0.0,0.0,,84,0.0,0.0,,2.6208301257176747,2.115888261384099,,,1.0
Stroop EZ-DDM v (neutral),stroop_ez_neutral_v,220,OLS,1.8205719428343592e-05,0.02485149740897019,0.03499416872805283,0.03857348703903163,-0.009198216347673593,0.0020676538904881303,0.007810905875321961,0.006828271988433721,-2256.1620514648553,-2255.6944582012843,-2255.994695846483,-2254.8122183895543,0.024833291689541848,1.8165863652019676,0.14511499699288777,0.010142671319082641,2.238731540219872,0.1360715850433684,0.13607158504335476,0.0035793183109787963,0.7892599919993207,0.3753308486769019,0.37533084867693045,-0.0001971481629904745,0.00013176246949436846,-1.4962391320306927,0.1360715850433588,z_ucla_score:C(gender_male)[T.1],0.00017658688838214246,0.0001987688886883352,0.8884030571757455,0.37533084867694744,136,-0.0003080458895249233,0.00016327561981905857,0.06143615542530622,84,2.2186147335069052e-05,0.00023200575120577597,0.9240616226689126,2.6208301257176747,2.115888261384099,2.579251727502696,0.9210120484707227,0.00019230497714398643
Stroop EZ-DDM a (neutral),stroop_ez_neutral_a,220,OLS,0.0002999294632046734,0.015118125452503683,0.017209344187908315,0.018285056864155824,-0.00891389607169657,-0.007893133298606081,-0.010474899637784363,-0.014130059182782428,659.9508848584051,662.6654939874968,664.1978670954107,665.9569344021631,0.01481819598929901,1.07325694707193,0.3613395650559574,0.002091218735404632,0.45322937088073356,0.501535146348342,0.5015351463483531,0.0010757126762475089,0.23229868197385273,0.6303217997271571,0.6303217997271223,0.06765142078642467,0.10048885526783581,0.6732231211721081,0.5015351463483492,z_ucla_score:C(gender_male)[T.1],-0.07315888346355187,0.15179018696192528,-0.4819737357718841,0.6303217997271274,136,0.10963480139237536,0.12387638302008712,0.3777723811151005,84,-0.011313741285283063,0.1790751398527347,0.9497858014443596,2.6208301257176747,2.115888261384099,3.6862011747104395,0.8151278294728854,0.12188582287856226
Stroop EZ-DDM t0 (neutral),stroop_ez_neutral_t0,220,OLS,0.06344702634771515,0.07339300541876626,0.07367059469398818,0.0781484102053529,0.0548152017057586,0.05174330928369064,0.04757680862903013,0.0477099143159071,2731.758310403115,2735.4094662694993,2737.343549661666,2738.277505434729,0.009945979071051103,0.7656750321880318,0.5144186170418327,0.00027758927522192334,0.06382882296901554,0.8007872239238601,0.8007872239240047,0.0044778155113647244,1.0297719274105728,0.31136897160568305,0.31136897160566646,2.8241602750107155,11.17843284030495,0.25264366797713583,0.8007872239239895,z_ucla_score:C(gender_male)[T.1],17.102627266139198,16.853585424332042,1.0147767869884592,0.3113689716056605,136,-2.224586427124386,14.068229909033283,0.8746010022349673,84,6.168084938752443,18.820587653052968,0.7439933151642637,2.6208301257176747,2.115888261384099,5.921111673231962,0.5489904362555456,0.004489834463119753
Stroop EZ-DDM sv (neutral),stroop_ez_neutral_sv,220,OLS,,,,,,,,,-inf,-inf,-inf,-inf,,,,,,,,,,,,0.0,0.0,,,z_ucla_score:C(gender_male)[T.1],0.0,0.0,,,136,0.0,0.0,,84,0.0,0.0,,2.6208301257176747,2.115888261384099,,,1.0
Stroop EZ-DDM sz (neutral),stroop_ez_neutral_sz,220,OLS,,,,,,,,,-inf,-inf,-inf,-inf,,,,,,,,,,,,0.0,0.0,,,z_ucla_score:C(gender_male)[T.1],0.0,0.0,,,136,0.0,0.0,,84,0.0,0.0,,2.6208301257176747,2.115888261384099,,,1.0
Stroop EZ-DDM st0 (neutral),stroop_ez_neutral_st0,220,OLS,,,,,,,,,-inf,-inf,-inf,-inf,,,,,,,,,,,,0.0,0.0,,,z_ucla_score:C(gender_male)[T.1],0.0,0.0,,,136,0.0,0.0,,84,0.0,0.0,,2.6208301257176747,2.115888261384099,,,1.0
Stroop EZ-DDM v Interference,stroop_ez_v_interference,220,OLS,0.00569971284680304,0.013501176320894981,0.015116578952848014,0.015364770774740077,-0.003464345099309263,-0.009547861615532671,-0.01262661600622672,-0.01714676981288643,-2251.7178913394437,-2247.450859442667,-2245.811407134038,-2243.866854388724,0.007801463474091941,0.5641206873514205,0.6392409234335561,0.0016154026319530335,0.34936191761676094,0.5551012528296448,0.5551012528296315,0.0002481918218920631,0.053437724630792424,0.8174087831282081,0.8174087831280895,7.970411579905929e-05,0.00013484752100222065,0.5910684542561723,0.5551012528296314,z_ucla_score:C(gender_male)[T.1],4.7105956094257846e-05,0.00020377544213891186,0.23116601097666198,0.8174087831280918,136,2.3104395583577194e-06,0.0001605792316893839,0.9885423639050868,84,0.0002479686510842887,0.0002512029588803982,0.3266337436193122,2.6208301257176747,2.115888261384099,3.3273580869495967,0.8531589469035451,0.22906373972239452
