module,parameter,param_col,dass_var,model_name,model_description,n,a_coef,b_coef,indirect_effect,a_p,b_p,method,aic,bic,cfi,rmsea
prp_exgaussian_path,Short SOA mu,short_mu,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.6679013764377594,-24.034933580385758,-16.05296522092977,0.0,0.2512442073888117,semopy,17.581519287817066,46.85198014023673,0.8307528432038129,0.17260874531490097
prp_exgaussian_path,Short SOA mu,short_mu,z_dass_dep,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.7041353554398896,77.02223611403032,54.23407960292784,0.0,0.000160088464048469,semopy,17.581519577729374,46.85198043014904,0.8307529829232411,0.172608674963545
prp_exgaussian_path,Short SOA mu,short_mu,z_dass_anx,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,62.799108423118746,1.7626713108150648e-05,0.001106941867621961,2.3464325062949598e-05,0.9531523010572851,semopy,17.572183497398854,46.84264434981852,0.7360421381672015,0.17485953259389575
prp_exgaussian_path,Short SOA mu,short_mu,z_dass_anx,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.48934945600637,-12.49726130862799,-6.115528022946562,1.9984014443252818e-15,0.47385652542415313,semopy,17.56650761787364,46.83696847029331,0.7319373791620047,0.17621389139405183
prp_exgaussian_path,Short SOA mu,short_mu,z_dass_anx,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.5078244909020122,72.68228406533284,36.90984390307308,1.9984014443252818e-15,2.2084784708553684e-05,semopy,17.56651094585766,46.83697179827733,0.731939778292231,0.17621310033192944
prp_exgaussian_path,Short SOA mu,short_mu,z_dass_str,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,62.79017079729482,0.00016198048739962225,0.010170782469651344,2.3527171569170946e-05,0.5787712954254454,semopy,17.572178378249895,46.84263923066956,0.765149642309096,0.17486075883383095
prp_exgaussian_path,Short SOA mu,short_mu,z_dass_str,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.5508054486507379,7.5561566820519825,4.161972271332913,0.0,0.6732159416091374,semopy,17.58111122564025,46.85157207805992,0.7708973535733114,0.17270773901370115
prp_exgaussian_path,Short SOA mu,short_mu,z_dass_str,dass_to_loneliness_to_mechanism,DASS → loneliness → mechanism,191,0.5562148978989846,59.58235110310144,33.14059133539302,0.0,0.0008316209020748921,semopy,17.581111819371493,46.85157267179116,0.770897733155941,0.17270759501890118
prp_exgaussian_path,Long SOA mu,long_mu,z_dass_dep,loneliness_to_mechanism_to_dass,Loneliness → mechanism → DASS,191,-1.1501306690246706,-0.0004099868142198391,0.0004715384089299569,0.8633567678421832,0.4591137896304003,semopy,17.39817495570003,46.668635808119696,0.7165984332772615,0.2124920880480587
prp_exgaussian_path,Long SOA mu,long_mu,z_dass_dep,loneliness_to_dass_to_mechanism,Loneliness → DASS → mechanism,191,0.6678929267847028,-12.749358724346033,-8.515206513031558,0.0,0.17621806166550935,semopy,17.405959502361988,46.676420354781655,0.7206914975564946,0.21095203480019364
