outcome_column,n,ucla_beta,ucla_se,ucla_t,ucla_p,r2,adj_r2,cov_type,outcome,ucla_fdr_q,ucla_fdr_sig
wcst_switch_cost_rt_early_late_delta,207,-19.51911410879248,126.13821050653996,-0.15474386413449603,0.8770232478936576,0.00923611243744249,-0.02048680418943416,HC3,WCST Switch Cost RT Early-Late,0.9219987990676913,False
wcst_stable_pe_rate_mean,209,-0.0007533794122170051,0.005403961103281711,-0.13941244169198289,0.8891242413202766,0.016671342504865794,-0.012536439400930188,HC3,WCST Stable-Context PE Rate Mean,0.9313089680982458,False
wcst_pe_minus_npe_rt_mean,99,-15.484167692569432,117.12145274999496,-0.1322060760774682,0.8948212952944767,0.11692342886488072,0.059331478573459884,HC3,WCST PE-Non-PE RT (Mean),0.9338680427255084,False
wcst_delta_trials_first3_last3,193,0.06781142055852346,0.5847667488603568,0.1159631950528653,0.9076817110455258,0.04279182942280635,0.011914146500961453,HC3,WCST Delta Trials (First3-Last3),0.9429977245061008,False
wcst_wsls_p_stay_win_stable,212,0.0011487574122810706,0.010178504435530252,0.1128611201731255,0.9101406609344596,0.034928397307969705,0.006682399180398035,HC3,"WCST WSLS P(stay|win, stable)",0.9429977245061008,False
wcst_perseverative_response_percent,212,-0.07880809400491962,0.7564227805108472,-0.10418524671044,0.9170223416726139,0.046381657910592344,0.01847087716651208,HC3,WCST Perseverative Response Percent (trial-derived),0.9467101153238855,False
wcst_switch_cost_error_mean_k1_k5,210,0.001287381898161355,0.014583162358997488,0.08827865084880364,0.9296552068536779,0.06529450371361534,0.037667740276579376,HC3,WCST Switch Cost Error Mean (k1-k5),0.9530199646103831,False
wcst_wsls_p_stay_win_shape,208,0.001190902043608541,0.013513444162456633,0.08812720349392,0.929775575229642,0.020197456729822538,-0.009050380382720213,HC3,"WCST WSLS P(stay|win, shape)",0.9530199646103831,False
wcst_shift_error_rate,210,-0.0010141952703324143,0.012372323966875725,-0.08197289959814398,0.9346682638989183,0.04807405935350895,0.01993831726543538,HC3,WCST Shift-Context Error Rate,0.9546255933771871,False
wcst_exploitation_rt_mean,209,-2.6425738073461402,41.22916397380199,-0.06409477061007823,0.9488947657348633,0.09268447245314604,0.06573450628838795,HC3,WCST Exploitation RT Mean,0.9657191410138503,False
wcst_error_cascade_max_len,212,0.013117913512743162,0.26872174522570047,0.048815973198318485,0.9610659525791603,0.026975750769936746,-0.0015030077441138268,HC3,WCST Error Cascade Max Length,0.9746499236403499,False
wcst_trials_per_category_3,207,-0.0491586845678198,1.201136411309355,-0.04092681239613082,0.9673542421495793,0.028804407029339396,-0.0003314607597804109,HC3,WCST Trials per Category 3,0.9775727728765116,False
wcst_acc_fatigue_slope,212,-0.0006456050694993083,0.018136142549141154,-0.03559770594821892,0.9716031375521215,0.013780745778350423,-0.015084208003746769,HC3,WCST Accuracy Fatigue Slope (Q4-Q1),0.9780688283299409,False
wcst_categories_completed,212,-0.002659536682856567,0.08373022025193873,-0.03176316358483468,0.9746609230047495,0.037298256945350716,0.009121620563263377,HC3,WCST Categories Completed,0.9780688283299409,False
wcst_switch_cost_rt_k1_sd,207,0.717664231734922,74.31031431739575,0.009657666480451417,0.9922944168060116,0.012123811551152497,-0.017512474102312936,HC3,WCST Switch Cost RT SD (k1),0.9922944168060116,False
