participant_id,category_num,phase,mean_log_rt,n_trials
mweMgSlGM2VxThhwnupYxYzUbR23,5.0,confirmation,7.295208576414756,3
mweMgSlGM2VxThhwnupYxYzUbR23,6.0,exploitation,6.659059625437206,7
mweMgSlGM2VxThhwnupYxYzUbR23,6.0,exploration,7.1618347562095215,3
mweMgSlGM2VxThhwnupYxYzUbR23,6.0,confirmation,6.914554158894032,3
mwsliuPsLFhRFjtjQwYkqcCRDvi2,1.0,exploitation,6.822147438210351,7
mwsliuPsLFhRFjtjQwYkqcCRDvi2,1.0,exploration,7.950724617830378,4
mwsliuPsLFhRFjtjQwYkqcCRDvi2,1.0,confirmation,7.5107819881641165,3
mwsliuPsLFhRFjtjQwYkqcCRDvi2,2.0,exploitation,7.162254134531961,7
mwsliuPsLFhRFjtjQwYkqcCRDvi2,2.0,exploration,7.141214203123772,2
mwsliuPsLFhRFjtjQwYkqcCRDvi2,2.0,confirmation,7.144836628699637,3
mwsliuPsLFhRFjtjQwYkqcCRDvi2,3.0,exploitation,6.854458966153403,7
mwsliuPsLFhRFjtjQwYkqcCRDvi2,3.0,exploration,7.4484885742190725,3
mwsliuPsLFhRFjtjQwYkqcCRDvi2,3.0,confirmation,7.563319043024695,3
mwsliuPsLFhRFjtjQwYkqcCRDvi2,4.0,exploitation,6.8406364311445795,7
mwsliuPsLFhRFjtjQwYkqcCRDvi2,4.0,exploration,6.879870075492601,1
mwsliuPsLFhRFjtjQwYkqcCRDvi2,4.0,confirmation,7.506720629158264,3
mwsliuPsLFhRFjtjQwYkqcCRDvi2,5.0,exploitation,6.997694022413319,7
mwsliuPsLFhRFjtjQwYkqcCRDvi2,5.0,exploration,6.831090193840719,1
mwsliuPsLFhRFjtjQwYkqcCRDvi2,5.0,confirmation,7.361185719723701,3
mwsliuPsLFhRFjtjQwYkqcCRDvi2,6.0,exploitation,6.486625025910705,7
mwsliuPsLFhRFjtjQwYkqcCRDvi2,6.0,exploration,7.223806125345312,1
mwsliuPsLFhRFjtjQwYkqcCRDvi2,6.0,confirmation,7.055548302381698,3
nHy6rdfyacWW9BnyDb1dNvNYWfh1,1.0,exploitation,6.92692127794992,14
nHy6rdfyacWW9BnyDb1dNvNYWfh1,1.0,exploration,8.246276458629954,1
nHy6rdfyacWW9BnyDb1dNvNYWfh1,1.0,confirmation,7.134487404449255,3
nHy6rdfyacWW9BnyDb1dNvNYWfh1,2.0,exploitation,7.2554694868814815,7
nHy6rdfyacWW9BnyDb1dNvNYWfh1,2.0,exploration,6.856711368374635,2
nHy6rdfyacWW9BnyDb1dNvNYWfh1,2.0,confirmation,7.450561799385244,3
nHy6rdfyacWW9BnyDb1dNvNYWfh1,3.0,exploitation,7.698407975371789,7
nHy6rdfyacWW9BnyDb1dNvNYWfh1,3.0,exploration,7.483229275390548,3
nHy6rdfyacWW9BnyDb1dNvNYWfh1,3.0,confirmation,7.485998407622684,3
nHy6rdfyacWW9BnyDb1dNvNYWfh1,4.0,exploitation,7.072447234979421,7
nHy6rdfyacWW9BnyDb1dNvNYWfh1,4.0,exploration,7.7445335940617035,12
nHy6rdfyacWW9BnyDb1dNvNYWfh1,4.0,confirmation,6.917680300180305,3
nHy6rdfyacWW9BnyDb1dNvNYWfh1,5.0,exploitation,7.224981596533767,7
nHy6rdfyacWW9BnyDb1dNvNYWfh1,5.0,exploration,7.008452927281261,4
nHy6rdfyacWW9BnyDb1dNvNYWfh1,5.0,confirmation,7.782870888410845,3
nHy6rdfyacWW9BnyDb1dNvNYWfh1,6.0,exploitation,7.023081869999159,7
nHy6rdfyacWW9BnyDb1dNvNYWfh1,6.0,exploration,7.149484403677349,8
nHy6rdfyacWW9BnyDb1dNvNYWfh1,6.0,confirmation,7.352849186627885,3
nT1qJOiMyDdJ9ui4el195A8Hsgs1,1.0,exploitation,7.248318754905868,6
nT1qJOiMyDdJ9ui4el195A8Hsgs1,1.0,exploration,,0
nT1qJOiMyDdJ9ui4el195A8Hsgs1,1.0,confirmation,7.351456379606604,3
nT1qJOiMyDdJ9ui4el195A8Hsgs1,2.0,exploitation,7.4393731910676655,7
nT1qJOiMyDdJ9ui4el195A8Hsgs1,2.0,exploration,7.0919198377203365,2
nT1qJOiMyDdJ9ui4el195A8Hsgs1,2.0,confirmation,8.058752029246902,3
nT1qJOiMyDdJ9ui4el195A8Hsgs1,3.0,exploitation,7.318067879227713,7
nT1qJOiMyDdJ9ui4el195A8Hsgs1,3.0,exploration,7.291179256180924,1
nT1qJOiMyDdJ9ui4el195A8Hsgs1,3.0,confirmation,7.867249367329044,3
nT1qJOiMyDdJ9ui4el195A8Hsgs1,4.0,exploitation,7.512656546850267,6
nT1qJOiMyDdJ9ui4el195A8Hsgs1,4.0,exploration,7.311485549860273,1
nT1qJOiMyDdJ9ui4el195A8Hsgs1,4.0,confirmation,7.232714682986597,3
nT1qJOiMyDdJ9ui4el195A8Hsgs1,5.0,exploitation,7.462063982005255,20
nT1qJOiMyDdJ9ui4el195A8Hsgs1,5.0,exploration,7.239214973779806,1
nT1qJOiMyDdJ9ui4el195A8Hsgs1,5.0,confirmation,7.851732878199852,3
nT1qJOiMyDdJ9ui4el195A8Hsgs1,6.0,exploitation,7.235601596578576,7
nT1qJOiMyDdJ9ui4el195A8Hsgs1,6.0,exploration,7.063732860395692,1
nT1qJOiMyDdJ9ui4el195A8Hsgs1,6.0,confirmation,7.933192581975583,3
o4jXmZcjtMVF2ZInToRpVHUhpdV2,1.0,exploitation,7.347586336124645,7
o4jXmZcjtMVF2ZInToRpVHUhpdV2,1.0,exploration,,0
o4jXmZcjtMVF2ZInToRpVHUhpdV2,1.0,confirmation,7.832272982924522,3
o4jXmZcjtMVF2ZInToRpVHUhpdV2,2.0,exploitation,7.609866156031787,7
o4jXmZcjtMVF2ZInToRpVHUhpdV2,2.0,exploration,,0
o4jXmZcjtMVF2ZInToRpVHUhpdV2,2.0,confirmation,7.742495172902721,3
o4jXmZcjtMVF2ZInToRpVHUhpdV2,3.0,exploitation,7.311473383776447,7
o4jXmZcjtMVF2ZInToRpVHUhpdV2,3.0,exploration,,0
o4jXmZcjtMVF2ZInToRpVHUhpdV2,3.0,confirmation,7.510015518133103,3
o4jXmZcjtMVF2ZInToRpVHUhpdV2,4.0,exploitation,7.535012762696522,11
o4jXmZcjtMVF2ZInToRpVHUhpdV2,4.0,exploration,,0
o4jXmZcjtMVF2ZInToRpVHUhpdV2,4.0,confirmation,7.619611468665248,3
o4jXmZcjtMVF2ZInToRpVHUhpdV2,5.0,exploitation,7.483934713971466,16
o4jXmZcjtMVF2ZInToRpVHUhpdV2,5.0,exploration,,0
o4jXmZcjtMVF2ZInToRpVHUhpdV2,5.0,confirmation,7.522903585610323,3
o4jXmZcjtMVF2ZInToRpVHUhpdV2,6.0,exploitation,7.111578490620177,7
o4jXmZcjtMVF2ZInToRpVHUhpdV2,6.0,exploration,8.058264013499112,1
o4jXmZcjtMVF2ZInToRpVHUhpdV2,6.0,confirmation,7.509630592629662,3
ohl9pXqpeSMfepC3w9h0tW5SbJw1,1.0,exploitation,7.281523211058442,7
ohl9pXqpeSMfepC3w9h0tW5SbJw1,1.0,exploration,8.172212149403636,4
ohl9pXqpeSMfepC3w9h0tW5SbJw1,1.0,confirmation,7.912421881612871,3
ohl9pXqpeSMfepC3w9h0tW5SbJw1,2.0,exploitation,7.324168271589792,7
ohl9pXqpeSMfepC3w9h0tW5SbJw1,2.0,exploration,7.6143343330437885,5
ohl9pXqpeSMfepC3w9h0tW5SbJw1,2.0,confirmation,7.600282739232465,3
ohl9pXqpeSMfepC3w9h0tW5SbJw1,3.0,exploitation,7.324441655992476,7
ohl9pXqpeSMfepC3w9h0tW5SbJw1,3.0,exploration,7.371111865506021,1
ohl9pXqpeSMfepC3w9h0tW5SbJw1,3.0,confirmation,7.526418355391449,3
ohl9pXqpeSMfepC3w9h0tW5SbJw1,4.0,exploitation,7.233341512491097,7
ohl9pXqpeSMfepC3w9h0tW5SbJw1,4.0,exploration,7.614052022709132,2
ohl9pXqpeSMfepC3w9h0tW5SbJw1,4.0,confirmation,7.2932406325682,3
ohl9pXqpeSMfepC3w9h0tW5SbJw1,5.0,exploitation,7.559945990648025,7
ohl9pXqpeSMfepC3w9h0tW5SbJw1,5.0,exploration,7.282211200216085,1
ohl9pXqpeSMfepC3w9h0tW5SbJw1,5.0,confirmation,7.523601998818706,3
ohl9pXqpeSMfepC3w9h0tW5SbJw1,6.0,exploitation,7.452315650565608,7
ohl9pXqpeSMfepC3w9h0tW5SbJw1,6.0,exploration,7.537057031493229,1
ohl9pXqpeSMfepC3w9h0tW5SbJw1,6.0,confirmation,7.412527590387299,3
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,1.0,exploitation,6.873128389828577,6
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,1.0,exploration,,0
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,1.0,confirmation,7.080402069719473,3
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,2.0,exploitation,7.113056293308668,7
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,2.0,exploration,7.633162229084877,3
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,2.0,confirmation,7.28328842856877,3
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,3.0,exploitation,6.984183774106414,7
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,3.0,exploration,6.945051063725834,1
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,3.0,confirmation,7.313753128550652,3
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,4.0,exploitation,6.778437913886739,16
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,4.0,exploration,7.563907713983521,3
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,4.0,confirmation,7.252194655151226,3
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,5.0,exploitation,6.929675490026077,7
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,5.0,exploration,6.71295620067707,1
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,5.0,confirmation,7.606931594971164,3
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,6.0,exploitation,7.131161828487835,7
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,6.0,exploration,6.908706634739646,8
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,6.0,confirmation,7.511363116339942,3
pRQimOpZtsekBI2I1kbnD3pycmo1,1.0,exploitation,7.038394953675622,7
pRQimOpZtsekBI2I1kbnD3pycmo1,1.0,exploration,8.254630759702346,4
pRQimOpZtsekBI2I1kbnD3pycmo1,1.0,confirmation,7.722410596501786,3
pRQimOpZtsekBI2I1kbnD3pycmo1,2.0,exploitation,7.224043816045688,7
pRQimOpZtsekBI2I1kbnD3pycmo1,2.0,exploration,7.522669800008957,2
pRQimOpZtsekBI2I1kbnD3pycmo1,2.0,confirmation,7.286361915380639,3
pRQimOpZtsekBI2I1kbnD3pycmo1,3.0,exploitation,7.25743948981707,6
pRQimOpZtsekBI2I1kbnD3pycmo1,3.0,exploration,7.279732542945748,1
pRQimOpZtsekBI2I1kbnD3pycmo1,3.0,confirmation,7.428334083038723,3
pRQimOpZtsekBI2I1kbnD3pycmo1,4.0,exploitation,6.896463030685933,6
pRQimOpZtsekBI2I1kbnD3pycmo1,4.0,exploration,7.727758027969583,3
pRQimOpZtsekBI2I1kbnD3pycmo1,4.0,confirmation,7.399034183370539,3
pRQimOpZtsekBI2I1kbnD3pycmo1,5.0,exploitation,7.325351136070619,12
pRQimOpZtsekBI2I1kbnD3pycmo1,5.0,exploration,,0
pRQimOpZtsekBI2I1kbnD3pycmo1,5.0,confirmation,6.9839933113990496,3
pRQimOpZtsekBI2I1kbnD3pycmo1,6.0,exploitation,7.2497266060165275,7
pRQimOpZtsekBI2I1kbnD3pycmo1,6.0,exploration,7.302039208345031,2
pRQimOpZtsekBI2I1kbnD3pycmo1,6.0,confirmation,7.419671273620824,3
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,1.0,exploitation,6.676255453095703,16
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,1.0,exploration,,0
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,1.0,confirmation,6.957631624054034,3
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,2.0,exploitation,6.77784679595757,7
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,2.0,exploration,6.462159882755448,4
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,2.0,confirmation,6.852314686425076,3
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,3.0,exploitation,6.73133038806212,7
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,3.0,exploration,6.969198078659268,6
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,3.0,confirmation,6.739734550224072,3
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,4.0,exploitation,6.571038303273585,11
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,4.0,exploration,6.721172159001601,4
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,4.0,confirmation,6.6965400554921715,3
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,5.0,exploitation,6.772164263062186,7
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,5.0,exploration,6.488900933755027,1
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,5.0,confirmation,6.623618326936525,3
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,6.0,exploitation,6.905036273895559,7
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,6.0,exploration,6.367329185439855,1
pYrcE6tMnVQP1kHAjYwvIz5NOvn1,6.0,confirmation,6.829438161709974,3
pcbRW89vVJcviD87V3uxyG4I9st2,1.0,exploitation,6.75492475721323,7
pcbRW89vVJcviD87V3uxyG4I9st2,1.0,exploration,,0
pcbRW89vVJcviD87V3uxyG4I9st2,1.0,confirmation,7.619580677052177,3
pcbRW89vVJcviD87V3uxyG4I9st2,2.0,exploitation,7.187072435127242,7
pcbRW89vVJcviD87V3uxyG4I9st2,2.0,exploration,6.72371224129029,1
pcbRW89vVJcviD87V3uxyG4I9st2,2.0,confirmation,7.361536965465064,3
pcbRW89vVJcviD87V3uxyG4I9st2,3.0,exploitation,6.924247790955855,7
pcbRW89vVJcviD87V3uxyG4I9st2,3.0,exploration,7.366671001165573,2
pcbRW89vVJcviD87V3uxyG4I9st2,3.0,confirmation,7.851542751867494,3
pcbRW89vVJcviD87V3uxyG4I9st2,4.0,exploitation,7.075612495326619,14
pcbRW89vVJcviD87V3uxyG4I9st2,4.0,exploration,8.900003608959596,1
pcbRW89vVJcviD87V3uxyG4I9st2,4.0,confirmation,7.2746252383536,3
pcbRW89vVJcviD87V3uxyG4I9st2,5.0,exploitation,6.90230181581437,7
pcbRW89vVJcviD87V3uxyG4I9st2,5.0,exploration,,0
pcbRW89vVJcviD87V3uxyG4I9st2,5.0,confirmation,7.295363936085104,3
pcbRW89vVJcviD87V3uxyG4I9st2,6.0,exploitation,6.7328486056174155,7
pcbRW89vVJcviD87V3uxyG4I9st2,6.0,exploration,,0
pcbRW89vVJcviD87V3uxyG4I9st2,6.0,confirmation,7.14601821544764,3
q0Atnpm0jZS5swcVmq0EMalQUKw1,1.0,exploitation,7.086713125509236,7
q0Atnpm0jZS5swcVmq0EMalQUKw1,1.0,exploration,8.240847307217278,3
q0Atnpm0jZS5swcVmq0EMalQUKw1,1.0,confirmation,7.847997871865878,3
q0Atnpm0jZS5swcVmq0EMalQUKw1,2.0,exploitation,7.233187402532518,7
q0Atnpm0jZS5swcVmq0EMalQUKw1,2.0,exploration,7.036233188484235,2
q0Atnpm0jZS5swcVmq0EMalQUKw1,2.0,confirmation,7.430055205490039,3
q0Atnpm0jZS5swcVmq0EMalQUKw1,3.0,exploitation,7.165793898240486,7
q0Atnpm0jZS5swcVmq0EMalQUKw1,3.0,exploration,7.163304072372485,2
q0Atnpm0jZS5swcVmq0EMalQUKw1,3.0,confirmation,7.628251689019635,3
q0Atnpm0jZS5swcVmq0EMalQUKw1,4.0,exploitation,6.9875468071338025,7
q0Atnpm0jZS5swcVmq0EMalQUKw1,4.0,exploration,7.172424577124845,1
q0Atnpm0jZS5swcVmq0EMalQUKw1,4.0,confirmation,7.284159123408975,3
q0Atnpm0jZS5swcVmq0EMalQUKw1,5.0,exploitation,7.227233845359249,7
q0Atnpm0jZS5swcVmq0EMalQUKw1,5.0,exploration,6.994849985833071,1
q0Atnpm0jZS5swcVmq0EMalQUKw1,5.0,confirmation,7.312478606294708,3
q0Atnpm0jZS5swcVmq0EMalQUKw1,6.0,exploitation,7.107846607564652,7
q0Atnpm0jZS5swcVmq0EMalQUKw1,6.0,exploration,7.50172607313684,2
q0Atnpm0jZS5swcVmq0EMalQUKw1,6.0,confirmation,7.286934835665001,3
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,1.0,exploitation,7.182044359264117,63
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,1.0,exploration,7.5063089749789205,28
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,1.0,confirmation,7.190315653255095,3
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,2.0,exploitation,7.337927938382663,24
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,2.0,exploration,7.01779738405058,7
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,2.0,confirmation,6.915109992732231,3
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,3.0,exploitation,,0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,3.0,exploration,,0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,3.0,confirmation,,0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,4.0,exploitation,,0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,4.0,exploration,,0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,4.0,confirmation,,0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,5.0,exploitation,,0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,5.0,exploration,,0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,5.0,confirmation,,0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,6.0,exploitation,,0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,6.0,exploration,,0
qZZiI6GzgxOrpQDGu42ZA0xsGEJ2,6.0,confirmation,,0
qnR5PLX1v3fPi6SwTJMwGcadwyD3,1.0,exploitation,6.93747160884393,7
qnR5PLX1v3fPi6SwTJMwGcadwyD3,1.0,exploration,,0
qnR5PLX1v3fPi6SwTJMwGcadwyD3,1.0,confirmation,7.617957071301919,3
qnR5PLX1v3fPi6SwTJMwGcadwyD3,2.0,exploitation,6.993063264624519,14
qnR5PLX1v3fPi6SwTJMwGcadwyD3,2.0,exploration,6.836096760872058,2
qnR5PLX1v3fPi6SwTJMwGcadwyD3,2.0,confirmation,7.004457152209837,3
qnR5PLX1v3fPi6SwTJMwGcadwyD3,3.0,exploitation,6.650093891793916,7
qnR5PLX1v3fPi6SwTJMwGcadwyD3,3.0,exploration,7.028409077178999,9
qnR5PLX1v3fPi6SwTJMwGcadwyD3,3.0,confirmation,7.118377440621518,3
qnR5PLX1v3fPi6SwTJMwGcadwyD3,4.0,exploitation,6.699421618361987,7
qnR5PLX1v3fPi6SwTJMwGcadwyD3,4.0,exploration,6.874489335028226,2
qnR5PLX1v3fPi6SwTJMwGcadwyD3,4.0,confirmation,6.6220927412294115,3
qnR5PLX1v3fPi6SwTJMwGcadwyD3,5.0,exploitation,6.864361198945973,7
qnR5PLX1v3fPi6SwTJMwGcadwyD3,5.0,exploration,6.520179203736059,1
qnR5PLX1v3fPi6SwTJMwGcadwyD3,5.0,confirmation,7.119859149572055,3
qnR5PLX1v3fPi6SwTJMwGcadwyD3,6.0,exploitation,6.359031137872236,7
qnR5PLX1v3fPi6SwTJMwGcadwyD3,6.0,exploration,6.6263203192750275,1
qnR5PLX1v3fPi6SwTJMwGcadwyD3,6.0,confirmation,6.828857774738847,3
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,1.0,exploitation,6.966177441327192,7
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,1.0,exploration,7.8574421014746845,1
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,1.0,confirmation,7.758824488296161,3
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,2.0,exploitation,7.0972008979447025,7
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,2.0,exploration,7.469328430415682,3
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,2.0,confirmation,7.113909273769615,3
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,3.0,exploitation,6.837959872162488,7
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,3.0,exploration,7.199528969337032,1
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,3.0,confirmation,7.623077305616497,3
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,4.0,exploitation,6.853026047140945,7
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,4.0,exploration,8.008890883894862,3
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,4.0,confirmation,7.370947774269259,3
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,5.0,exploitation,7.083253628689781,7
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,5.0,exploration,7.700550585215298,2
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,5.0,confirmation,7.563186176193963,3
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,6.0,exploitation,6.994424760628954,14
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,6.0,exploration,7.611050790593851,1
qsRKc69hK6e8Uu6vr2pBO8NbpMt2,6.0,confirmation,7.572240062000556,3
rFV2EUbp64f5ORSh7DqwmCQmeqT2,1.0,exploitation,7.0638024721935055,7
rFV2EUbp64f5ORSh7DqwmCQmeqT2,1.0,exploration,7.916669081860623,6
rFV2EUbp64f5ORSh7DqwmCQmeqT2,1.0,confirmation,7.229937844071196,3
rFV2EUbp64f5ORSh7DqwmCQmeqT2,2.0,exploitation,7.467776730941533,13
rFV2EUbp64f5ORSh7DqwmCQmeqT2,2.0,exploration,,0
rFV2EUbp64f5ORSh7DqwmCQmeqT2,2.0,confirmation,6.997121673188786,3
rFV2EUbp64f5ORSh7DqwmCQmeqT2,3.0,exploitation,7.357898080100988,7
rFV2EUbp64f5ORSh7DqwmCQmeqT2,3.0,exploration,7.068471607595895,3
rFV2EUbp64f5ORSh7DqwmCQmeqT2,3.0,confirmation,7.671270401015886,3
rFV2EUbp64f5ORSh7DqwmCQmeqT2,4.0,exploitation,7.4026589926338575,22
rFV2EUbp64f5ORSh7DqwmCQmeqT2,4.0,exploration,8.07789760386983,2
rFV2EUbp64f5ORSh7DqwmCQmeqT2,4.0,confirmation,7.408966897676716,3
rFV2EUbp64f5ORSh7DqwmCQmeqT2,5.0,exploitation,7.13314683879275,7
rFV2EUbp64f5ORSh7DqwmCQmeqT2,5.0,exploration,6.928733685384839,1
rFV2EUbp64f5ORSh7DqwmCQmeqT2,5.0,confirmation,7.579089635216495,3
rFV2EUbp64f5ORSh7DqwmCQmeqT2,6.0,exploitation,7.027276601686511,7
rFV2EUbp64f5ORSh7DqwmCQmeqT2,6.0,exploration,6.588926477533519,1
rFV2EUbp64f5ORSh7DqwmCQmeqT2,6.0,confirmation,7.3549344392814175,3
rNe3cRPepZUXbJhmmfQZiGsVzX22,1.0,exploitation,7.325212105482377,21
rNe3cRPepZUXbJhmmfQZiGsVzX22,1.0,exploration,7.8904060067339845,15
rNe3cRPepZUXbJhmmfQZiGsVzX22,1.0,confirmation,7.299245318937619,3
rNe3cRPepZUXbJhmmfQZiGsVzX22,2.0,exploitation,7.327833088070193,7
rNe3cRPepZUXbJhmmfQZiGsVzX22,2.0,exploration,7.350036438743579,13
rNe3cRPepZUXbJhmmfQZiGsVzX22,2.0,confirmation,7.4063160450568875,3
rNe3cRPepZUXbJhmmfQZiGsVzX22,3.0,exploitation,7.037518616642877,7
rNe3cRPepZUXbJhmmfQZiGsVzX22,3.0,exploration,7.071484454793564,3
rNe3cRPepZUXbJhmmfQZiGsVzX22,3.0,confirmation,7.230010167187969,3
rNe3cRPepZUXbJhmmfQZiGsVzX22,4.0,exploitation,7.079541827715326,7
rNe3cRPepZUXbJhmmfQZiGsVzX22,4.0,exploration,6.700656213899055,2
rNe3cRPepZUXbJhmmfQZiGsVzX22,4.0,confirmation,7.217103115925251,3
rNe3cRPepZUXbJhmmfQZiGsVzX22,5.0,exploitation,7.097821724714734,7
rNe3cRPepZUXbJhmmfQZiGsVzX22,5.0,exploration,7.12871794447148,3
rNe3cRPepZUXbJhmmfQZiGsVzX22,5.0,confirmation,6.870848791317836,3
rNe3cRPepZUXbJhmmfQZiGsVzX22,6.0,exploitation,6.889993876065522,7
rNe3cRPepZUXbJhmmfQZiGsVzX22,6.0,exploration,7.05690762503553,2
rNe3cRPepZUXbJhmmfQZiGsVzX22,6.0,confirmation,7.228276158123677,3
rUuJv5gl7dWVo7UPQWMx4bohxhK2,1.0,exploitation,7.536093716884774,7
rUuJv5gl7dWVo7UPQWMx4bohxhK2,1.0,exploration,,0
rUuJv5gl7dWVo7UPQWMx4bohxhK2,1.0,confirmation,8.358936022463425,3
rUuJv5gl7dWVo7UPQWMx4bohxhK2,2.0,exploitation,7.430472390110822,13
rUuJv5gl7dWVo7UPQWMx4bohxhK2,2.0,exploration,8.118715908372698,3
rUuJv5gl7dWVo7UPQWMx4bohxhK2,2.0,confirmation,7.667811298685081,3
rUuJv5gl7dWVo7UPQWMx4bohxhK2,3.0,exploitation,7.1418350605244125,7
rUuJv5gl7dWVo7UPQWMx4bohxhK2,3.0,exploration,7.237634400133739,1
rUuJv5gl7dWVo7UPQWMx4bohxhK2,3.0,confirmation,7.890434072797152,3
rUuJv5gl7dWVo7UPQWMx4bohxhK2,4.0,exploitation,6.979490675805034,7
rUuJv5gl7dWVo7UPQWMx4bohxhK2,4.0,exploration,7.770856182342173,1
rUuJv5gl7dWVo7UPQWMx4bohxhK2,4.0,confirmation,7.664491911154738,3
rUuJv5gl7dWVo7UPQWMx4bohxhK2,5.0,exploitation,7.435479793411287,19
rUuJv5gl7dWVo7UPQWMx4bohxhK2,5.0,exploration,7.509047366295112,2
rUuJv5gl7dWVo7UPQWMx4bohxhK2,5.0,confirmation,7.704022251604134,3
rUuJv5gl7dWVo7UPQWMx4bohxhK2,6.0,exploitation,7.123138245853832,7
rUuJv5gl7dWVo7UPQWMx4bohxhK2,6.0,exploration,7.174484309895126,4
rUuJv5gl7dWVo7UPQWMx4bohxhK2,6.0,confirmation,8.107660590017398,3
roaf78tUWxWSEjAUcUu8O7mrQbl1,1.0,exploitation,6.9351378715395455,7
roaf78tUWxWSEjAUcUu8O7mrQbl1,1.0,exploration,7.922551081539852,1
roaf78tUWxWSEjAUcUu8O7mrQbl1,1.0,confirmation,7.347694067192667,3
roaf78tUWxWSEjAUcUu8O7mrQbl1,2.0,exploitation,7.03246226942832,7
roaf78tUWxWSEjAUcUu8O7mrQbl1,2.0,exploration,7.4814231967652125,3
roaf78tUWxWSEjAUcUu8O7mrQbl1,2.0,confirmation,7.3017466785780565,3
roaf78tUWxWSEjAUcUu8O7mrQbl1,3.0,exploitation,7.541172163930388,7
roaf78tUWxWSEjAUcUu8O7mrQbl1,3.0,exploration,7.2100057155916915,1
roaf78tUWxWSEjAUcUu8O7mrQbl1,3.0,confirmation,7.952083518279362,3
roaf78tUWxWSEjAUcUu8O7mrQbl1,4.0,exploitation,7.022138606178349,7
roaf78tUWxWSEjAUcUu8O7mrQbl1,4.0,exploration,7.9830650380242405,2
roaf78tUWxWSEjAUcUu8O7mrQbl1,4.0,confirmation,7.216279105810905,3
