outcome,outcome_column,n,quantile,intercept,z_age,gender_male,z_dass_depression,z_dass_anxiety,z_dass_stress,z_ucla_score,ucla_x_gender
Stroop EZ-DDM a (incongruent),stroop_ez_incongruent_a,219,0.9,7.275934494975879,0.0652391651925878,0.1657829857373527,0.1444019685818308,-0.1801025956874748,0.0052527193969771,-0.1748072791233661,0.0577027687803802
Stroop EZ-DDM t0 (incongruent),stroop_ez_incongruent_t0,219,0.1,398.62131638077375,14.33637450297658,-76.4964631429616,-8.429515395824462,0.1033879049780654,10.605156258360958,-16.072823826593364,8.877023436771767
Stroop EZ-DDM t0 (incongruent),stroop_ez_incongruent_t0,219,0.3,464.9335286012025,0.5892973574851396,-91.8930590318028,-0.0421004095393951,-12.131189515626604,5.381540484465647,-13.82976711095136,26.93811278386552
Stroop EZ-DDM t0 (incongruent),stroop_ez_incongruent_t0,219,0.5,524.5458511193781,5.432547819203671,-72.45366642787369,8.741661201621087,-13.666613160250552,-4.500660807061415,-18.696713285632136,32.47037443715642
Stroop EZ-DDM t0 (incongruent),stroop_ez_incongruent_t0,219,0.7,606.815654542417,-4.489813835827623,-60.31267543008229,-1.3467161141867003,11.91307961180077,-29.597006372970544,-7.194975966463225,52.832694360108185
Stroop EZ-DDM t0 (incongruent),stroop_ez_incongruent_t0,219,0.9,778.3690397317073,26.305556700453277,-105.73623669282144,17.383893329136622,-12.375792652953496,-11.56145027325279,-3.253668798925555,54.54225557219815
Stroop EZ-DDM sv (incongruent),stroop_ez_incongruent_sv,219,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (incongruent),stroop_ez_incongruent_sv,219,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (incongruent),stroop_ez_incongruent_sv,219,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (incongruent),stroop_ez_incongruent_sv,219,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (incongruent),stroop_ez_incongruent_sv,219,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (incongruent),stroop_ez_incongruent_sz,219,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (incongruent),stroop_ez_incongruent_sz,219,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (incongruent),stroop_ez_incongruent_sz,219,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (incongruent),stroop_ez_incongruent_sz,219,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (incongruent),stroop_ez_incongruent_sz,219,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (incongruent),stroop_ez_incongruent_st0,219,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (incongruent),stroop_ez_incongruent_st0,219,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (incongruent),stroop_ez_incongruent_st0,219,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (incongruent),stroop_ez_incongruent_st0,219,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (incongruent),stroop_ez_incongruent_st0,219,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM v (neutral),stroop_ez_neutral_v,219,0.1,0.0057327279295445,-1.652157982480864e-05,-9.862224533318928e-05,-0.0001423862287984,0.0001488023027581,0.0001508387729618,-9.588905651652403e-05,0.0002636680868663
Stroop EZ-DDM v (neutral),stroop_ez_neutral_v,219,0.3,0.0065705460977156,-3.157549486093134e-05,3.664537469611733e-05,0.0001642590504587,8.396581949626847e-06,7.887477590307252e-05,8.574945007229663e-06,-4.699815545121395e-05
Stroop EZ-DDM v (neutral),stroop_ez_neutral_v,219,0.5,0.0073624365010387,3.1551833653886445e-05,-0.0002048207879683,-4.5888464943711744e-05,3.6808791560496495e-05,0.0003506555339564,-0.0001923105233269,3.4455012115646005e-05
Stroop EZ-DDM v (neutral),stroop_ez_neutral_v,219,0.7,0.0079369117912362,-7.028414933528915e-06,0.0001251016735028,-6.778942488069571e-05,-2.190268209643687e-05,0.000403310675951,-0.0003388033534025,9.262932401737288e-05
Stroop EZ-DDM v (neutral),stroop_ez_neutral_v,219,0.9,0.0092184561545063,0.0001768614761236,0.0003924106038993,8.95306633887202e-05,0.0001536999484102,5.703278039776301e-05,-0.0005282503021555,0.001016771373261
Stroop EZ-DDM a (neutral),stroop_ez_neutral_a,219,0.1,4.4695977825319,-0.0980304948535178,-0.2277360873234503,0.0872883401570061,-0.2112749839447469,-0.0916516852724628,0.3376479036288999,-0.2275282281428516
Stroop EZ-DDM a (neutral),stroop_ez_neutral_a,219,0.3,5.133299270295612,0.0081814406922425,-0.0645498549160919,0.0929303831524733,-0.0435552745027824,-0.1347492621347063,0.0904969677020049,-0.0472292766311878
Stroop EZ-DDM a (neutral),stroop_ez_neutral_a,219,0.5,5.57099959903363,-0.0448375252521725,0.1830202990776113,0.0759147006630217,-0.1337627854109889,-0.1271720615170766,0.1648077506166665,0.0308351612941291
Stroop EZ-DDM a (neutral),stroop_ez_neutral_a,219,0.7,6.360814242596715,0.0142226288698361,-0.0536270877749361,-0.0826199813088542,-0.0127898437857781,0.0038496035564686,-0.0925818631060625,0.090917156778947
Stroop EZ-DDM a (neutral),stroop_ez_neutral_a,219,0.9,7.03041156224558,0.0706866070693235,0.0335554042615576,0.065326527175459,-0.1263729109936432,-0.014985640591588,-0.0366005258002739,-0.1127320178398851
Stroop EZ-DDM t0 (neutral),stroop_ez_neutral_t0,219,0.1,373.0105507976675,-3.6372235555284,-47.71733810897202,15.333688065294265,-30.88646936493476,44.65939457693686,-18.363487745185715,5.134822459339788
Stroop EZ-DDM t0 (neutral),stroop_ez_neutral_t0,219,0.3,452.9843034073653,8.531397348503084,-75.39719272490703,-1.015873085724744,-17.218621335232122,15.20582941277861,-2.934828492344061,21.155198774513245
Stroop EZ-DDM t0 (neutral),stroop_ez_neutral_t0,219,0.5,500.2402436222328,7.82811459865241,-57.59767293107502,1.9398989036341188,-21.286016824115343,8.113142480147898,-8.532857856320796,14.967861009391983
Stroop EZ-DDM t0 (neutral),stroop_ez_neutral_t0,219,0.7,561.38812183404,12.181602138620782,-74.04415042045818,2.768743484343731,-10.227799129800427,6.816223564210341,-20.601068619856655,18.338447904371268
Stroop EZ-DDM t0 (neutral),stroop_ez_neutral_t0,219,0.9,659.4413205528185,20.435160852984243,-44.4521688279188,19.861489614949026,7.664160885104176,-49.34325522933701,15.374558827611864,32.03385475570854
Stroop EZ-DDM sv (neutral),stroop_ez_neutral_sv,219,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (neutral),stroop_ez_neutral_sv,219,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (neutral),stroop_ez_neutral_sv,219,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (neutral),stroop_ez_neutral_sv,219,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sv (neutral),stroop_ez_neutral_sv,219,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (neutral),stroop_ez_neutral_sz,219,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (neutral),stroop_ez_neutral_sz,219,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (neutral),stroop_ez_neutral_sz,219,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (neutral),stroop_ez_neutral_sz,219,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM sz (neutral),stroop_ez_neutral_sz,219,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (neutral),stroop_ez_neutral_st0,219,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (neutral),stroop_ez_neutral_st0,219,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (neutral),stroop_ez_neutral_st0,219,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (neutral),stroop_ez_neutral_st0,219,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM st0 (neutral),stroop_ez_neutral_st0,219,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stroop EZ-DDM v Interference,stroop_ez_v_interference,219,0.1,-0.003473007345264,5.993260916222212e-05,-0.0002889672278406,0.0002158832656889,-0.0001171056840024,-0.0001297347201897,0.0003805008839459,3.909390810456618e-05
Stroop EZ-DDM v Interference,stroop_ez_v_interference,219,0.3,-0.0019580850180734,0.0001862079662087,-0.0004439943801974,8.767426224407443e-05,-0.0001040669294962,-0.0002005178471195,-2.1663527603484464e-05,0.0001836274699316
Stroop EZ-DDM v Interference,stroop_ez_v_interference,219,0.5,-0.0013336133181852,5.418645685225565e-05,-0.0002669840684504,2.226200355132057e-05,-0.0001446373787411,4.004248583018235e-05,-4.002870434395468e-05,-0.0001280879038866
Stroop EZ-DDM v Interference,stroop_ez_v_interference,219,0.7,-0.0008803161953471,-5.320844403465542e-05,0.0003316126009275,9.860223320791758e-05,-0.0002063485591609,9.699318223702914e-05,0.000178249615072,-0.0002453099249918
Stroop EZ-DDM v Interference,stroop_ez_v_interference,219,0.9,0.0002341450856178,0.000165668348136,-8.105384102484956e-05,0.0001296631539911,-0.0003619007255642,0.0002671748869291,2.4466276307732858e-05,-0.000297842296418
Stroop EZ-DDM a Interference,stroop_ez_a_interference,219,0.1,-0.6323365796635121,0.0679443352688977,-0.1954094376330749,-0.0804891038167859,-0.0673001658032359,-0.0264476700915585,0.0636592981476414,-0.1077349630440502
Stroop EZ-DDM a Interference,stroop_ez_a_interference,219,0.3,0.074150709485039,0.0579449092281482,-0.0802369321138228,-0.0727325417788987,-0.0715491301511612,0.1470011026635465,0.0429741324741999,-0.1128773935181294
Stroop EZ-DDM a Interference,stroop_ez_a_interference,219,0.5,0.4473602005145249,-0.0602466003016981,0.0449727166790924,-0.1315989212599197,-0.1132874028536037,0.249405973980904,0.0232749887323371,-0.0139049442708232
Stroop EZ-DDM a Interference,stroop_ez_a_interference,219,0.7,0.973818289109984,-0.1289395164139868,0.0142919946194042,0.0121714641006719,-0.0207917728443432,0.1068627899275447,0.024445833294346,-0.0991697224084629
Stroop EZ-DDM a Interference,stroop_ez_a_interference,219,0.9,1.4482658125966792,-0.0937018210088892,0.502580511445553,-0.0754058778862507,0.0761067154454342,0.1725542395345816,-0.0422428954841635,-0.3601860942495782
Stroop EZ-DDM t0 Interference,stroop_ez_t0_interference,219,0.1,-102.55279136342564,5.73057947006253,4.966386644267483,-38.39907771369224,22.579608287270418,-14.87376605793054,3.475836447314317,18.687255410370117
Stroop EZ-DDM t0 Interference,stroop_ez_t0_interference,219,0.3,-14.60822922762824,12.364422651720345,-20.687719587158853,-7.451646446733361,10.602946323380056,-19.3397909838265,-12.390156609298195,16.225560590908092
Stroop EZ-DDM t0 Interference,stroop_ez_t0_interference,219,0.5,34.23582894753887,16.704159426551193,-11.395390376826356,-27.02161148200952,9.9395040835454,3.938682773782051,-3.5478722758552883,27.04314330096605
Stroop EZ-DDM t0 Interference,stroop_ez_t0_interference,219,0.7,87.6756940984211,14.15682123793928,-5.812510487010016,-15.536127222052611,28.959520256956825,-18.93489599193945,-8.586707755999,48.90794197379169
Stroop EZ-DDM t0 Interference,stroop_ez_t0_interference,219,0.9,198.94589176487065,-19.919679067132986,-6.537085648854923,17.859498672445323,-15.13950749115975,-14.374197185852417,-1.1758608565349045,29.76158306847956
"Stroop Ex-Gaussian mu (congruent, correct)",stroop_exg_correct_congruent_mu,219,0.1,539.4023946575815,5.68316035714216,-103.59760614869414,12.21824059835925,-21.471910324657248,15.635045935030838,-3.65849083612417,-5.076848891444395
"Stroop Ex-Gaussian mu (congruent, correct)",stroop_exg_correct_congruent_mu,219,0.3,614.358869561501,-0.7896394373556321,-108.57471871469586,7.798621225195272,-24.935326851453706,13.885153656839345,7.899676504210856,-3.5569877156149654
"Stroop Ex-Gaussian mu (congruent, correct)",stroop_exg_correct_congruent_mu,219,0.5,672.6913669162085,-4.941890570400911,-61.28606228778808,9.722728101497951,-30.04874537039779,14.373934712305283,-11.87489985997382,7.568531347259711
"Stroop Ex-Gaussian mu (congruent, correct)",stroop_exg_correct_congruent_mu,219,0.7,752.661661189389,1.313429819337833,-100.6208895475972,37.05116108290059,-32.98717499806792,-8.41596505678828,-12.090051540431704,2.552905913859413
"Stroop Ex-Gaussian mu (congruent, correct)",stroop_exg_correct_congruent_mu,219,0.9,902.4250515075432,14.051747540033311,-130.33189133280126,21.72267270961922,-11.765833079069944,-48.73408178860916,-17.017236301964225,91.5415412603102
"Stroop Ex-Gaussian sigma (congruent, correct)",stroop_exg_correct_congruent_sigma,219,0.1,50.70479422236237,-3.976696620952992,-18.633757470244976,-6.5388505732041,10.976516748215609,-2.797273023422679,8.438218552836485,-16.505642991064573
"Stroop Ex-Gaussian sigma (congruent, correct)",stroop_exg_correct_congruent_sigma,219,0.3,98.52229510636688,0.2559502632652637,-37.40825924253937,-0.0925795218863505,-1.2990651616128943,-2.614834854969137,0.8498562782237258,-1.1812553810618185
"Stroop Ex-Gaussian sigma (congruent, correct)",stroop_exg_correct_congruent_sigma,219,0.5,122.98881615536968,2.5010804692781003,-44.41187273116877,-0.1843907237148525,-8.514338448949255,3.989672054060719,2.3511535024015573,1.324638143172599
"Stroop Ex-Gaussian sigma (congruent, correct)",stroop_exg_correct_congruent_sigma,219,0.7,155.3783458788878,4.663714710673377,-41.37293496000958,7.909184582211327,-2.30100246605692,-3.8083123555560783,-4.703938173168494,-2.781941346409638
"Stroop Ex-Gaussian sigma (congruent, correct)",stroop_exg_correct_congruent_sigma,219,0.9,231.54182181655872,11.358824470088136,-79.49174826998215,6.254497819012371,-10.649135500519256,-0.5917043290198011,-3.7722741635278174,-15.407301239590083
"Stroop Ex-Gaussian tau (congruent, correct)",stroop_exg_correct_congruent_tau,219,0.1,29.044784526784657,-2.274208760588395,66.08242754492014,-6.0836205983476095,-1.916654581694177,-7.824108913355135,24.735732889842275,20.946634379777365
"Stroop Ex-Gaussian tau (congruent, correct)",stroop_exg_correct_congruent_tau,219,0.3,111.45675391226996,4.619955060084447,29.61575215849666,-11.357500736483788,-3.5574197761346227,-3.06135550281462,18.56587259998689,10.024507880204776
"Stroop Ex-Gaussian tau (congruent, correct)",stroop_exg_correct_congruent_tau,219,0.5,160.44394776647502,8.744744874704255,24.877073448384184,-8.899554056063824,-14.631576610111642,12.2746376203486,16.665693113007666,7.429503290583603
"Stroop Ex-Gaussian tau (congruent, correct)",stroop_exg_correct_congruent_tau,219,0.7,206.66040906595907,12.380969290669228,50.886305696763664,1.6089340720032237,-14.511309292551497,0.5823807071614585,12.01545161054951,8.363144522179372
"Stroop Ex-Gaussian tau (congruent, correct)",stroop_exg_correct_congruent_tau,219,0.9,280.0885734706997,-17.18781240753729,56.72468378917548,28.180560753891037,-8.823416860126274,-18.937501802107207,8.481485713452772,-28.67681407321839
"Stroop Ex-Gaussian mu (incongruent, correct)",stroop_exg_correct_incongruent_mu,219,0.1,564.6067017261399,14.64602807919552,-99.94391289960043,-16.451339633011454,-10.255858923738112,14.10400178578833,-6.326000794950932,30.415217235535124
"Stroop Ex-Gaussian mu (incongruent, correct)",stroop_exg_correct_incongruent_mu,219,0.3,654.5764710322122,25.03943802530464,-117.5475385098638,-8.136727440622007,-3.788211568154512,-1.702966494867027,-4.995410174980911,23.586474949868776
"Stroop Ex-Gaussian mu (incongruent, correct)",stroop_exg_correct_incongruent_mu,219,0.5,761.290496529944,7.742897634077227,-143.45853707024654,23.50098005410305,-24.579019819961687,-3.6068737111604894,-23.92562662370245,9.638805676847957
"Stroop Ex-Gaussian mu (incongruent, correct)",stroop_exg_correct_incongruent_mu,219,0.7,843.7617736956256,15.198507447172876,-111.17403672773844,28.17434452846494,-36.76569874235131,-18.36030693689652,-35.58709756074742,69.25402625950773
"Stroop Ex-Gaussian mu (incongruent, correct)",stroop_exg_correct_incongruent_mu,219,0.9,1036.950902041596,31.741066147061375,-39.00355863015615,67.56284672085822,-52.64737846176224,-57.804119829714914,-2.595861001623373,97.02094602733725
"Stroop Ex-Gaussian sigma (incongruent, correct)",stroop_exg_correct_incongruent_sigma,219,0.1,64.84006873247645,11.414964465363976,-42.69538914235099,12.39671169375529,-27.704144210621457,12.667616532612888,-9.638206135172489,8.45779535867008
"Stroop Ex-Gaussian sigma (incongruent, correct)",stroop_exg_correct_incongruent_sigma,219,0.3,111.46069610505396,0.6515250563821782,-42.04355109276743,10.43351312569832,-12.163933174238826,-4.762995801629115,8.580545890610537,0.0506726520655263
"Stroop Ex-Gaussian sigma (incongruent, correct)",stroop_exg_correct_incongruent_sigma,219,0.5,159.03267085117164,3.1952969326982945,-26.317214446797287,11.34686257464167,9.335834569850531,-4.389090805044061,-14.830748928017089,11.397196862512716
"Stroop Ex-Gaussian sigma (incongruent, correct)",stroop_exg_correct_incongruent_sigma,219,0.7,194.1326407474642,6.113721349246571,-22.018426156786013,8.090727267451328,15.5364539335234,-11.942999273505436,-11.267066242364718,15.190160076248178
"Stroop Ex-Gaussian sigma (incongruent, correct)",stroop_exg_correct_incongruent_sigma,219,0.9,282.8747071853539,15.772306471958236,-42.45572902327757,-14.376745938754162,-23.47287399186031,14.310770554781996,3.4819165289932186,55.94084739513328
"Stroop Ex-Gaussian tau (incongruent, correct)",stroop_exg_correct_incongruent_tau,219,0.1,37.59318683394767,-19.51316793092293,36.12461802635418,6.813599302267721,-20.36610469956961,23.13015807330613,-17.586998833391405,-6.4569934057663385
"Stroop Ex-Gaussian tau (incongruent, correct)",stroop_exg_correct_incongruent_tau,219,0.3,166.61397001081514,-8.356547075437625,32.94272416619442,-7.429356723072349,-18.732288999173576,31.64573798534168,7.353428052486444,-16.686089392036347
"Stroop Ex-Gaussian tau (incongruent, correct)",stroop_exg_correct_incongruent_tau,219,0.5,229.3936055325861,-2.9406244421831134,30.82363375672365,10.2906659778408,-26.432556243898453,13.640401726141048,15.70371800126008,-12.772314003962546
"Stroop Ex-Gaussian tau (incongruent, correct)",stroop_exg_correct_incongruent_tau,219,0.7,303.7865613309196,3.065533452549292,12.462072060163102,5.552678500516354,-19.043802871036014,12.199595656277577,18.882734902788812,-23.650452047097072
"Stroop Ex-Gaussian tau (incongruent, correct)",stroop_exg_correct_incongruent_tau,219,0.9,400.0614259849356,12.70362063859356,28.505901171748363,-26.871516536336895,-6.013088740401578,-18.86645230814129,57.91046981178171,-51.73129755794269
"Stroop Ex-Gaussian mu (neutral, correct)",stroop_exg_correct_neutral_mu,219,0.1,541.925893815832,28.31003930832612,-91.98870940311863,-15.794005969868977,-18.55924963320136,14.663788578441132,17.220770280060627,1.4812890430612529
"Stroop Ex-Gaussian mu (neutral, correct)",stroop_exg_correct_neutral_mu,219,0.3,625.7878891828369,14.5145119155806,-81.13720730975365,5.167036516705745,-23.869682156219707,23.30291237019028,3.929637306709674,7.2988063087252115
"Stroop Ex-Gaussian mu (neutral, correct)",stroop_exg_correct_neutral_mu,219,0.5,677.3386480727324,8.482244244846108,-87.6510200311406,9.7289254386276,-25.82120109210593,25.222613601308662,-8.65617819094657,-6.184109898777589
"Stroop Ex-Gaussian mu (neutral, correct)",stroop_exg_correct_neutral_mu,219,0.7,761.7129851214671,5.45482430977719,-100.57182952051508,24.204409797271584,-35.924743377018096,10.400907012117525,-26.90361401230926,7.583333121195092
"Stroop Ex-Gaussian mu (neutral, correct)",stroop_exg_correct_neutral_mu,219,0.9,908.227813693728,28.807759511028344,-42.949995970543625,9.254217891731264,-13.737273912159443,-43.39829762244149,16.74739549695119,52.2670122820037
"Stroop Ex-Gaussian sigma (neutral, correct)",stroop_exg_correct_neutral_sigma,219,0.1,64.1775616847659,1.692935266449172,-10.484319948406954,-9.7757681229333,-3.971755869202058,16.215769410494367,1.3393286861081104,-1.8671960599281008
"Stroop Ex-Gaussian sigma (neutral, correct)",stroop_exg_correct_neutral_sigma,219,0.3,99.15039676370716,0.6312264634091149,-23.266247855857188,3.660225159963396,-14.115861585179738,7.542330552487408,-1.5636489455391815,4.504060948339577
"Stroop Ex-Gaussian sigma (neutral, correct)",stroop_exg_correct_neutral_sigma,219,0.5,123.49573398814448,2.534452768146105,-22.40189498504868,11.544606343300494,-16.00613667052469,2.349489263903511,-4.063262927333853,0.6574639832336815
"Stroop Ex-Gaussian sigma (neutral, correct)",stroop_exg_correct_neutral_sigma,219,0.7,163.4974938687007,5.255334008285381,-26.299030398269448,8.350067797940365,-7.470084531136234,10.083146260697813,-11.955994330491906,-3.682231285313783
"Stroop Ex-Gaussian sigma (neutral, correct)",stroop_exg_correct_neutral_sigma,219,0.9,232.68917756546787,11.114473688202796,-42.78925721548017,13.749260879902042,3.551901595990043,-20.453430958567065,6.021396833766251,-12.203752748406226
"Stroop Ex-Gaussian tau (neutral, correct)",stroop_exg_correct_neutral_tau,219,0.1,77.11604899632398,-11.725061242163456,25.733561535348716,-9.457201601168126,5.064739273227084,-16.227658936077663,10.545842625683145,1.1782203067715311
"Stroop Ex-Gaussian tau (neutral, correct)",stroop_exg_correct_neutral_tau,219,0.3,149.73739236895435,-9.381112122485153,9.740630067290155,11.161522178919643,-5.954624155962652,-12.745933229960125,8.021105236691833,-5.158637688196807
"Stroop Ex-Gaussian tau (neutral, correct)",stroop_exg_correct_neutral_tau,219,0.5,185.3611765080595,-6.51316368747665,37.867729487154165,5.348187790395187,-17.020219079430092,-5.418420092439543,28.603998354766127,-12.055164380058493
"Stroop Ex-Gaussian tau (neutral, correct)",stroop_exg_correct_neutral_tau,219,0.7,238.35863255447663,-2.704670463535339,30.592360506022928,12.497933661874296,-15.54006041278669,-5.932976882962818,7.241059334857337,-4.860653543496705
"Stroop Ex-Gaussian tau (neutral, correct)",stroop_exg_correct_neutral_tau,219,0.9,334.03475821691313,4.323954305640335,58.32490500606417,25.07855463790573,-12.12304358185362,-1.1747789242587918,-2.745075221633692,-60.31873498960344
"Stroop Lognormal mu (congruent, correct)",stroop_lognorm_correct_congruent_mu,219,0.1,5.140109974565731,0.068043550693555,-0.0806202891627802,-0.016745212719523,-0.0058058884220889,0.0087548402322859,0.1090749731994901,-0.0604276246792975
"Stroop Lognormal mu (congruent, correct)",stroop_lognorm_correct_congruent_mu,219,0.3,5.397412343243988,-0.0007639098154435,-0.136752535688678,-0.0471291204614872,-0.0268523893522909,0.0017256789982217,0.0694886692116166,-0.0170089282312473
"Stroop Lognormal mu (congruent, correct)",stroop_lognorm_correct_congruent_mu,219,0.5,5.5732738345661295,0.0124722842885875,-0.177674632540957,0.025850976295845,-0.0563458258706461,-0.0271932054597959,0.004457983661019,0.0049437996905434
"Stroop Lognormal mu (congruent, correct)",stroop_lognorm_correct_congruent_mu,219,0.7,5.892933527229931,0.0368594824857386,-0.3273707761876547,0.0733807850082985,-0.0707050726336312,-0.015313702731217,-0.0546866774301408,-0.023683938446591
"Stroop Lognormal mu (congruent, correct)",stroop_lognorm_correct_congruent_mu,219,0.9,6.105235115628803,0.0042070920707809,-0.1397933126624241,-0.0165000286499998,-0.0474402226110622,-0.0722079224177683,0.0848723868208744,0.0468989580556531
"Stroop Lognormal sigma (congruent, correct)",stroop_lognorm_correct_congruent_sigma,219,0.1,1.060317374477292,0.0063702829609597,-0.0213700308294717,0.0112656727986806,-0.0339845313850778,0.017855951057619,0.000529272684957,0.017179877808801
"Stroop Lognormal sigma (congruent, correct)",stroop_lognorm_correct_congruent_sigma,219,0.3,1.104791346494547,0.009318212983464,0.0013819279001324,0.0135997718179714,-0.0102503106502497,-0.0060257581511831,0.000792924699676,0.0115153905762147
"Stroop Lognormal sigma (congruent, correct)",stroop_lognorm_correct_congruent_sigma,219,0.5,1.1473160431652674,0.0129805819126082,0.011316879652654,0.0150506062584377,-0.0194316698301933,-0.0006169663479587,-0.0106441666830043,0.0212687980130058
"Stroop Lognormal sigma (congruent, correct)",stroop_lognorm_correct_congruent_sigma,219,0.7,1.2111852281114508,0.0182712390317599,0.0337798908458723,0.0160128378360641,-0.0282142818300478,0.0175172908273659,-0.0066758717037989,0.0378282280281042
"Stroop Lognormal sigma (congruent, correct)",stroop_lognorm_correct_congruent_sigma,219,0.9,1.3128166393965697,0.0260264102015761,0.0107408135344273,0.0009844874216115,0.0020344658958234,0.0114157020774961,0.011280409226456,-0.0092677551003967
"Stroop Lognormal shift (congruent, correct)",stroop_lognorm_correct_congruent_shift,219,0.1,348.53308655807336,-9.852742588385771,-16.61155501917665,-7.42790114282352,-7.730953726070362,6.038510338334586,10.007605303275668,-5.528829077598349
"Stroop Lognormal shift (congruent, correct)",stroop_lognorm_correct_congruent_shift,219,0.3,410.78903826339376,-8.429663082896559,-33.02181309976614,2.1428536885343714,-12.924774236605494,-6.603354417003077,7.397631272336639,4.295812319709876
"Stroop Lognormal shift (congruent, correct)",stroop_lognorm_correct_congruent_shift,219,0.5,457.9198716455407,-5.318134090950925,-10.205117375498858,11.68268610473795,-4.839813612142381,-11.395009879665476,-4.097892588911284,39.23585715972219
"Stroop Lognormal shift (congruent, correct)",stroop_lognorm_correct_congruent_shift,219,0.7,492.5979996298223,-3.089230962536033,10.709509203134695,19.12052186301209,-8.912748756427526,4.204500025504415,-21.89477521619708,38.58617485465987
"Stroop Lognormal shift (congruent, correct)",stroop_lognorm_correct_congruent_shift,219,0.9,608.8223652174395,8.328457970590543,12.4733453980327,7.247986896071584,-57.624767634398566,52.70843523604244,-14.548972781480837,21.76646056361968
"Stroop Lognormal mu (incongruent, correct)",stroop_lognorm_correct_incongruent_mu,219,0.1,5.448625087505615,0.1799733147352472,-0.373341804633658,-0.01293149721799,-0.0047321562092553,-0.0372054071547548,-0.0059189214565253,0.0683087576613852
"Stroop Lognormal mu (incongruent, correct)",stroop_lognorm_correct_incongruent_mu,219,0.3,5.661484829636616,0.0434271617463378,-0.2241027577671222,-0.0330677890969341,0.029418193337651,-0.0944810263507479,0.0977951464308356,-0.0285855528002614
"Stroop Lognormal mu (incongruent, correct)",stroop_lognorm_correct_incongruent_mu,219,0.5,5.831103997996832,0.0220687102324138,-0.0647736198156022,-4.189743716178028e-05,-0.0255132630033878,-0.0230547830586708,0.0269741968993102,0.0264388941633925
"Stroop Lognormal mu (incongruent, correct)",stroop_lognorm_correct_incongruent_mu,219,0.7,5.987494452970588,0.0322883407212194,-0.0681601881760268,0.0479963645488103,-0.0043432145001841,-0.0588806609378033,-0.0337773479037151,0.0548820238093936
"Stroop Lognormal mu (incongruent, correct)",stroop_lognorm_correct_incongruent_mu,219,0.9,6.282188858727041,0.0556200622168354,-0.1616841111111712,0.1076394814567012,-0.0141388132758549,-0.1047949390786422,-0.0624651835858563,0.1440892015396371
"Stroop Lognormal sigma (incongruent, correct)",stroop_lognorm_correct_incongruent_sigma,219,0.1,1.1220630481448517,-0.0041571769116731,0.0093718556985977,-0.0035254886284548,0.0047982833894178,0.0193298599242315,-0.0073802706144145,0.0009004534589554
