participant_id,prp_t2_cv_all,prp_t2_cv_short,prp_t2_cv_long,prp_t2_rt_sd_all,prp_t2_rt_iqr_all,prp_t2_rt_skew_all,prp_t2_rt_mssd_all,prp_t2_rt_sd_block_slope,prp_t2_rt_p90_block_slope,prp_t2_residual_sd_block_slope,prp_t2_rt_sd_soa_50,prp_t1_rt_sd_soa_50,prp_t2_rt_sd_soa_150,prp_t1_rt_sd_soa_150,prp_t2_rt_sd_soa_300,prp_t1_rt_sd_soa_300,prp_t2_rt_sd_soa_600,prp_t1_rt_sd_soa_600,prp_t2_rt_sd_soa_1200,prp_t1_rt_sd_soa_1200,prp_exg_short_sigma,prp_exg_long_sigma,prp_exg_overall_sigma,prp_exg_sigma_bottleneck
sqfXvh6GJLaYAqr3RvHrixP8IOx1,0.34121310748031547,0.21388190234023555,0.3003352130301044,455.4784203975342,700.049999833107,0.16001611541303076,453758.0829502414,13.309193350123323,19.442000007629247,8.671011537166784,322.1220944101932,313.99318615482605,367.8314810927845,422.5247873490245,311.2933533587096,348.52923700239955,484.785768743467,481.97694480761385,259.5209633764927,343.5620100646003,297.2622693486727,128.72667426127958,441.5263795954179,168.53559508739312
ssPK6ISW0HerTGke9hznqJ2LpKu1,0.4609834979647939,0.36983983147195315,0.2312185250807417,311.184440750606,326.9999997615814,1.5616462920278988,198889.38038913035,-2.248600417572239,-4.8290001106261276,-0.4484433076303971,372.214549656709,318.68999594283565,248.97534183997564,264.06920076246263,221.85574438585712,196.02207349784086,132.09153278690184,183.37969913415859,99.66770865760024,180.36289019796985,54.52271620897498,95.983733334445,71.46820418285978,-41.46101712547001
tB4wPBbnWJUXeOC3Zxjph0Esgjf1,0.4131702166257164,0.29117327153062983,0.42363733108889157,498.8592154989362,678.1500000953674,0.8326447402326246,504265.66508824273,83.23298479805557,173.7229999732973,88.99523726281346,365.73898747638356,322.39967957195535,485.8416323505801,440.0658854766952,453.8405321937194,456.7234234060882,476.1402073536849,477.5734195912856,333.3955189515064,464.5938574857312,175.34812462643407,,230.06712491434175,
tPxs1KmmX0ZKjHS9Nr63xoOPCRr2,0.36842062586250923,0.2665375484560816,0.29781642633543864,440.60527909770565,656.2500004768372,0.3640940261366822,297613.7266725137,-26.546645956343642,-171.58099984169016,-7.585253630455562,335.4426475783005,250.00181065646316,399.0501249838544,317.8524937849352,369.8885224280004,333.40109403677707,338.26261455424304,332.56548986219065,232.76711432199733,390.64778182647706,376.3144652389295,143.98728774958968,357.1137839478685,232.3271774893398
tv88wS5Nf6SjruozSmXJxQSmx6J3,0.4502053947965936,0.31026476153424176,0.49751099132167553,622.6946827203224,830.9000000357628,0.5977921642173774,704643.3207089956,7.722593466978083,146.5530000090598,11.01483191577075,525.4574807497135,397.13759152856693,565.4747531694968,466.0059036316624,557.2509783388017,406.66751776201676,545.3341746996268,536.7991090832902,383.9102792012907,428.9510060812007,70.64298319699012,112.07686370544812,325.8392975534721,-41.43388050845802
u64Uf920g5VD9Byq26LT2rs5o4t1,0.42355448937384976,0.26535230811506644,0.24298252200885853,315.57174304162453,423.42499999701965,0.9267094368471424,194749.85722555395,-33.404537470046144,-152.16299998998636,-33.59194690599749,249.66376809563548,222.8588835043602,180.33271644613126,189.35352025149064,342.20926957622464,350.0219616339384,184.00848352453576,235.0006506338115,105.86647241136048,245.36382199864403,117.44327495046142,17.04893857652481,84.06371943808978,100.3943363739366
uM3kxG78g5ZtXtbAEzZyM4XFmaI3,0.3857735807425854,0.23227768339357002,0.2090695386179964,434.2345887261353,590.1749999895692,0.35501747061746064,323075.9451342507,37.45455422360822,130.92199999779464,39.081839222537816,258.5794772746971,186.68526170819428,406.4805957373521,309.3611776577187,243.24495958267747,181.91405021776282,325.4247527255071,264.0640805116315,121.04944486285667,213.58328086718316,215.32329841222065,77.50644623427834,347.04430820272285,137.81685217794228
v8nNKiWvPdcjiHXZci39OuFTY6M2,0.408432861128494,0.3677547104581611,0.27626766928683183,541.5865976246911,667.2499999850988,1.2012635179234572,482473.7559025912,11.09345287942208,36.47000000536442,7.891111533491572,549.7563776222859,477.3133751822635,642.020498345641,559.383041943898,464.30555867678805,423.54167002267496,502.37931812964734,473.9605167784497,261.6951503136264,394.04350243940087,250.03217675014804,33.4513037253036,118.66336856586702,216.58087302484444
vpFmF3TtdQTW3MyS8ouwz3urZVs2,0.3183496488864024,0.1866853308887593,0.1953274301181272,285.0810404948641,439.25,0.3788265205707856,161449.21966100743,17.438589151316016,39.75700000058852,15.30042257982135,232.36364288846184,175.73563808417552,174.60564926021019,193.79667960361155,181.47165527022716,167.0979387703704,188.1469384147237,186.50546580363354,112.1106201091574,143.08036450382895,139.34869773435824,109.3258571001451,230.7427515596565,30.02284063421314
wdppvL4tIkVlGjou6aYzzjlaZXB2,0.5604876495398348,0.4963815930282772,0.26653077340835574,434.41741729616194,390.69999999925494,2.3990609819696282,390980.42885035474,-60.581438703842096,-44.54299999967177,-62.93072610289162,519.9755748057938,443.57432329787076,428.14850240416104,407.89016618118444,379.6044282036786,414.6600959182266,462.6377294494314,453.33790940661163,140.11522758081043,427.05532835438396,86.71041578590814,41.98171830887162,46.33609916445776,44.72869747703652
wkhxvE50megJGMA1EiROSZIJWNq1,0.39473306967231936,0.271034229322155,0.29915587080821854,493.17113425994125,699.7749999985099,0.7060038566451728,457806.2178627792,-47.39848951299026,-37.247000005841095,-47.47998718932897,411.319761627099,224.96486871580947,432.2429444481039,340.5171420917168,406.7489194567036,310.2314974574608,396.07389569440767,368.9353695219438,210.28706701249632,286.56753834453866,181.81124750523804,114.89236729400444,282.91550945593656,66.91888021123361
xBGZhFOeypWnqzSQClkrwV9z2vF3,0.5430937358603546,0.46999362354494023,0.2877742140051009,600.9222615751632,704.7250000000349,1.2580047452458583,660773.3014159326,-62.192447332025544,-285.76299999998645,-65.74739756286314,644.0721862691508,505.33235850690136,662.146554983613,492.3896343504985,393.066516814051,279.66850747114194,618.6269571356045,459.1929777234162,190.93693980014555,340.9961421083869,78.74259560063761,120.88768251700444,116.3120858954852,-42.14508691636684
xFaL2YdAmJcWA8oTLXhVCHNqt0K3,0.5155163132894817,0.3365026292027202,0.4429007989027943,539.2719494012567,799.7000000000116,0.8127313273664151,504026.9099098843,55.71301776476061,88.25200000001595,29.448886859486286,327.7866224870077,290.2859271919709,456.4996199619044,374.35913507065976,510.4209016910711,518.1181040042916,684.6028449643878,639.9280487828349,204.81142171081777,380.4009613074446,284.017234881216,18.985539977634435,328.8493655171742,265.0316949035815
xHctBv4C2EU8rHYRouw0btT3GT02,0.34618542804978825,0.2601091387715556,0.4152002492062587,387.4202906305062,614.425000000163,0.19260898655380002,264095.28034785914,-12.892294296433754,-63.18999999996277,-16.203907348304455,344.74754365159447,276.35036205640637,336.37135857496565,259.4478312766016,338.2891090269141,264.64309353642096,362.35354551612215,373.465899739722,364.57176881867053,647.0837703088232,337.7859718845541,10.0,381.67289946453286,327.7859718845541
xyAILKfYP2M8GqAai11x6NT7IcP2,0.45933779928630064,0.28905886249120905,0.2626103804450671,520.5017414158194,897.824999999837,0.593649883030818,543695.798888908,0.8232885754583454,-11.896999999932312,2.291050014149682,384.9918720973947,343.01187219461156,505.96905629094044,421.351277916862,358.18556438336435,300.4065023707869,292.84520689132967,232.09871490420866,159.8612146352723,158.58969607003692,433.73524146966497,53.01847292685606,68.28537014663307,380.7167685428089
y1EHXv8tUTa4BRS4fRio7bULYfA2,0.4785112443029065,0.40774504008401147,0.4665755523952151,577.0706402905822,683.7250001430511,1.0078655912026466,628175.3648698066,-27.501022289068143,-175.30099997997266,-24.884835677782185,624.6546265413131,450.8406975728419,464.0640484487418,384.4943709333436,291.5313555980648,274.7703500867283,636.094379393216,476.6490878694825,398.2201131834859,565.8602323906788,42.80059384490867,57.22920257790133,175.07784566122538,-14.428608732992664
yGTid3RXTdQe5JNosdSxvgktWIW2,0.5099835356636456,0.42502428115474356,0.49514959487224797,577.8851113811934,700.3500000536442,0.9699696159597089,436365.1255809802,-5.79897974590906,-165.35499999046314,-4.411781493084414,580.6575607422373,482.22147740515317,634.2039489498347,513.7289610791728,535.0565219344069,500.5306963270884,442.891344824205,398.3935152655444,369.82723240084306,487.8201745305029,176.63114274116677,33.02835784520112,168.05584160147248,143.60278489596564
yatBVTBMCSMp0wJluOCLzTFKMyP2,0.42131376387891434,0.2620308276163053,0.6572248665076085,585.6516659591829,836.5,0.48253291127216535,467689.8469393037,32.24980816958405,150.63000000033523,14.048190366845542,350.37957396204547,230.65393374970697,545.9053213542343,481.5626853099494,475.3196265342996,429.04981921421137,310.48289638476183,277.8057822141448,538.6537685322388,595.8747894529146,193.27456572422983,10.0,420.6569619196423,183.27456572422983
yfjd8LbAMrYeG54927d3GiKAyXI2,0.5170653970799167,0.3487047213679035,0.44593510908657685,522.5373591593773,742.9749999999476,0.682645993281367,388721.9762385249,-22.107903250548098,-45.08599999998233,-22.534753481418004,485.81089899150436,417.9009631794534,468.35790746624866,419.47859476075183,418.0505898239764,374.40313828877066,428.84782208367864,395.11267162752193,241.095878477919,367.6717101929404,325.4881310720094,43.18572649102919,40.50449006688738,282.30240458098024
zxG9mUnF7uRkaOKSoCPsiRZzr372,0.3263307796484638,0.26901331946178736,0.353419404573158,450.97580047763694,523.4499999880791,0.7902140419564094,369362.82500785217,85.30422147419992,301.44100000381474,84.8455799250278,432.03268290647736,370.24201391074166,336.59308290706286,333.57122138690323,463.1119330489701,365.3184207360001,445.36326998628374,372.32859488396645,373.0095958270607,413.2263905894063,280.80116620022125,297.0661888751736,290.4671841792709,-16.26502267495232
