﻿participant_id,stroop_exg_congruent_mu,stroop_exg_congruent_sigma,stroop_exg_congruent_tau,stroop_exg_correct_congruent_mu,stroop_exg_correct_congruent_sigma,stroop_exg_correct_congruent_tau,stroop_lognorm_correct_congruent_mu,stroop_lognorm_correct_congruent_sigma,stroop_lognorm_correct_congruent_shift,stroop_mix_slow_prop_correct_congruent,stroop_exg_incongruent_mu,stroop_exg_incongruent_sigma,stroop_exg_incongruent_tau,stroop_exg_correct_incongruent_mu,stroop_exg_correct_incongruent_sigma,stroop_exg_correct_incongruent_tau,stroop_lognorm_correct_incongruent_mu,stroop_lognorm_correct_incongruent_sigma,stroop_lognorm_correct_incongruent_shift,stroop_mix_slow_prop_correct_incongruent,stroop_exg_neutral_mu,stroop_exg_neutral_sigma,stroop_exg_neutral_tau,stroop_exg_correct_neutral_mu,stroop_exg_correct_neutral_sigma,stroop_exg_correct_neutral_tau,stroop_lognorm_correct_neutral_mu,stroop_lognorm_correct_neutral_sigma,stroop_lognorm_correct_neutral_shift,stroop_mix_slow_prop_correct_neutral,stroop_exg_mu_interference,stroop_exg_sigma_interference,stroop_exg_tau_interference,stroop_exg_correct_mu_interference,stroop_exg_correct_sigma_interference,stroop_exg_correct_tau_interference,stroop_vincentile_interference_p10_correct,stroop_vincentile_interference_p30_correct,stroop_vincentile_interference_p50_correct,stroop_vincentile_interference_p70_correct,stroop_vincentile_interference_p90_correct,stroop_delta_plot_slope_correct,stroop_slow_prob_baseline,stroop_slow_prob_post_error,stroop_slow_prob_post_error_delta,stroop_slow_prob_stable,stroop_slow_prob_stable_delta,wcst_hmm_lapse_occupancy,wcst_hmm_trans_to_lapse,wcst_hmm_trans_to_focus,wcst_hmm_stay_lapse,wcst_hmm_stay_focus,wcst_hmm_lapse_rt_mean,wcst_hmm_focus_rt_mean,wcst_hmm_rt_diff,wcst_hmm_state_changes,wcst_hmm_n_trials,wcst_hmm_lapse_dwell_mean,wcst_hmm_focus_dwell_mean,wcst_hmm_long_lapse_episode_rate,wcst_hmm_lapse_rt_sd,wcst_hmm_focus_rt_sd,wcst_hmm_state_entropy,wcst_slow_prob_baseline,wcst_slow_prob_shift_k0,wcst_slow_prob_shift_k0_delta,wcst_slow_prob_shift_k1,wcst_slow_prob_shift_k1_delta,wcst_slow_prob_shift_k2,wcst_slow_prob_shift_k2_delta,wcst_slow_prob_shift_k3,wcst_slow_prob_shift_k3_delta,wcst_slow_prob_shift_k4,wcst_slow_prob_shift_k4_delta,wcst_slow_prob_shift_k5,wcst_slow_prob_shift_k5_delta,wcst_slow_prob_post_error,wcst_slow_prob_post_error_delta,wcst_slow_prob_stable,wcst_slow_prob_stable_delta,wcst_hmm2d_lapse_occupancy,wcst_hmm2d_trans_to_lapse,wcst_hmm2d_trans_to_focus,wcst_hmm2d_stay_lapse,wcst_hmm2d_stay_focus,wcst_hmm2d_lapse_dwell_mean,wcst_hmm2d_focus_dwell_mean,wcst_hmm2d_state_entropy,wcst_rl_alpha,wcst_rl_beta,wcst_rl_n_trials,wcst_rl_negloglik,wcst_rl_aic,wcst_rl_bic,wcst_rl_alpha_pos,wcst_rl_alpha_neg,wcst_rl_alpha_asymmetry,wcst_rl_beta_asym,wcst_rl_asym_n_trials,wcst_rl_asym_negloglik,wcst_rl_asym_aic,wcst_rl_asym_bic,wcst_rl_sticky_alpha,wcst_rl_sticky_beta,wcst_rl_stickiness,wcst_rl_lapse,wcst_rl_sticky_n_trials,wcst_rl_sticky_negloglik,wcst_rl_sticky_aic,wcst_rl_sticky_bic,wcst_rl_alpha0,wcst_rl_alpha_decay,wcst_rl_beta_decay,wcst_rl_decay_n_trials,wcst_rl_decay_negloglik,wcst_rl_decay_aic,wcst_rl_decay_bic,wcst_wsls_p_stay_win,wcst_wsls_p_shift_lose,wcst_wsls_p_shift_win,wcst_wsls_p_stay_lose,wcst_wsls_p_stay_win_switch,wcst_wsls_p_shift_lose_switch,wcst_wsls_p_stay_win_stable,wcst_wsls_p_shift_lose_stable,wcst_wsls_p_stay_win_colour,wcst_wsls_p_shift_lose_colour,wcst_wsls_p_stay_win_shape,wcst_wsls_p_shift_lose_shape,wcst_wsls_p_stay_win_number,wcst_wsls_p_shift_lose_number,wcst_wsls_win_n,wcst_wsls_lose_n,wcst_wsls_pair_n,wcst_wsls_excluded_n,wcst_brl_hazard,wcst_brl_noise,wcst_brl_beta,wcst_brl_negloglik,wcst_brl_n_trials,wcst_brl_posterior_entropy_mean,wcst_brl_entropy_drop_mean,wcst_brl_p_rule_max_mean,wcst_brl_change_point_prob_mean,wcst_brl_surprise_mean
m69r9GQTk2b51mvxrFLt4fZeJi52,669.3891729579799,149.30624340879385,10.0,669.3891729579799,149.30624340879385,10.0,5.488625067434401,1.177031191104613,354.0000000000582,0.8893886122262855,634.7685001749234,197.55131631007225,194.2465333862011,623.6133111552582,194.1798685762996,199.86347364961853,5.722462814409512,1.3936893976857148,354.0000000000582,0.3065662059330034,597.0105681312422,119.16505905144872,171.54871705990135,606.9263400044996,114.91436813672244,169.9905601521807,5.621083230667152,1.3151544915489788,390.0,0.6113521033067946,-34.620672783056534,48.245072901278405,184.2465333862011,-45.77586180272169,44.873625167505736,189.86347364961853,-79.10000000002327,82.70000000006985,175.4999999999418,146.40000000005818,224.399999999936,303.49999999995924,0.6542533133760436,0.721128104205739,0.0668747908296953,0.627839767161109,-0.0264135462149346,9.876543209876544,0.0853532798838538,0.8563398339374128,0.1436601660625873,0.9146467201161462,3234.9558280450788,1164.0305095295082,2070.9253185155703,13,81,1.1428571428571428,10.428571428571429,0.0,540.4490609668964,338.97603416137014,0.3223618517431642,0.10305886266611,4.919901982622256e-05,-0.1030096636462838,0.2081726351594733,0.1051137724933632,0.0057554734129181,-0.0973033892531918,0.4019686153925184,0.2989097527264083,0.0248666842011615,-0.0781921784649485,0.2000852049891782,0.0970263423230681,0.458481276317415,0.355422413651305,0.0033180226398188,-0.0997408400262912,13.580246913580249,0.1159420289855083,0.8181818181818236,0.1818181818181764,0.8840579710144917,1.2222222222222223,7.777777777777778,0.3972699578300042,0.01,2.991290065022137,81,112.1765117087899,228.3530234175798,233.1419217269247,0.01,0.3522967717961599,-0.3422967717961599,4.590250257235743,81,111.96804736124622,229.93609472249244,237.11944218650976,0.01,7.897255713785531,-0.926240567444094,0.2,81,109.448181130307,226.896362260614,236.47415887930373,0.01,0.0,2.99109715691472,81,112.17651170864823,230.3530234172965,237.5363708813138,1.0,0.6666666666666666,0.0,0.3333333333333333,1.0,0.75,1.0,0.5,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,19,6,25,34,0.0019878021509891,0.001,4.55757273662813,20.7928467968236,81,0.1273601287690845,0.0265194112113906,0.928397164300659,0.0815830022088963,0.4208508902216818
mUZzgdWKnPb2txOkJg9FHgqX5792,841.5288157115561,219.82525909454915,221.57061702157125,841.5288157115561,219.82525909454915,221.57061702157125,6.09355604052907,1.269699509652893,450.0,0.7591917115637375,855.0100505130965,335.6498317233072,343.9881017549397,855.0100505130965,335.6498317233072,343.9881017549397,6.303343877711815,1.4120528949837163,380.10000002384186,0.9121941173101829,787.8926396249105,256.5068991100936,225.28629426572104,787.8926396249105,256.5068991100936,225.28629426572104,5.991480408735533,1.427234110047429,400.5,0.5433384204545433,13.48123480154038,115.824572628758,122.41748473336844,13.48123480154038,115.824572628758,122.41748473336844,-187.55000001192093,35.64999997615814,121.85000002384164,275.9500000476835,302.80000001192093,490.35000002384186,0.1954617320833563,,,0.2023141012435823,0.006852369160226,3.738317757009345,0.030406181985053,1.0,4.810977438493238e-17,0.969593818014947,6782.977110740421,1715.9427727244297,5067.034338015992,7,107,1.0,25.75,0.0,681.9201030375922,631.7186747798754,0.1595366547223543,0.0382288434792119,2.97466387967234e-10,-0.0382288431817455,0.2000002934017923,0.1617714499225803,3.1446950424152914e-08,-0.0382288120322615,2.568573613738126e-06,-0.0382262749055981,3.1655300877611936e-10,-0.0382288431626589,2.10765457495574e-10,-0.0382288432684464,0.0035020896418683,-0.0347267538373435,0.0243902439915031,-0.0138385994877088,23.36448598130841,0.1728395061728431,0.5600000000000006,0.4399999999999994,0.8271604938271568,1.7857142857142858,5.466666666666667,0.5436430971032727,0.99,0.1840030524634031,107,148.11104545523543,300.22209091047085,305.5677485793947,0.99,0.99,0.0,0.1840029712928911,107,148.1110454552357,302.2220909104714,310.2405774138571,0.99,0.2153581772558201,-0.3146842645593595,0.0,107,147.23231001316208,302.46462002632416,313.1559353641718,0.01,0.1,0.1,107,148.33529485083412,302.67058970166823,310.68907620505394,1.0,0.4444444444444444,0.0,0.5555555555555556,1.0,0.25,1.0,0.6,1.0,0.6666666666666666,1.0,0.2,1.0,1.0,17,9,26,50,0.172908954381895,0.3,5.879617596741581,50.72617392098787,107,0.7692197269487264,0.1548771307100645,0.699547979246165,0.398907172273868,0.5589250176093544
mYRMPGfR5gRSjnp7ojjD5sXo7Jr2,491.60511480181,66.73469108619035,178.68168064595525,489.3994375504283,65.36768990901275,176.25195282957182,5.330578001723198,1.0922041617111622,383.3999999761581,0.285849565678247,457.4166291689771,37.44420697545669,395.4397867562037,457.4166291689771,37.44420697545669,395.4397867562037,5.5244221989958735,1.3337729015283375,429.7000000476837,0.1864228476617274,450.0045778663896,60.93589226000563,331.4560221259954,450.0045778663896,60.93589226000563,331.4560221259954,5.378083693472021,1.396163743207162,412.60000002384186,0.2193346331077188,-34.18848563283285,-29.290484110733665,216.7581061102485,-31.98280838145115,-27.923482933556063,219.1878339266319,15.970000016689312,41.35000005960467,135.04999995231628,211.63999994993208,600.6899999856948,584.7199999690056,0.2572365973886809,0.9999999755807496,0.7427633781920688,0.2258199073662646,-0.0314166900224163,10.81081081081081,0.0849403908888355,0.722126883522144,0.2778731164778559,0.9150596091111644,5036.510782210792,1732.0714888720197,3304.4392933387726,11,74,1.3333333333333333,11.0,0.0,984.2762756849528,758.0192584302168,0.3425415079719701,0.1215595471292841,0.4074859565418581,0.285926409412574,0.6032310990879115,0.4816715519586274,0.0083621488978522,-0.1131973982314318,0.0321808444591686,-0.0893787026701154,0.0012969273960307,-0.1202626197332533,0.0223773015598376,-0.0991822455694464,0.3339717918599978,0.2124122447307137,0.0337286591141886,-0.0878308880150954,13.513513513513514,0.0952380952380955,0.6000000000000019,0.3999999999999981,0.9047619047619044,1.6666666666666667,9.142857142857142,0.3960330896236365,0.7412957984147868,0.8644727864627254,74,100.94948953443432,205.89897906886864,210.507109255277,0.0117038013142887,0.7374594948671007,-0.725755693552812,10.0,74,100.4560585492352,206.9121170984704,213.8243123780829,0.7389608128736238,1.2023178788462534,-0.1154568281209385,0.2,74,100.82341707819764,209.6468341563953,218.863094529212,0.7412960987409035,0.0,0.8644717527298688,74,100.94948953443284,207.89897906886569,214.8111743484782,0.95,0.8,0.05,0.1999999999999999,0.9,1.0,1.0,0.0,1.0,,0.875,0.6666666666666666,1.0,1.0,20,5,25,32,0.2653003262599357,0.1596832828024111,8.12218535710017,23.78090170084134,74,0.6143526492183021,0.3188929821713449,0.774046581737718,0.4038026041228925,0.4936301393874613
mweMgSlGM2VxThhwnupYxYzUbR23,482.8622450421695,108.7674711505066,168.98025614679398,482.8622450421695,108.7674711505066,168.98025614679398,5.4964328190866105,1.1155015176800438,321.19999999995343,0.3746756211188369,593.6519400430885,159.96529757197624,164.1861308854442,593.6519400430885,159.96529757197624,164.1861308854442,5.5970704384958125,1.291991576342836,365.0,0.5418246187236959,695.9875779732021,160.34265691280527,60.04800192847183,695.9875779732021,160.34265691280527,60.04800192847183,5.177183532130841,1.2473782387568897,488.80000000004657,0.6349117709516292,110.78969500091904,51.19782642146964,-4.794125261349791,110.78969500091904,51.19782642146964,-4.794125261349791,56.65000000002328,97.20000000006983,105.60000000009312,88.70000000018626,190.14999999990687,133.49999999988358,0.1238333644125092,,,0.1134510759149029,-0.0103822884976063,10.0,0.1060135189079947,0.9999999936720716,6.327928429129256e-09,0.8939864810920052,2366.7596244549627,1053.3683003886997,1313.3913240662632,15,80,1.0,9.0,0.0,547.3890047305691,245.64194121751248,0.3250829733914482,0.106604505754648,0.4120262521554229,0.3054217464007748,0.1908341936078731,0.0842296878532251,0.1903726088524984,0.0837681030978503,0.027125195754504,-0.079479310000144,0.008437720815861,-0.098166784938787,0.1946781661492841,0.088073660394636,0.0988315008946227,-0.0077730048600253,0.0352141236832604,-0.0713903820713876,17.5,0.1076694151523784,0.5713079690844538,0.4286920309155461,0.8923305848476215,1.75,8.25,0.4637264398194103,0.01,0.1,80,110.91986136808173,225.83972273616345,230.6037760055112,0.01,0.99,-0.98,0.1,80,110.905486525741,227.810973051482,234.95705295550368,0.01,0.1,0.3316989615325201,0.2,80,110.33438274297303,228.66876548594607,238.1968720246416,0.01,0.1,0.1,80,110.90956414910286,227.81912829820573,234.96520820222736,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,18,2,20,36,0.2300446244800229,0.2500251956686125,7.951177795658586,26.484091706604616,80,0.72149791744946,0.2228100631266292,0.7270666488189371,0.4131084127714016,0.5550662238470169
mwsliuPsLFhRFjtjQwYkqcCRDvi2,577.7439366127998,63.4106473834471,170.26581007060742,577.7439366127998,63.4106473834471,170.26581007060742,5.138150053938568,1.3057197827734068,489.4000000953674,0.4944993494692301,568.7236293722451,79.9598471080747,135.56147028936235,564.9629351879562,77.81633475197448,135.28885893131792,5.198257194958563,1.1048615261055372,450.80000019073486,0.0481406729191271,579.6099641963995,107.55046169887162,129.0392915949398,579.6099641963995,107.55046169887162,129.0392915949398,5.395117601399556,1.126867105489772,410.1000003814697,0.5597383682086084,-9.020307240554644,16.5491997246276,-34.70433978124507,-12.781001424843566,14.40568736852738,-34.9769511392895,-50.64999985694885,-19.880000066757248,-0.9499998092651368,-51.739999580383255,-144.51000022888184,-93.86000037193298,0.0741253815729928,0.9876036162026838,0.9134782346296908,0.0506668545763869,-0.0234585269966059,20.833333333333336,0.1407158151771302,0.5124451303987366,0.4875548696012634,0.8592841848228697,2693.3826873214366,996.0602833555472,1697.3224039658894,15,72,1.875,7.125,0.125,1646.2480524625846,218.8657031542644,0.5117400734174093,0.2337311654405922,0.0836407825526162,-0.150090382887976,0.983392273683672,0.7496611082430799,0.4595896920326648,0.2258585265920726,0.3985160643061698,0.1647848988655776,0.0449288686168917,-0.1888022968237005,0.0306944490393558,-0.2030367164012364,0.9851302658681124,0.75139910042752,0.0549024828366771,-0.178828682603915,13.88888888888889,0.0983606557377065,0.6999999999999909,0.3000000000000091,0.9016393442622934,1.4285714285714286,8.857142857142858,0.4029413578669423,0.01,0.1,72,99.82670820962971,203.65341641925943,208.20674865729157,0.8202772137515129,0.01,0.8102772137515128,0.5904087768158898,72,99.5345643075594,205.0691286151188,211.89912697216693,0.01,0.1,-0.0721937530734285,0.2,72,99.8023737487412,207.6047474974824,216.71141197354663,0.99,0.0540983377021503,0.1397188864009917,72,99.78809062770272,205.57618125540543,212.40617961245363,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,17,5,22,31,0.1539885906827718,0.1177153319965204,7.156326383626272,13.832260936727884,72,0.4317187480855627,0.3057837696013648,0.8446578602326669,0.2793193645624858,0.4318656181666875
nHy6rdfyacWW9BnyDb1dNvNYWfh1,610.3858153791821,87.09810010393353,154.62429615016416,610.3858153791821,87.09810010393353,154.62429615016416,5.245586716945152,1.1928473440373757,494.3999999985099,0.3735217904014889,846.5236683986293,279.75597581162725,181.3812205052167,873.2879913089193,283.5647083003927,166.94143352125798,6.254599467729449,1.1876320718908264,358.3999999985099,0.893768143902871,635.7343426074445,134.48450435232957,252.0422757439582,635.7343426074445,134.48450435232957,252.0422757439582,5.88871848885346,1.1408225856612983,405.4000000022352,0.461795398496991,236.1378530194472,192.65787570769373,26.756924355052547,262.90217592973727,196.4666081964592,12.31713737109382,129.37000000104308,164.09999999478464,325.3000000026077,403.9799999982115,494.059999999404,364.6899999983609,0.2453781120034191,0.9999999450272996,0.7546218330238805,0.2310338322523411,-0.014344279751078,10.20408163265306,0.089700773258729,0.6862612455055539,0.3137387544944461,0.910299226741271,4572.744179918347,1380.3666334466045,3192.377546471743,13,98,1.4285714285714286,12.571428571428571,0.0,3242.1612594225435,527.8626071624583,0.329544105160137,0.1283378543140286,0.0302620509373144,-0.0980758033767142,0.0360462637484247,-0.0922915905656038,0.2068372031766999,0.0784993488626713,0.3956667818329136,0.267328927518885,0.0220339020872532,-0.1063039522267754,0.0286426093694616,-0.0996952449445669,0.2677864748862983,0.1394486205722697,0.0571829003862401,-0.0711549539277885,29.59183673469388,0.1176470593431019,0.3103448282674574,0.6896551717325425,0.882352940656898,3.2222222222222223,7.666666666666667,0.6073661737030347,0.01,0.1,98,135.88523153508305,275.7704630701661,280.94039802750723,0.01,0.99,-0.98,0.1,98,135.85889698294582,277.71779396589164,285.47269640190336,0.01,0.1,0.3039211445309334,0.2,98,135.28442279063407,278.56884558126814,288.90871549595045,0.01,0.1,0.1,98,135.86568496519328,277.73136993038656,285.4862723663983,0.96,0.5555555555555556,0.04,0.4444444444444444,1.0,0.4285714285714285,0.9565217391304348,1.0,0.8888888888888888,0.5,1.0,1.0,1.0,0.5,25,9,34,42,0.147275982344141,0.3,4.926492016926605,55.27521589441921,98,0.7379699881391375,0.1498514527976897,0.707225891891359,0.3789773593110854,0.5516507577297983
nT1qJOiMyDdJ9ui4el195A8Hsgs1,739.550996745125,134.34162180452495,185.42768443740005,739.550996745125,134.34162180452495,185.42768443740005,5.974003029619529,1.0853575673945886,432.10000002384186,0.3362223254887256,1007.3520079106202,224.26761640112207,29.31442001370709,1007.3520079106202,224.26761640112207,29.31442001370709,5.821480316280994,1.163958840393197,584.7999999523163,0.6770837143810786,785.8913264292308,97.4329408956234,223.9707506154275,785.8913264292308,97.4329408956234,223.9707506154275,5.703164703981789,1.125115911513129,607.2000000476837,0.5237769246131652,267.8010111654952,89.92599459659712,-156.11326442369295,267.8010111654952,89.92599459659712,-156.11326442369295,24.80000001192093,120.3499999642372,115.45000010728836,149.39999997615837,206.94999998807907,182.1499999761581,0.2542176255124479,,,0.226645165811706,-0.0275724597007418,17.72151898734177,0.1689522465805054,0.7795833945279146,0.2204166054720854,0.8310477534194944,5784.620900094568,1497.2081754967678,4287.412724597801,21,79,1.2727272727272727,5.909090909090909,0.0,3462.1812023682464,412.6853257483614,0.4671443694565147,0.190290256787013,0.0153126273513536,-0.1749776294356593,0.8035293890570185,0.6132391322700055,0.2251951854197177,0.0349049286327047,0.2109339242486419,0.0206436674616289,0.0195169621753167,-0.1707732946116963,0.0213278562642439,-0.1689624005227691,0.8007340748490944,0.6104438180620814,0.1007255243752228,-0.0895647324117901,11.39240506329114,0.0869565217391302,0.666666666666675,0.3333333333333249,0.9130434782608696,1.5,10.0,0.354641673486248,0.01,0.1,79,109.54144786349924,223.0828957269985,227.8217914319325,0.99,0.01,0.98,0.1,79,109.6013083137038,225.2026166274076,232.3109601848087,0.01,0.1,0.3542662531601944,0.2,79,108.87663329891362,225.75326659782723,235.2310580076953,0.01,0.1,0.1,79,109.52234404832832,225.04468809665664,232.1530316540577,0.9285714285714286,0.5,0.0714285714285714,0.5,1.0,1.0,0.9,0.3333333333333333,1.0,,0.875,0.3333333333333333,1.0,1.0,14,4,18,38,0.1900185695258139,0.001,5.529526032908252,22.23031231756867,79,0.2299487910567364,0.4880116607464312,0.9175123701907116,0.2550263189425387,0.3147326736811272
o4jXmZcjtMVF2ZInToRpVHUhpdV2,834.453514797701,256.66593515273587,184.8493635995665,834.453514797701,256.66593515273587,184.8493635995665,6.596687284280924,1.1543491023799033,119.60000014305116,0.6052810518622924,893.4244039164596,243.61562566922024,326.104745431243,893.4244039164596,243.61562566922024,326.104745431243,6.306730853635745,1.28201824298796,462.2000000476837,0.5876516738064708,840.960280730185,209.79467723976688,403.88667521086495,840.960280730185,209.79467723976688,403.88667521086495,6.440086990717666,1.19783333855845,409.0,0.4205001672270437,58.97088911875858,-13.050309483515605,141.25538183167652,58.97088911875858,-13.050309483515605,141.25538183167652,135.19999992847443,122.69999992847464,153.39999997615814,231.3000000715256,194.60000002384183,59.40000009536743,0.1142468851997683,,,0.1179284147839454,0.003681529584177,6.756756756756757,0.0681754072317503,0.7519863473326022,0.2480136526673977,0.9318245927682496,3395.376833467664,1733.4571641834502,1661.9196692842136,7,74,1.25,17.25,0.0,1265.6531509355368,503.44657128138175,0.247301061050367,0.0994921550226508,0.1326185278185861,0.0331263727959352,0.1624236529135611,0.0629314978909103,0.0292630985337805,-0.0702290564888702,0.0317798532999107,-0.06771230172274,0.2547332411346671,0.1552410861120162,0.0232911621908891,-0.0762009928317616,0.4398208251143365,0.3403286700916856,0.0202776084904471,-0.0792145465322036,6.756756756756757,0.0441176470588242,0.5999999999999943,0.4000000000000057,0.9558823529411756,1.6666666666666667,17.25,0.247301061050367,0.01,0.1,74,102.60638798300138,209.2127759660028,213.8209061524111,0.01,0.99,-0.98,1.5814771130881782,74,102.47404105777002,210.94808211554005,217.86027739515256,0.01,0.1,0.0669239355975237,0.2,74,102.58215808540967,213.16431617081935,222.38057654363607,0.01,0.1,0.1,74,102.59237424472332,211.18474848944663,218.0969437690592,0.95,0.75,0.05,0.25,0.8888888888888888,1.0,1.0,0.6666666666666666,1.0,,1.0,0.6666666666666666,0.8571428571428571,1.0,20,4,24,31,0.2910164923980259,0.0010381039720128,5.296758616907392,35.4998911726457,74,0.2737680064263508,0.6054880433396722,0.8840615222227939,0.3599573102840849,0.3895882342550839
ohl9pXqpeSMfepC3w9h0tW5SbJw1,895.7967426076166,218.3397284440317,258.0696552358108,895.7967426076166,218.3397284440317,258.0696552358108,6.104188812204312,1.190310365609332,549.5,0.5373526091633575,1417.45540388229,406.46851686439567,15.90643593638053,1417.45540388229,406.46851686439567,15.90643593638053,6.373053506331324,1.2263862067971976,639.1999999999534,0.3281500340676541,1105.951365827842,251.256790736942,241.2914350068685,1105.951365827842,251.256790736942,241.2914350068685,6.310754303068447,1.1602597581256622,637.0,0.5900263379467455,521.6586612746735,188.12878842036395,-242.16321929943027,521.6586612746735,188.12878842036395,-242.16321929943027,65.74999999976717,233.0,201.7500000001164,542.9000000000233,347.699999999953,281.9500000001858,0.2192150432385618,,,0.217994976996187,-0.0012200662423747,12.162162162162163,0.0712002840705821,0.5021561361387561,0.4978438638612438,0.928799715929418,3629.747487040447,1622.6774799388209,2007.0700071016263,8,74,1.8,16.25,0.2,1359.954290444589,313.18307259647395,0.3701435561873807,0.1356476307315325,0.0136431671599977,-0.1220044635715348,0.2278484685294654,0.0922008377979329,0.0783110832694256,-0.0573365474621069,0.0194647885511125,-0.1161828421804199,0.2067232216789022,0.0710755909473697,0.0411175696521754,-0.0945300610793571,0.4016074370785226,0.26595980634699,0.0631286859673613,-0.0725189447641712,14.864864864864863,0.1129032258064519,0.6363636363636389,0.3636363636363611,0.887096774193548,1.5714285714285714,7.875,0.4203578531575666,0.2034858094324398,0.767649013635977,74,102.33742337360236,208.6748467472047,213.28297693361304,0.1976120005810138,0.0289882358506274,0.1686237647303863,0.9200157914275844,74,102.28678837887514,210.5735767577503,217.4857720373628,0.203494532328023,0.8870212512946687,0.1044794183968544,0.2,74,102.280847303896,212.561694607792,221.77795498060868,0.5966456831499942,0.0421611941646756,1.0459912351731997,74,102.16228693364964,210.32457386729925,217.23676914691177,1.0,0.8,0.0,0.1999999999999999,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,25,5,30,28,0.1617301744535137,0.106730895820904,5.813531997329384,21.70722273969921,74,0.4193814395129183,0.3277148563392787,0.8363278065734445,0.2922401137391068,0.4055255524378811
pFlYc8DBmSXkvMIRgXFxvo3JB6j1,593.8212168777433,98.68902727781936,169.7873997350453,593.8212168777433,98.68902727781936,169.7873997350453,5.404325739558179,1.262554149678188,444.9999999997672,0.5367010971949469,782.0712303470036,208.61457426158185,49.98720120389059,782.0712303470036,208.61457426158185,49.98720120389059,5.4888691597237935,1.5428046932696629,446.9999999997672,0.7539064562417109,643.4336977472458,116.88157025002413,129.26149970479298,643.4336977472458,116.88157025002413,129.26149970479298,5.519396037125306,1.1708883727819528,437.0,0.30059989476949,188.25001346926035,109.92554698376246,-119.80019853115472,188.25001346926035,109.92554698376246,-119.80019853115472,-19.999999999883585,84.0,70.99999999994179,153.5000000000582,124.5000000000582,144.4999999999418,0.1094867613435571,,,0.1039850094853243,-0.0055017518582327,14.117647058823527,0.109539467589531,0.6649315365967329,0.335068463403267,0.8904605324104691,3530.068982859816,1035.2622720986012,2494.806710761215,15,85,1.5,9.125,0.0,2391.1323677287264,190.0019871304932,0.4070933858869217,0.1551075982659961,0.0193092048645997,-0.1357983934013963,0.8009192421410528,0.6458116438750566,0.2281482423136272,0.0730406440476311,0.4034359068140888,0.2483283085480926,0.0133680262502423,-0.1417395720157538,0.0094242994652563,-0.1456832988007398,0.5368079047144526,0.3817003064484564,0.0670535533033927,-0.0880540449626033,82.35294117647058,0.5333333333333418,0.1159420289855068,0.8840579710144931,0.4666666666666582,7.777777777777778,1.875,0.4659992569610426,0.01,0.1,85,117.84637300857293,239.69274601714585,244.5780485301265,0.2120705732884178,0.6990557847792339,-0.4869852114908161,0.2149540610184821,85,117.74006625487613,241.48013250975225,248.8080862792232,0.01,0.1,-0.6694902450623791,0.2,85,116.1426389270114,240.2852778540228,250.05588287998404,0.01,0.1,0.1,85,117.8362699664057,241.6725399328114,249.00049370228237,1.0,0.8,0.0,0.1999999999999999,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,17,5,22,37,0.1671459724526204,0.2469658953073165,6.448346867386352,28.683292895665797,85,0.6601536297960849,0.205208160667154,0.755885023902185,0.3550238652989478,0.5205015123053173
