participant_id,lapse_occupancy,trans_to_lapse,trans_to_focus,stay_lapse,stay_focus,lapse_rt_mean,focus_rt_mean,rt_diff,state_changes,n_trials
06qcrpGKL6Vc3LVplFQC90VAcRm1,14.634146341463413,0.11059332679054892,0.5704105884941837,0.42958941150581625,0.8894066732094511,2045.7217003220696,879.6426140860427,1166.0790862360268,12,82
0ZtXlQtAJkW6jS21vfMOtNL4OnL2,17.333333333333336,0.17906817847185783,0.7373429694761873,0.26265703052381273,0.8209318215281421,1906.9863925047894,960.0393578190827,946.9470346857066,19,75
0d841i8KPjdjwCYfDuUUXj0SEjH2,9.090909090909092,0.08462878741842411,1.0,7.579436179278353e-18,0.9153712125815758,3536.7335170190863,1360.0524869992596,2176.6810300198267,11,66
0oa5NYVnIBS9NmrmRAZrahXDctP2,4.166666666666666,0.028958423319721528,0.999999999999554,4.458974247112253e-13,0.9710415766802784,3042.981703352519,818.1001743644919,2224.881528988027,5,72
146QT9LupyU2BAiTsB3PMIpVXM22,25.97402597402597,0.20056320176500875,0.46912612975478507,0.5308738702452148,0.7994367982349913,1564.628913158142,935.2479779588799,629.3809351992621,17,77
1Vb7DcXYw9R86bw5qj9eBk9fPqA2,7.6923076923076925,0.08515336408031178,0.9999993982272695,6.017727306239531e-07,0.9148466359196883,3961.839425276278,1564.661190687021,2397.178234589257,10,65
1dpmVw8fpcc2IHs0s9WqdU8Yvi53,15.942028985507244,0.13395243484891997,0.7285773828997162,0.2714226171002839,0.8660475651510801,3379.291120746998,1350.471842039631,2028.819278707367,15,69
1fbLQPCcysVlSKup96K4yI5NX6G3,11.235955056179774,0.15293045698757854,0.9998684466394296,0.00013155336057037138,0.8470695430124214,2103.8293717355364,1185.5466088421058,918.2827628934306,19,89
1tT7dcLvf0bMGBdBWWYd8YkdJwr1,13.953488372093023,0.10635237473549253,0.6597064512022776,0.3402935487977225,0.8936476252645075,2734.7848324007746,1274.221744784359,1460.5630876164155,17,86
1upUBO9zBnhHcpJ1WoAnaBXWKRV2,31.746031746031743,0.07269620108308453,0.13627732101605836,0.8637226789839416,0.9273037989169155,1899.351561287467,1132.5707442174664,766.7808170700005,10,126
